t_rel,sys_cpu_pct,percore_max_pct,percore_min_pct,n_workers,tree_cpu_pct,tree_rss_mb,host_mem_used_pct,gpu_util_pct,gpu_mem_mb,gpu_mem_busy_pct,gpu_power_w
136.02,8.4,84.8,0.0,4,200.2,6609.3,8.4,,,,
137.02,8.4,97.0,0.0,4,199.0,6634.1,8.4,,,,
138.02,8.4,65.3,0.0,4,199.0,6657.3,8.5,,,,
139.02,8.4,100.0,0.0,4,200.0,6682.5,8.5,,,,
140.02,8.5,91.9,0.0,4,199.0,6711.3,8.5,3.0,979.9,0.0,16.0
141.02,8.5,76.2,0.0,4,201.0,6731.2,8.5,,,,
142.02,6.9,81.8,0.0,4,162.0,7111.4,9.1,,,,
143.02,23.3,70.0,8.1,6,189.0,8917.6,10.1,,,,
144.02,14.7,100.0,0.0,6,349.0,9207.5,10.2,,,,
145.02,9.4,69.0,0.0,14,222.8,14072.4,10.3,,,,
146.02,8.6,86.0,0.0,14,199.0,14072.8,10.3,,,,
147.02,8.4,100.0,0.0,14,199.0,14072.8,10.3,,,,
148.02,8.5,100.0,0.0,14,198.0,14072.8,10.3,,,,
149.02,8.4,72.3,0.0,14,199.0,14076.8,10.3,,,,
150.02,8.5,88.0,0.0,14,200.0,14079.9,10.3,,,,
151.02,8.4,60.0,0.0,14,199.0,14083.7,10.3,,,,
152.02,8.4,68.7,0.0,14,199.0,14088.2,10.3,,,,
153.02,8.4,67.0,0.0,14,198.8,14091.0,10.3,,,,
154.02,8.4,74.3,0.0,14,197.2,14094.6,10.3,,,,
155.02,8.5,100.0,0.0,14,200.0,14094.6,10.2,,,,
156.02,8.5,100.0,0.0,14,200.0,14094.6,10.2,,,,
157.02,8.5,100.0,0.0,14,201.0,14104.9,10.2,,,,
158.02,8.4,100.0,0.0,14,199.0,14119.0,10.3,,,,
159.02,8.4,100.0,0.0,14,200.0,14133.6,10.3,,,,
160.02,8.5,100.0,0.0,14,202.0,14149.4,10.3,3.0,982.0,0.0,17.0
161.02,8.4,100.0,0.0,14,199.0,14163.3,10.3,,,,
162.02,8.5,100.0,0.0,14,199.0,14177.5,10.3,,,,
163.02,8.4,100.0,0.0,14,201.0,14191.9,10.4,,,,
164.02,8.5,100.0,0.0,14,200.0,14207.1,10.4,,,,
165.02,8.5,100.0,0.0,14,200.0,14223.3,10.4,,,,
166.02,8.5,100.0,0.0,14,200.0,14237.7,10.4,,,,
167.02,8.4,100.0,0.0,14,200.0,14252.1,10.4,,,,
168.02,8.4,100.0,0.0,14,200.0,14257.0,10.4,,,,
169.02,8.4,100.0,0.0,14,200.0,14267.1,10.4,,,,
170.02,8.5,91.0,0.0,14,201.0,14283.1,10.5,,,,
171.02,8.4,100.0,0.0,14,199.0,14299.0,10.5,,,,
172.02,8.4,100.0,0.0,14,200.0,14313.6,10.5,,,,
173.03,8.4,100.0,0.0,14,200.0,14328.3,10.5,,,,
174.03,8.4,100.0,0.0,14,200.0,14343.1,10.5,,,,
175.03,8.6,100.0,0.0,14,200.0,14400.6,10.6,,,,
176.03,8.3,100.0,0.0,14,200.0,14465.2,10.6,,,,
177.03,8.4,100.0,0.0,14,201.0,14474.6,10.6,,,,
178.03,8.4,100.0,0.0,14,200.0,14486.6,10.6,,,,
179.03,8.5,100.0,0.0,14,200.0,14497.8,10.6,,,,
180.03,8.5,100.0,0.0,14,199.0,14508.7,10.7,3.0,982.0,0.0,16.0
181.03,8.5,100.0,0.0,14,200.0,14519.8,10.7,,,,
182.03,8.5,100.0,0.0,14,200.0,14530.9,10.7,,,,
183.03,8.3,100.0,0.0,14,200.0,14540.8,10.7,,,,
184.03,8.5,100.0,0.0,14,200.0,14550.6,10.7,,,,
185.03,8.5,100.0,0.0,14,201.0,14560.7,10.7,,,,
186.03,8.3,100.0,0.0,14,199.0,14571.7,10.7,,,,
187.03,8.4,100.0,0.0,14,201.0,14583.0,10.7,,,,
188.03,8.4,100.0,0.0,14,200.0,14594.1,10.8,,,,
189.03,8.4,100.0,0.0,14,199.0,14604.6,10.8,,,,
190.03,8.5,100.0,0.0,14,200.0,14615.1,10.8,,,,
191.03,8.5,100.0,0.0,14,201.0,14625.0,10.8,,,,
192.03,8.4,100.0,0.0,14,201.0,14634.7,10.8,,,,
193.03,8.5,100.0,0.0,14,200.0,14645.1,10.8,,,,
194.03,8.5,100.0,0.0,14,199.0,14656.3,10.8,,,,
195.03,8.5,100.0,0.0,14,201.0,14667.4,10.8,,,,
196.03,8.3,100.0,0.0,14,200.0,14678.4,10.8,,,,
197.03,8.4,100.0,0.0,14,199.0,14689.1,10.8,,,,
198.03,8.5,100.0,0.0,14,202.0,14699.1,10.9,,,,
199.03,8.5,100.0,0.0,14,200.0,14708.8,10.9,,,,
200.03,8.6,100.0,0.0,14,199.0,14718.7,10.9,3.0,980.0,0.0,16.0
201.03,8.4,100.0,0.0,14,201.0,14729.4,10.9,,,,
202.03,8.4,100.0,0.0,14,200.0,14740.7,10.9,,,,
203.03,8.4,100.0,0.0,14,199.0,14751.7,10.9,,,,
204.03,8.4,100.0,0.0,14,201.0,14762.6,10.9,,,,
205.03,8.8,100.0,0.0,6,200.0,9908.2,10.9,,,,
206.03,8.4,100.0,0.0,6,199.0,9901.8,10.9,,,,
207.03,8.4,61.6,0.0,6,200.0,9902.0,10.9,,,,
208.03,8.4,100.0,0.0,6,200.0,9902.1,10.9,,,,
209.03,8.4,100.0,0.0,6,201.0,9958.1,11.0,,,,
210.03,8.4,99.0,0.0,6,200.0,9958.2,11.0,,,,
211.03,8.4,100.0,0.0,6,199.0,9977.0,11.0,,,,
212.03,8.4,100.0,0.0,6,200.0,9977.0,11.0,,,,
213.03,8.5,100.0,0.0,6,200.0,9977.0,11.0,,,,
214.03,8.2,100.0,0.0,6,197.0,10039.4,11.1,,,,
215.03,10.7,83.2,0.0,6,244.0,10101.8,11.1,,,,
216.03,12.6,93.0,0.0,6,298.0,10102.0,11.1,,,,
217.03,9.3,77.8,0.0,6,219.0,10102.0,11.1,,,,
218.03,8.5,82.8,0.0,6,199.0,10102.0,11.1,,,,
219.03,8.6,93.9,0.0,6,199.0,10102.0,11.1,,,,
220.03,8.4,100.0,0.0,6,198.0,10102.0,11.1,18.0,1306.5,1.0,27.0
221.03,8.6,100.0,0.0,6,204.0,10102.0,11.1,,,,
222.03,9.7,60.0,0.0,6,225.0,10102.0,11.1,,,,
223.03,8.7,66.0,0.0,6,206.0,10102.0,11.0,,,,
224.03,8.5,71.3,0.0,6,199.0,10102.0,11.0,,,,
225.03,8.4,96.0,0.0,6,199.0,10102.0,11.0,,,,
226.03,8.6,100.0,0.0,6,201.0,10102.0,11.0,,,,
227.03,8.4,100.0,0.0,6,199.0,10243.3,11.2,,,,
228.03,8.5,100.0,0.0,6,201.0,10343.3,11.3,,,,
229.03,8.4,100.0,0.0,6,199.0,10644.6,11.6,,,,
230.03,8.6,100.0,0.0,6,200.0,10770.4,11.7,,,,
231.03,8.4,90.0,0.0,6,200.0,10770.4,11.7,,,,
232.03,8.5,100.0,0.0,6,199.0,10969.2,11.9,,,,
233.03,8.4,100.0,0.0,6,201.0,10969.2,11.9,,,,
234.03,8.4,100.0,0.0,6,200.0,10969.2,11.9,,,,
235.03,8.4,100.0,0.0,6,201.0,10969.2,11.9,,,,
236.03,8.4,100.0,0.0,6,199.0,10969.2,11.9,,,,
237.03,8.5,100.0,0.0,6,200.0,10969.2,11.9,,,,
238.03,8.4,100.0,0.0,6,199.0,10969.2,11.9,,,,
239.03,8.4,100.0,0.0,6,201.0,10969.2,11.9,,,,
240.04,8.5,100.0,0.0,6,200.0,10969.2,11.9,8.0,1306.5,1.0,22.0
241.04,8.4,100.0,0.0,6,199.0,10969.2,11.9,,,,
242.04,8.4,100.0,0.0,6,200.0,10970.0,11.9,,,,
243.04,8.5,100.0,0.0,6,199.0,10974.7,11.9,,,,
244.04,8.4,100.0,0.0,6,199.0,10982.3,11.9,,,,
245.04,8.4,100.0,0.0,6,200.0,10982.9,11.9,,,,
246.04,8.4,100.0,0.0,6,201.0,10983.5,11.9,,,,
247.04,8.5,100.0,0.0,6,200.0,10983.7,11.9,,,,
248.04,8.4,100.0,0.0,6,200.0,10983.8,11.9,,,,
249.04,8.5,72.3,0.0,6,200.0,10984.2,11.9,,,,
250.04,8.4,100.0,0.0,6,199.0,10984.2,11.9,,,,
251.04,8.5,100.0,0.0,6,200.0,10984.6,11.9,,,,
252.04,8.5,100.0,0.0,6,200.0,10984.6,11.9,,,,
253.04,8.5,100.0,0.0,6,200.0,10985.0,11.9,,,,
254.04,8.4,100.0,0.0,6,199.0,10985.7,11.9,,,,
255.04,8.4,100.0,0.0,6,201.0,10986.1,11.9,,,,
256.04,8.5,100.0,0.0,6,199.0,10986.3,11.9,,,,
257.04,8.5,100.0,0.0,6,200.0,10986.5,11.9,,,,
258.04,8.3,100.0,0.0,6,200.0,10986.8,11.9,,,,
259.04,8.4,100.0,0.0,6,199.0,10987.2,11.9,,,,
260.04,8.4,100.0,0.0,6,200.0,10987.2,11.9,3.0,1304.5,0.0,16.0
261.04,8.5,100.0,0.0,6,200.0,10987.6,11.9,,,,
262.04,8.5,100.0,0.0,6,201.0,10988.5,11.9,,,,
263.04,8.4,100.0,0.0,6,199.0,10870.4,11.8,,,,
264.04,8.5,100.0,0.0,6,200.0,11012.3,12.0,,,,
265.04,8.5,100.0,0.0,6,202.0,11232.3,12.2,,,,
266.04,8.5,100.0,0.0,6,200.0,11848.5,12.9,,,,
267.04,8.4,100.0,0.0,6,199.0,11990.5,13.1,,,,
268.04,8.5,100.0,0.0,6,201.0,11896.8,13.1,,,,
269.04,8.4,100.0,0.0,6,199.0,11931.5,13.1,,,,
270.04,8.4,95.0,0.0,6,200.0,11937.6,13.1,,,,
271.04,8.5,100.0,0.0,6,200.0,11937.6,13.1,,,,
272.04,8.5,100.0,0.0,6,200.0,11637.0,12.8,,,,
273.04,8.4,100.0,0.0,6,199.0,11385.2,12.4,,,,
274.04,8.4,100.0,0.0,6,201.0,11384.4,12.4,,,,
275.04,8.6,100.0,0.0,6,199.0,11384.4,12.4,,,,
276.04,8.5,100.0,0.0,6,199.0,11384.4,12.4,,,,
277.04,8.5,100.0,0.0,6,199.0,11384.4,12.4,,,,
278.04,8.4,100.0,0.0,6,198.0,11384.4,12.4,,,,
279.04,8.4,100.0,0.0,6,202.0,11384.4,12.3,,,,
280.04,8.4,100.0,0.0,6,198.0,11384.4,12.3,3.0,1306.5,0.0,16.0
281.04,8.6,99.0,0.0,6,200.0,11384.4,12.3,,,,
282.04,8.4,100.0,0.0,6,200.0,11384.4,12.3,,,,
283.04,8.4,100.0,0.0,6,199.0,11384.4,12.3,,,,
284.04,8.4,100.0,0.0,6,200.0,11384.4,12.3,,,,
285.04,8.4,100.0,0.0,6,199.0,11384.4,12.3,,,,
286.04,8.5,67.7,0.0,6,201.0,11384.4,12.3,,,,
287.04,8.5,100.0,0.0,6,201.0,11384.4,12.3,,,,
288.04,8.5,100.0,0.0,6,199.0,11384.4,12.3,,,,
289.04,8.4,100.0,0.0,6,200.0,11384.4,12.3,,,,
290.04,8.4,86.0,0.0,6,200.0,11384.4,12.3,,,,
291.04,8.4,100.0,0.0,6,200.0,11384.4,12.3,,,,
292.04,8.5,100.0,0.0,6,200.0,11384.4,12.3,,,,
293.04,8.4,100.0,0.0,6,200.0,11384.4,12.3,,,,
294.04,8.3,87.0,0.0,6,198.0,11384.4,12.3,,,,
295.04,8.3,100.0,0.0,6,199.0,11384.4,12.3,,,,
296.04,8.5,76.0,0.0,6,198.0,11384.4,12.3,,,,
297.04,8.4,86.0,0.0,6,196.0,11384.4,12.3,,,,
298.04,8.4,81.2,0.0,6,198.0,11384.4,12.3,,,,
299.04,8.5,72.0,0.0,6,196.0,11384.4,12.3,,,,
300.04,8.5,100.0,0.0,6,198.0,11384.4,12.3,3.0,1306.5,0.0,16.0
301.04,8.5,95.0,0.0,6,197.0,11384.4,12.3,,,,
302.04,8.4,77.8,0.0,6,197.0,11384.4,12.3,,,,
303.04,8.4,100.0,0.0,6,198.0,11384.4,12.3,,,,
304.04,8.4,82.0,0.0,6,197.0,11384.4,12.3,,,,
305.04,8.5,92.0,0.0,6,197.0,11384.4,12.3,,,,
306.05,8.4,100.0,0.0,6,198.0,11384.4,12.3,,,,
307.05,8.3,66.3,0.0,6,196.0,11384.4,12.3,,,,
308.05,8.4,62.4,0.0,6,198.0,11384.4,12.3,,,,
309.05,8.4,81.0,0.0,6,197.0,11384.4,12.3,,,,
310.05,8.4,82.0,0.0,6,197.0,11384.4,12.3,,,,
311.05,8.3,99.0,0.0,6,198.0,11384.4,12.3,,,,
312.05,8.4,92.1,0.0,6,197.0,11384.4,12.3,,,,
313.05,8.4,68.3,0.0,6,197.0,11384.4,12.3,,,,
314.05,8.3,92.0,0.0,6,200.0,11384.4,12.3,,,,
315.05,8.5,100.0,0.0,6,199.0,11384.4,12.3,,,,
316.05,8.4,100.0,0.0,6,199.0,11384.4,12.3,,,,
317.05,8.5,100.0,0.0,6,199.0,11384.4,12.3,,,,
318.05,8.4,100.0,0.0,6,201.0,11384.4,12.3,,,,
319.05,8.4,100.0,0.0,6,198.0,11384.4,12.3,,,,
320.05,8.5,79.8,0.0,6,201.0,11384.4,12.3,3.0,1306.5,0.0,16.0
321.05,8.5,88.1,0.0,6,200.0,11384.4,12.3,,,,
322.05,8.6,100.0,0.0,6,200.0,11384.4,12.3,,,,
323.05,8.4,62.6,0.0,6,199.0,11384.4,12.3,,,,
324.05,8.3,100.0,0.0,6,199.0,11384.4,12.3,,,,
325.05,8.4,81.0,0.0,6,201.0,11384.4,12.3,,,,
326.05,8.4,100.0,0.0,6,199.0,11384.4,12.3,,,,
327.05,8.4,63.0,0.0,6,199.0,11384.4,12.3,,,,
328.05,8.4,60.0,0.0,6,200.0,11384.6,12.3,,,,
329.05,8.5,63.4,0.0,6,200.0,11426.8,12.4,,,,
330.05,8.5,68.7,0.0,6,198.0,11489.4,12.4,,,,
331.05,8.4,85.1,0.0,6,200.0,11558.6,12.5,,,,
332.05,8.4,68.3,0.0,6,200.0,11635.3,12.6,,,,
333.05,8.4,100.0,0.0,6,200.0,11715.3,12.7,,,,
334.05,8.5,74.0,0.0,6,198.0,11798.0,12.8,,,,
335.05,8.5,65.7,0.0,6,201.0,11876.4,12.8,,,,
336.05,8.4,75.0,0.0,6,200.0,11958.7,12.9,,,,
337.05,8.4,86.0,0.0,6,201.0,12039.1,13.0,,,,
338.05,8.4,96.0,0.0,6,199.0,12122.0,13.1,,,,
339.05,8.5,100.0,0.0,6,200.0,12155.4,13.1,,,,
340.05,8.5,100.0,0.0,6,200.0,12155.4,13.1,3.0,1306.5,0.0,16.0
341.05,8.5,91.0,0.0,6,200.0,12193.4,13.2,,,,
342.05,8.4,77.0,0.0,6,200.0,12274.4,13.3,,,,
343.05,8.4,100.0,0.0,6,199.0,12331.4,13.3,,,,
344.05,8.4,100.0,0.0,6,201.0,12349.8,13.3,,,,
345.05,8.4,100.0,0.0,6,200.0,12533.9,13.5,,,,
346.05,8.5,100.0,0.0,6,199.0,13413.5,14.4,,,,
347.05,8.4,100.0,0.0,6,201.0,13919.0,15.0,,,,
348.05,8.5,100.0,0.0,6,200.0,13922.6,15.0,,,,
349.05,8.4,100.0,0.0,6,200.0,13928.4,15.0,,,,
350.05,8.5,100.0,0.0,6,200.0,13932.5,15.0,,,,
351.05,8.4,100.0,0.0,6,200.0,13933.6,15.0,,,,
352.05,8.5,100.0,0.0,6,200.0,13934.4,15.0,,,,
353.05,8.5,100.0,0.0,6,199.0,13935.5,15.0,,,,
354.05,8.4,100.0,0.0,6,200.0,13936.6,15.0,,,,
355.05,8.5,100.0,0.0,6,200.0,13943.0,15.0,,,,
356.05,8.5,100.0,0.0,6,201.0,13949.2,15.0,,,,
357.05,8.4,100.0,0.0,6,200.0,13950.3,15.0,,,,
358.05,8.4,100.0,0.0,6,200.0,13951.4,15.0,,,,
359.05,8.4,100.0,0.0,6,200.0,13952.9,15.0,,,,
360.05,8.5,91.9,0.0,6,200.0,13954.4,15.0,3.0,1306.5,0.0,16.0
361.05,8.5,100.0,0.0,6,200.0,13955.8,15.0,,,,
362.05,8.5,85.0,0.0,6,200.0,13956.7,15.0,,,,
363.05,8.3,100.0,0.0,6,200.0,13957.8,15.0,,,,
364.05,8.4,100.0,0.0,6,200.0,13958.8,15.0,,,,
365.05,8.4,100.0,0.0,6,200.0,13960.1,15.0,,,,
366.05,8.5,100.0,0.0,6,200.0,13965.7,15.0,,,,
367.05,8.4,100.0,0.0,6,200.0,14034.1,15.1,,,,
368.05,8.4,100.0,0.0,6,201.0,14087.9,15.2,,,,
369.05,8.4,100.0,0.0,6,200.0,14148.1,15.2,,,,
370.05,8.5,100.0,0.0,6,199.0,14242.2,15.3,,,,
371.05,8.5,100.0,0.0,6,201.0,14321.7,15.4,,,,
372.05,8.4,100.0,0.0,6,200.0,14381.0,15.5,,,,
373.05,8.4,92.0,0.0,6,199.0,14433.1,15.5,,,,
374.05,8.3,100.0,0.0,6,200.0,14489.0,15.6,,,,
375.05,8.5,91.0,0.0,6,201.0,14543.0,15.6,,,,
376.05,8.4,100.0,0.0,6,200.0,14600.9,15.7,,,,
377.05,8.4,100.0,0.0,6,200.0,14651.4,15.8,,,,
378.05,8.5,100.0,0.0,6,199.0,14703.1,15.8,,,,
379.06,8.4,100.0,0.0,6,201.0,14746.2,15.9,,,,
380.06,8.5,100.0,0.0,6,200.0,14779.4,15.9,3.0,1304.5,0.0,16.0
381.06,8.5,100.0,0.0,6,201.0,14826.9,15.9,,,,
382.06,8.4,100.0,0.0,6,199.0,14851.2,15.9,,,,
383.06,8.5,94.0,0.0,6,201.0,14871.1,16.0,,,,
384.06,8.4,100.0,0.0,6,200.0,14872.2,16.0,,,,
385.06,8.4,91.1,0.0,6,199.0,14873.2,16.0,,,,
