t_rel,sys_cpu_pct,percore_max_pct,percore_min_pct,n_workers,n_helper_procs,tree_cpu_pct,tree_rss_mb,host_mem_used_pct,gpu_util_pct,gpu_mem_mb,gpu_mem_busy_pct,gpu_power_w
41.0,41.9,100.0,0.0,10,2,1000.4,18219.1,16.2,,,,
42.0,41.9,100.0,0.0,10,2,1001.0,18329.5,16.3,,,,
43.0,41.9,100.0,0.0,10,2,999.0,18427.0,16.4,,,,
44.0,41.9,100.0,0.0,10,2,1001.0,18530.0,16.5,,,,
45.0,41.8,100.0,0.0,10,2,997.0,18641.0,16.6,,,,
46.0,42.0,100.0,0.0,10,2,1001.0,18748.4,16.7,,,,
47.0,41.8,100.0,0.0,10,2,1000.0,18857.9,16.8,,,,
48.0,41.9,100.0,0.0,10,2,998.0,18963.8,16.9,,,,
49.01,41.8,100.0,0.0,10,2,1002.0,19063.6,17.0,,,,
50.01,41.9,100.0,0.0,10,2,997.6,19154.0,17.1,,,,
51.01,42.0,100.0,0.0,10,2,999.0,19257.3,17.2,,,,
52.01,41.9,100.0,0.0,10,2,998.0,19351.8,17.3,,,,
53.01,41.8,100.0,0.0,10,2,998.0,19437.6,17.4,,,,
54.01,41.8,100.0,0.0,10,2,999.0,19521.8,17.5,,,,
55.01,41.8,100.0,0.0,10,2,999.0,19617.6,17.6,,,,
56.01,41.8,100.0,0.0,10,2,998.0,19722.3,17.7,,,,
57.01,41.8,100.0,0.0,10,2,1002.0,19818.5,17.8,,,,
58.01,42.0,100.0,0.0,10,2,996.0,19911.3,17.9,,,,
59.01,41.7,100.0,0.0,10,2,997.0,20010.8,18.0,,,,
60.01,42.1,100.0,0.0,10,2,1002.0,20110.2,18.1,100.0,2671.8,0.0,84.0
61.01,41.9,100.0,0.0,10,2,995.0,20227.0,18.2,,,,
62.01,42.1,100.0,0.0,10,2,997.0,20328.1,18.3,,,,
63.01,41.9,100.0,0.0,10,2,1004.0,20433.3,18.5,,,,
64.01,41.8,100.0,0.0,10,2,999.0,20544.6,18.6,,,,
65.01,42.0,100.0,0.0,10,2,999.0,20635.8,18.7,,,,
66.01,41.8,100.0,0.0,10,2,999.0,20745.1,18.8,,,,
67.01,41.8,100.0,0.0,10,2,1001.0,20857.4,18.9,,,,
68.01,41.9,100.0,0.0,10,2,1000.0,20968.0,19.0,,,,
69.01,41.9,100.0,0.0,10,2,999.0,21063.3,19.1,,,,
70.01,41.9,100.0,0.0,10,2,999.0,21172.6,19.2,,,,
71.01,41.8,100.0,0.0,10,2,1001.0,21288.8,19.4,,,,
72.01,41.8,100.0,0.0,10,2,1000.0,21390.5,19.4,,,,
73.01,41.9,100.0,0.0,10,2,996.0,21493.8,19.5,,,,
74.01,41.9,100.0,0.0,10,2,999.0,21593.1,19.6,,,,
75.01,41.7,100.0,0.0,10,2,998.0,21696.5,19.8,,,,
76.01,41.9,100.0,0.0,10,2,999.0,21796.4,19.9,,,,
77.01,41.7,100.0,0.0,10,2,998.0,21886.6,20.0,,,,
78.01,42.1,100.0,0.0,10,2,998.0,21977.0,20.0,,,,
79.01,41.9,100.0,0.0,10,2,999.0,22080.1,20.2,,,,
80.01,42.0,100.0,0.0,10,2,1002.0,22177.4,20.3,100.0,2673.8,0.0,84.0
81.01,41.8,100.0,0.0,10,2,997.0,22266.1,20.3,,,,
82.01,41.7,100.0,0.0,10,2,999.0,22346.7,20.4,,,,
83.01,42.0,100.0,0.0,10,2,999.0,22442.9,20.5,,,,
84.01,41.7,100.0,0.0,10,2,999.0,22534.0,20.6,,,,
85.01,42.0,100.0,0.0,10,2,997.0,22635.3,20.7,,,,
86.01,41.8,100.0,0.0,10,2,998.0,22727.1,20.8,,,,
87.01,41.8,100.0,0.0,10,2,998.0,22833.1,21.0,,,,
88.01,41.9,100.0,0.0,10,2,1000.0,22940.3,21.1,,,,
89.01,41.9,100.0,0.0,10,2,1002.0,23039.1,21.2,,,,
90.01,41.8,100.0,0.0,10,2,997.0,23147.3,21.3,,,,
91.01,41.9,100.0,0.0,10,2,1000.0,23257.8,21.4,,,,
92.01,42.1,100.0,0.0,10,2,996.0,23364.8,21.5,,,,
93.01,42.0,100.0,0.0,10,2,1005.0,23472.5,21.6,,,,
94.01,41.8,100.0,0.0,10,2,997.0,23582.9,21.8,,,,
95.01,41.8,100.0,0.0,10,2,1002.0,23691.5,21.9,,,,
96.01,41.9,100.0,0.0,10,2,995.0,23789.5,22.0,,,,
97.01,41.8,100.0,0.0,10,2,1001.0,23886.5,22.1,,,,
98.01,41.9,100.0,0.0,10,2,1001.0,24135.5,22.4,,,,
99.01,50.4,100.0,8.0,10,3,995.0,25082.1,22.9,,,,
100.01,46.1,100.0,0.0,10,3,1097.0,25337.7,23.1,100.0,2673.8,0.0,84.0
101.01,44.0,100.0,0.0,10,7,1049.0,27878.2,23.2,,,,
102.01,41.9,100.0,0.0,10,7,995.0,27963.4,23.3,,,,
103.01,41.8,100.0,0.0,10,7,999.0,28036.5,23.4,,,,
104.01,41.7,100.0,0.0,10,7,995.0,28112.6,23.5,,,,
105.01,41.8,100.0,0.0,10,7,1000.0,28198.7,23.6,,,,
106.01,42.4,100.0,0.0,10,8,998.0,28587.2,23.9,,,,
107.01,50.8,100.0,8.1,10,8,1213.1,29418.5,24.5,,,,
108.01,45.9,100.0,0.0,10,8,1096.9,29680.9,24.7,,,,
109.01,46.8,100.0,0.0,10,13,1069.9,33665.5,26.0,,,,
110.01,63.2,100.0,21.2,10,16,1207.1,36191.9,27.5,,,,
111.01,62.7,100.0,10.9,10,21,1489.5,39612.7,28.1,,,,
112.01,59.9,100.0,8.1,10,25,1422.9,43095.3,28.8,,,,
113.01,51.3,100.0,0.0,10,33,1215.1,48188.9,29.0,,,,
114.01,44.9,100.0,0.0,10,37,1068.0,50696.3,29.0,,,,
115.01,41.9,100.0,0.0,10,37,996.0,50737.3,29.1,,,,
116.01,41.8,100.0,0.0,10,37,994.0,50778.2,29.1,,,,
117.01,42.5,100.0,0.0,10,38,1381.8,51252.3,29.5,,,,
118.01,53.3,100.0,8.0,10,39,1197.0,52805.3,30.5,,,,
119.01,54.6,100.0,8.9,10,39,1296.9,53124.8,30.7,,,,
120.01,46.8,100.0,0.0,10,43,1113.0,55728.8,30.8,100.0,2672.3,0.0,84.0
121.01,42.2,100.0,0.0,10,47,1004.0,58191.8,30.8,,,,
122.01,42.2,100.0,0.0,10,47,1000.0,58215.3,30.9,,,,
123.01,41.9,100.0,0.0,10,47,993.0,58242.8,30.9,,,,
124.01,43.0,100.0,0.0,10,48,1319.5,58627.3,31.1,,,,
125.01,50.6,100.0,8.0,10,48,1208.1,59359.0,31.6,,,,
126.01,45.6,100.0,0.0,10,52,1084.0,61950.6,31.7,,,,
127.01,41.9,100.0,0.0,10,52,994.0,61978.9,31.7,,,,
128.01,42.0,100.0,0.0,10,52,999.0,62011.9,31.7,,,,
129.01,41.8,100.0,0.0,10,52,996.0,62051.3,31.8,,,,
130.01,41.9,100.0,0.0,10,52,997.0,62091.5,31.8,,,,
131.01,41.9,100.0,0.0,10,52,997.0,62133.3,31.9,,,,
132.01,41.9,100.0,0.0,10,52,1002.0,62218.0,31.9,,,,
133.01,41.9,100.0,0.0,10,52,1000.0,62262.2,32.0,,,,
134.01,41.8,100.0,0.0,10,52,999.0,62315.3,32.0,,,,
135.01,41.8,100.0,0.0,10,52,998.0,62365.6,32.1,,,,
136.01,41.9,100.0,0.0,10,52,1000.0,62387.8,32.2,,,,
137.01,41.8,100.0,0.0,10,52,1001.0,62440.1,32.2,,,,
138.01,41.9,100.0,0.0,10,52,999.0,62490.6,32.3,,,,
139.01,41.9,100.0,0.0,10,52,1001.0,62537.7,32.3,,,,
140.01,41.9,100.0,0.0,10,52,999.0,62591.5,32.3,100.0,2674.4,0.0,85.0
141.01,41.8,100.0,0.0,10,52,998.0,62647.0,32.4,,,,
142.01,41.8,100.0,0.0,10,52,1002.0,62707.0,32.5,,,,
143.01,41.8,100.0,0.0,10,52,997.0,62766.8,32.5,,,,
144.01,41.8,100.0,0.0,10,52,1002.0,62832.6,32.6,,,,
145.01,42.0,100.0,0.0,10,52,1001.0,62919.9,32.7,,,,
146.01,41.9,100.0,0.0,10,52,998.0,63017.2,32.8,,,,
147.01,41.9,100.0,0.0,10,52,1002.0,63077.5,32.9,,,,
148.01,41.8,100.0,0.0,10,52,997.0,63164.5,33.0,,,,
149.01,41.8,100.0,0.0,10,52,1001.0,63308.2,33.1,,,,
150.02,41.9,100.0,0.0,10,52,1002.0,63406.2,33.2,,,,
151.02,41.8,100.0,0.0,10,52,998.0,63454.5,33.3,,,,
152.02,42.2,100.0,0.0,10,52,1002.0,63502.6,33.3,,,,
153.02,41.8,100.0,0.0,10,52,1000.0,63552.7,33.4,,,,
154.02,41.7,100.0,0.0,10,52,996.0,63601.7,33.4,,,,
155.02,42.0,100.0,0.0,10,52,1004.0,63695.2,33.5,,,,
156.02,41.8,100.0,0.0,10,52,1000.0,63738.7,33.6,,,,
157.02,42.0,100.0,0.0,10,52,1002.0,63782.7,33.6,,,,
158.02,41.9,100.0,0.0,10,52,999.0,63873.5,33.7,,,,
159.02,41.8,100.0,0.0,10,52,997.0,63917.7,33.8,,,,
160.02,41.8,100.0,0.0,10,52,1002.0,63961.0,33.8,100.0,2674.4,0.0,85.0
161.02,42.0,100.0,0.0,10,48,1002.0,61572.0,33.8,,,,
162.02,41.8,100.0,0.0,10,48,1000.0,61615.7,33.8,,,,
163.02,41.9,100.0,0.0,10,48,1000.0,61663.0,33.9,,,,
164.02,41.9,100.0,0.0,10,48,1003.0,61753.0,34.0,,,,
165.02,41.8,100.0,0.0,10,48,996.0,61793.5,34.0,,,,
166.02,41.8,100.0,0.0,10,48,1002.0,61841.6,34.1,,,,
167.02,41.8,100.0,0.0,10,48,998.0,61876.3,34.1,,,,
168.02,41.8,100.0,0.0,10,48,996.0,61957.6,34.2,,,,
169.02,42.1,100.0,0.0,10,44,1002.0,59561.0,34.2,,,,
170.02,41.9,100.0,0.0,10,44,1000.0,59600.0,34.3,,,,
171.02,41.9,100.0,0.0,10,40,995.0,57200.9,34.3,,,,
172.02,41.9,100.0,0.0,10,36,1002.0,54806.6,34.3,,,,
173.02,42.2,100.0,0.0,10,28,999.0,49979.5,34.3,,,,
174.02,41.8,100.0,0.0,10,28,999.0,50020.0,34.3,,,,
175.02,41.8,100.0,0.0,10,28,1001.0,50059.3,34.3,,,,
176.02,41.9,100.0,0.0,10,28,997.0,50095.3,34.4,,,,
177.02,41.8,100.0,0.0,10,28,1000.0,50132.6,34.4,,,,
178.02,42.0,100.0,0.0,10,28,1001.0,50164.4,34.5,,,,
179.02,41.8,100.0,0.0,10,28,998.0,50277.3,34.6,,,,
180.02,41.9,100.0,0.0,10,24,1000.0,47873.6,34.6,100.0,2683.0,0.0,85.0
181.02,42.0,100.0,0.0,10,20,1001.0,45497.7,34.7,,,,
182.02,42.1,100.0,0.0,10,20,998.0,45586.9,34.8,,,,
183.02,42.0,100.0,0.0,10,20,1002.0,45674.7,34.8,,,,
184.02,41.8,100.0,0.0,10,20,995.0,45828.2,35.0,,,,
185.02,41.8,100.0,0.0,10,20,995.0,45873.0,35.0,,,,
186.02,42.0,100.0,0.0,10,16,998.0,43541.2,35.1,,,,
187.02,41.9,100.0,0.0,10,16,995.0,43568.6,35.1,,,,
188.02,41.8,100.0,0.0,10,16,998.0,43579.8,35.1,,,,
189.02,42.0,100.0,0.0,10,16,996.0,43620.5,35.2,,,,
190.02,42.0,100.0,0.0,10,16,995.0,43631.7,35.2,,,,
191.02,41.9,100.0,0.0,10,16,998.0,43663.0,35.2,,,,
192.02,41.8,100.0,0.0,10,16,997.0,43677.8,35.2,,,,
193.02,41.8,100.0,0.0,10,16,996.0,43729.6,35.2,,,,
194.02,41.8,100.0,0.0,10,16,995.0,43800.0,35.4,,,,
195.02,41.9,100.0,0.0,10,16,998.0,43904.4,35.5,,,,
196.02,41.8,100.0,0.0,10,16,995.0,44017.5,35.6,,,,
197.02,41.9,100.0,0.0,10,16,997.0,44022.0,35.6,,,,
198.02,41.8,100.0,0.0,10,16,997.0,44192.0,35.7,,,,
199.02,41.8,100.0,0.0,10,16,997.0,44279.8,35.8,,,,
200.02,41.9,100.0,0.0,10,16,995.0,44505.3,36.0,100.0,2717.0,0.0,85.0
201.02,41.7,100.0,0.0,10,16,1001.0,44700.3,36.2,,,,
202.02,41.9,100.0,0.0,10,16,996.0,44852.7,36.4,,,,
203.02,41.9,100.0,0.0,10,16,996.8,44996.9,36.5,,,,
204.02,42.1,100.0,0.0,10,12,995.0,42617.6,36.5,,,,
205.02,42.0,100.0,0.0,10,12,1000.0,42807.6,36.7,,,,
206.02,41.8,100.0,0.0,10,12,995.0,43036.7,36.9,,,,
207.02,41.7,100.0,0.0,10,12,1001.0,43147.7,37.1,,,,
208.02,41.8,100.0,0.0,10,12,998.0,43375.9,37.3,,,,
209.02,41.8,100.0,0.0,10,12,1000.0,43443.6,37.4,,,,
210.02,42.0,100.0,0.0,10,12,998.0,43524.2,37.5,,,,
211.02,41.6,100.0,0.0,10,12,1003.0,43894.3,37.8,,,,
212.02,42.3,100.0,0.0,10,12,995.0,43955.9,37.9,,,,
213.02,41.8,100.0,0.0,10,12,998.0,44107.6,38.1,,,,
214.02,41.9,100.0,0.0,10,12,998.0,44229.5,38.2,,,,
215.02,41.9,100.0,0.0,10,12,1000.0,44222.3,38.2,,,,
216.02,41.9,100.0,0.0,10,12,997.0,44101.2,38.1,,,,
217.02,41.8,100.0,0.0,10,12,999.0,44393.6,38.4,,,,
218.02,41.7,100.0,0.0,10,12,1000.0,44387.4,38.4,,,,
219.02,41.8,100.0,0.0,10,12,996.0,44388.0,38.4,,,,
220.02,41.8,100.0,0.0,10,12,1000.0,45008.2,39.0,100.0,2727.7,0.0,85.0
221.02,41.8,100.0,0.0,10,12,916.0,45008.9,39.1,,,,
222.02,41.8,100.0,0.0,10,12,996.0,45016.0,39.0,,,,
223.02,41.9,100.0,0.0,10,12,1000.0,45090.8,39.1,,,,
224.02,41.8,100.0,0.0,10,12,1000.0,45231.4,39.2,,,,
225.02,41.8,100.0,0.0,10,12,1000.0,45394.4,39.3,,,,
226.02,41.8,100.0,0.0,10,12,996.0,45913.0,39.9,,,,
227.02,41.9,100.0,0.0,10,12,1003.0,45941.8,40.0,,,,
228.02,41.9,100.0,0.0,10,12,1000.0,45700.1,39.8,,,,
229.02,41.8,100.0,0.0,10,12,995.0,46556.6,40.6,,,,
230.02,41.9,100.0,0.0,10,12,1004.0,46774.7,40.8,,,,
231.02,42.0,100.0,0.0,10,12,999.0,46913.4,41.0,,,,
232.02,42.0,100.0,0.0,10,12,1005.0,47033.8,41.1,,,,
233.02,42.0,100.0,0.0,10,12,1005.0,47608.1,41.6,,,,
234.02,42.1,100.0,0.0,10,13,938.0,47777.0,41.8,,,,
235.02,41.9,100.0,0.0,10,12,986.0,47829.5,41.9,,,,
236.02,42.0,100.0,0.0,10,12,1006.0,47754.3,41.8,,,,
237.02,42.4,100.0,0.0,10,12,1015.0,47935.7,41.9,,,,
238.02,42.1,100.0,0.0,10,12,1005.0,48415.2,42.5,,,,
239.02,41.8,100.0,0.0,10,12,1004.0,48641.7,42.7,,,,
240.02,42.0,100.0,0.0,10,12,1003.0,49519.7,43.6,100.0,3242.7,1.0,87.0
241.02,42.1,100.0,0.0,10,12,1009.0,49798.6,44.1,,,,
242.02,42.5,100.0,0.0,10,12,1010.0,49972.2,44.3,,,,
243.02,42.4,100.0,0.0,10,12,1011.0,50312.9,44.6,,,,
244.02,42.2,100.0,0.0,10,13,983.0,52015.1,46.2,,,,
245.02,44.7,100.0,0.0,10,12,1016.0,51723.7,46.1,,,,
246.02,48.7,100.0,0.0,10,12,1167.0,51957.6,46.5,,,,
247.02,49.9,100.0,0.0,10,12,1193.8,52611.8,47.1,,,,
248.02,49.5,100.0,0.0,10,12,1113.5,52993.1,47.4,,,,
249.02,49.7,100.0,0.0,10,12,1191.2,53517.0,48.0,,,,
250.02,48.6,100.0,0.0,10,12,1160.0,54489.4,49.1,,,,
251.02,49.4,100.0,0.0,10,14,1452.2,54991.2,49.9,,,,
252.02,45.0,100.0,0.0,10,12,1064.2,55112.5,50.1,,,,
253.02,42.4,100.0,0.0,10,12,1014.0,54809.8,49.9,,,,
254.02,43.2,100.0,0.0,10,12,1031.0,54924.9,50.1,,,,
255.02,42.3,100.0,0.0,10,12,1012.0,55581.4,50.5,,,,
256.02,42.2,100.0,0.0,10,12,1013.0,56243.5,51.1,,,,
257.03,49.2,100.0,0.0,10,12,1178.0,56827.0,51.6,,,,
258.03,50.6,100.0,0.0,10,12,1216.0,56948.0,51.7,,,,
259.03,51.7,100.0,0.0,10,13,1203.7,58737.5,53.1,,,,
260.03,50.9,100.0,0.0,10,12,1176.9,58219.2,52.7,100.0,4841.6,1.0,97.0
261.03,57.7,100.0,0.0,10,12,1386.6,58916.1,53.5,,,,
262.03,60.1,100.0,0.0,10,12,1439.6,58973.0,53.4,,,,
263.03,60.7,100.0,0.0,10,12,1457.5,59140.7,53.5,,,,
264.03,62.4,100.0,0.0,10,12,1496.2,59532.1,53.9,,,,
265.03,63.4,100.0,0.0,10,12,1519.0,59444.5,53.9,,,,
266.03,62.7,100.0,0.0,10,12,1511.0,59404.9,53.9,,,,
267.03,59.2,100.0,0.0,10,12,1415.7,59944.6,54.3,,,,
268.03,59.3,100.0,0.0,10,12,1421.7,60326.1,54.7,,,,
269.03,61.9,100.0,9.1,10,12,1487.4,60330.6,54.7,,,,
270.03,67.6,100.0,1.0,10,12,1619.4,60512.6,54.9,,,,
271.03,64.9,100.0,0.0,10,12,1555.9,60638.1,55.1,,,,
272.03,67.2,100.0,0.0,10,12,1604.4,60717.3,55.2,,,,
273.03,68.8,100.0,1.0,10,12,1653.7,60777.1,55.3,,,,
274.03,67.4,100.0,12.1,10,12,1622.0,61073.3,55.7,,,,
275.03,66.3,100.0,1.0,10,12,1593.3,61067.5,55.7,,,,
276.03,68.0,100.0,1.0,10,12,1630.0,61081.5,55.7,,,,
277.03,67.6,100.0,0.0,10,12,1631.0,61097.8,55.7,,,,
278.03,66.6,100.0,1.0,10,12,1597.5,61801.4,56.3,,,,
279.03,68.1,100.0,9.9,10,12,1633.5,61600.2,56.1,,,,
280.03,67.7,100.0,6.1,10,12,1629.3,61554.6,56.0,100.0,5924.8,2.0,107.0
281.03,70.1,100.0,1.0,10,13,1660.9,62183.5,56.3,,,,
282.03,68.8,100.0,2.0,10,12,1600.0,61912.0,56.7,,,,
283.03,68.3,100.0,0.0,10,12,1631.8,62112.6,56.9,,,,
284.03,66.6,100.0,3.0,10,12,1606.3,62113.1,56.9,,,,
285.03,70.0,100.0,19.4,10,12,1678.0,62275.2,57.0,,,,
286.03,67.5,100.0,8.1,10,12,1626.0,62203.2,56.9,,,,
287.03,67.1,100.0,1.0,10,12,1609.0,62468.1,57.2,,,,
288.03,67.8,100.0,4.2,10,12,1628.7,62178.2,57.0,,,,
289.03,68.4,100.0,7.0,10,12,1646.9,62212.4,57.0,,,,
290.03,68.9,100.0,0.0,10,12,1655.8,62193.9,57.0,,,,
291.03,68.9,100.0,0.0,10,12,1653.0,62316.2,57.0,,,,
292.03,67.4,100.0,7.1,10,12,1617.7,62841.8,57.5,,,,
293.03,67.8,100.0,1.0,10,12,1625.3,63490.3,58.1,,,,
294.03,67.5,100.0,13.3,10,12,1615.5,63586.3,58.2,,,,
295.03,68.9,100.0,7.1,10,12,1655.0,63815.9,58.5,,,,
296.03,73.4,100.0,4.1,10,12,1758.4,63868.4,58.5,,,,
297.03,72.8,100.0,7.1,10,12,1749.6,63822.4,58.5,,,,
298.03,76.9,100.0,32.3,10,12,1846.7,63824.5,58.5,,,,
299.03,77.1,100.0,14.4,10,12,1852.0,63824.9,58.5,,,,
300.03,76.8,100.0,15.3,10,12,1847.0,63825.7,58.5,100.0,6777.5,2.0,102.0
301.03,76.6,100.0,22.4,10,12,1839.0,63826.1,58.5,,,,
302.03,76.4,100.0,18.4,10,12,1832.0,63826.2,58.5,,,,
303.03,76.3,100.0,12.4,10,12,1833.0,63826.3,58.4,,,,
304.03,77.1,100.0,26.5,10,12,1852.1,63558.4,58.2,,,,
305.03,78.1,100.0,7.1,10,12,1876.9,63558.8,58.2,,,,
306.03,76.3,100.0,15.2,10,12,1837.5,63559.2,58.2,,,,
307.03,73.9,100.0,18.6,10,12,1766.1,64209.0,58.7,,,,
308.03,76.8,100.0,12.5,10,14,1771.0,64263.6,58.8,,,,
309.03,77.4,100.0,19.4,10,12,1848.0,64249.7,58.8,,,,
310.03,76.5,100.0,18.7,10,12,1837.2,64253.5,58.8,,,,
311.03,76.8,100.0,1.0,10,12,1846.0,64254.0,58.7,,,,
312.03,77.4,100.0,14.1,10,12,1859.0,64254.0,58.7,,,,
313.03,77.2,100.0,9.3,10,12,1856.0,64254.0,58.7,,,,
314.03,77.3,100.0,11.3,10,12,1855.4,64254.4,58.7,,,,
315.03,76.3,100.0,26.0,10,12,1832.0,64311.8,58.7,,,,
316.03,77.9,100.0,22.4,10,12,1872.0,64416.8,58.8,,,,
317.03,77.6,100.0,20.6,10,12,1864.2,64432.5,58.8,,,,
318.03,76.8,100.0,27.8,10,12,1843.7,64692.4,59.2,,,,
319.03,77.8,100.0,24.5,10,12,1864.6,64692.6,59.1,,,,
320.03,77.0,100.0,29.6,10,12,1855.0,64692.7,59.1,100.0,7631.7,1.0,109.0
321.03,77.1,100.0,17.5,10,12,1851.9,64660.1,59.1,,,,
322.03,76.7,100.0,19.2,10,12,1841.9,64660.5,59.1,,,,
323.03,77.6,100.0,22.0,10,12,1862.1,64882.6,59.2,,,,
324.03,75.6,100.0,10.3,10,12,1821.0,65127.2,59.5,,,,
325.03,73.0,100.0,20.6,10,12,1753.0,65096.4,59.4,,,,
326.03,74.0,100.0,33.0,10,12,1779.0,65101.3,59.4,,,,
327.03,80.9,100.0,37.1,10,12,1941.1,65127.1,59.4,,,,
328.03,79.2,100.0,2.0,10,12,1904.3,65127.3,59.4,,,,
329.03,76.5,100.0,7.3,10,12,1842.5,65127.2,59.4,,,,
330.03,78.2,100.0,19.4,10,12,1876.0,65127.6,59.4,,,,
331.03,80.1,100.0,1.0,10,12,1929.0,65127.6,59.4,,,,
332.03,80.1,100.0,1.0,10,12,1921.0,65128.3,59.4,,,,
333.03,80.5,100.0,16.3,10,12,1933.0,65128.5,59.4,,,,
334.03,80.1,100.0,0.0,10,12,1925.0,65128.1,59.4,,,,
335.03,80.3,100.0,14.4,10,12,1933.5,65128.1,59.4,,,,
336.03,81.0,100.0,26.8,10,12,1943.0,65128.8,59.4,,,,
337.03,80.9,100.0,5.1,10,12,1946.0,65127.8,59.4,,,,
338.03,81.2,100.0,12.4,10,12,1950.0,65127.9,59.4,,,,
339.03,81.6,100.0,13.3,10,12,1961.0,65128.3,59.4,,,,
340.03,80.4,100.0,0.0,10,12,1936.0,65128.9,59.4,100.0,7767.5,2.0,108.0
341.03,80.1,100.0,2.0,10,12,1925.0,65129.0,59.4,,,,
342.03,81.1,100.0,26.0,10,12,1946.0,65129.3,59.4,,,,
343.03,79.8,100.0,14.6,10,12,1918.0,65129.5,59.4,,,,
344.03,80.5,100.0,19.4,10,12,1935.0,65129.7,59.3,,,,
345.03,80.9,100.0,18.9,10,12,1945.0,65129.3,59.3,,,,
346.03,80.0,100.0,40.8,10,12,1923.0,65129.0,59.3,,,,
347.03,80.4,100.0,1.1,10,12,1932.1,65129.1,59.3,,,,
348.04,79.8,100.0,25.8,10,12,1915.0,65129.8,59.3,,,,
349.04,79.0,100.0,19.0,10,12,1900.1,65128.9,59.3,,,,
350.04,79.7,100.0,0.0,10,12,1922.0,65129.0,59.3,,,,
351.04,79.5,100.0,4.3,10,12,1913.0,65129.4,59.3,,,,
352.04,81.3,100.0,16.3,10,12,1956.0,65129.3,59.3,,,,
353.04,80.6,100.0,35.7,10,12,1938.0,65130.2,59.3,,,,
354.04,80.6,100.0,21.4,10,12,1931.0,65130.2,59.3,,,,
355.04,80.2,100.0,21.2,10,12,1933.0,65130.9,59.3,,,,
356.04,80.0,100.0,21.4,10,12,1919.0,65130.7,59.3,,,,
357.04,82.0,100.0,0.0,10,12,1976.0,65131.1,59.3,,,,
358.04,80.7,100.0,11.5,10,12,1938.0,65130.8,59.3,,,,
