t_rel,sys_cpu_pct,percore_max_pct,percore_min_pct,n_workers,tree_cpu_pct,tree_rss_mb,host_mem_used_pct,gpu_util_pct,gpu_mem_mb,gpu_mem_busy_pct,gpu_power_w
153.02,8.5,73.0,0.0,14,198.0,14124.6,10.7,,,,
154.02,8.4,100.0,0.0,14,199.0,14126.1,10.6,,,,
155.02,8.4,100.0,0.0,14,199.0,14126.3,10.6,,,,
156.02,8.6,100.0,0.0,14,200.0,14130.0,10.6,,,,
157.02,8.4,100.0,0.0,14,201.0,14144.1,10.6,,,,
158.02,8.3,100.0,0.0,14,200.0,14158.2,10.7,,,,
159.02,8.4,100.0,0.0,14,198.0,14173.5,10.7,,,,
160.02,8.4,100.0,0.0,14,201.0,14188.3,10.7,3.0,982.0,0.0,16.0
161.02,8.4,100.0,0.0,14,201.0,14202.4,10.7,,,,
162.02,8.5,100.0,0.0,14,200.0,14216.8,10.7,,,,
163.02,8.3,93.0,0.0,14,200.0,14231.7,10.7,,,,
164.02,8.5,100.0,0.0,14,200.0,14247.6,10.7,,,,
165.02,8.4,100.0,0.0,14,200.0,14262.6,10.8,,,,
166.02,8.5,100.0,0.0,14,200.0,14277.2,10.8,,,,
167.02,8.4,100.0,0.0,14,200.0,14287.7,10.8,,,,
168.02,8.4,97.0,0.0,14,200.0,14292.8,10.8,,,,
169.02,8.3,100.0,0.0,14,201.0,14307.6,10.8,,,,
170.02,8.5,100.0,0.0,14,199.0,14323.7,10.8,,,,
171.02,8.3,100.0,0.0,14,200.0,14338.7,10.8,,,,
172.02,8.5,100.0,0.0,14,200.0,14353.2,10.8,,,,
173.02,8.5,100.0,0.0,14,200.0,14368.0,10.8,,,,
174.02,8.5,100.0,0.0,14,200.0,14383.3,10.9,,,,
175.02,8.4,100.0,0.0,14,201.0,14491.6,11.0,,,,
176.02,8.5,100.0,0.0,14,200.0,14501.7,11.0,,,,
177.02,8.5,100.0,0.0,14,200.0,14512.4,11.0,,,,
178.02,8.4,100.0,0.0,14,200.0,14524.1,11.0,,,,
179.02,8.5,100.0,0.0,14,200.0,14535.4,11.0,,,,
180.02,8.4,100.0,0.0,14,201.0,14546.4,11.0,3.0,982.0,0.0,16.0
181.02,8.5,100.0,0.0,14,199.0,14557.3,11.0,,,,
182.03,8.4,100.0,0.0,14,200.0,14567.6,11.0,,,,
183.03,8.4,100.0,0.0,14,200.0,14577.5,11.1,,,,
184.03,8.4,96.0,0.0,14,201.0,14587.5,11.1,,,,
185.03,8.5,100.0,0.0,14,199.0,14598.4,11.1,,,,
186.03,8.4,100.0,0.0,14,200.0,14609.4,11.1,,,,
187.03,8.5,100.0,0.0,14,201.0,14620.7,11.1,,,,
188.03,8.4,100.0,0.0,14,199.0,14631.5,11.1,,,,
189.03,8.4,100.0,0.0,14,200.0,14641.9,11.1,,,,
190.03,8.5,100.0,0.0,14,201.0,14652.2,11.1,,,,
191.03,8.3,100.0,0.0,14,199.0,14661.9,11.1,,,,
192.03,8.5,100.0,0.0,14,201.0,14672.0,11.1,,,,
193.03,8.4,100.0,0.0,14,201.0,14682.9,11.2,,,,
194.03,8.4,100.0,0.0,14,199.0,14694.2,11.2,,,,
195.03,8.4,100.0,0.0,14,201.0,14705.2,11.2,,,,
196.03,8.5,100.0,0.0,14,199.0,14715.9,11.2,,,,
197.03,8.4,100.0,0.0,14,201.0,14726.4,11.2,,,,
198.03,8.5,100.0,0.0,14,200.0,14736.2,11.2,,,,
199.03,8.3,100.0,0.0,14,199.0,14746.3,11.2,,,,
200.03,8.4,100.0,0.0,14,200.0,14756.6,11.2,3.0,980.0,0.0,16.0
201.03,8.3,100.0,0.0,14,200.0,14767.5,11.3,,,,
202.03,8.5,100.0,0.0,14,201.0,14778.7,11.3,,,,
203.03,8.5,100.0,0.0,14,199.0,14789.6,11.3,,,,
204.03,8.8,100.0,0.0,6,200.0,9933.4,11.2,,,,
205.03,8.4,100.0,0.0,6,201.0,9934.0,11.2,,,,
206.03,8.4,100.0,0.0,6,200.0,9931.9,11.2,,,,
207.03,8.5,100.0,0.0,6,200.0,9932.5,11.2,,,,
208.03,8.4,96.0,0.0,6,201.0,9960.5,11.3,,,,
209.03,8.5,100.0,0.0,6,200.0,9988.4,11.3,,,,
210.03,8.5,100.0,0.0,6,198.0,9997.9,11.4,,,,
211.03,8.5,100.0,0.0,6,200.0,10007.2,11.4,,,,
212.03,8.5,100.0,0.0,6,203.0,10007.2,11.4,,,,
213.03,8.5,100.0,0.0,6,203.0,10007.4,11.4,,,,
214.03,8.6,65.0,0.0,6,198.0,10007.7,11.4,,,,
215.03,8.4,97.0,0.0,6,199.0,10007.7,11.4,,,,
216.03,8.4,91.0,0.0,6,198.0,10007.7,11.4,,,,
217.03,8.5,65.7,0.0,6,198.0,10007.7,11.4,,,,
218.03,8.5,77.0,0.0,6,199.0,10007.7,11.4,,,,
219.03,8.3,61.0,0.0,6,199.0,10007.7,11.3,,,,
220.03,8.4,89.1,0.0,6,198.0,10007.7,11.3,7.0,992.7,0.0,17.0
221.03,8.4,100.0,0.0,6,198.0,10007.7,11.3,,,,
222.03,8.5,83.0,0.0,6,199.0,10007.9,11.3,,,,
223.03,8.5,100.0,0.0,6,200.0,10042.2,11.3,,,,
224.03,8.4,100.0,0.0,6,200.0,10137.8,11.4,,,,
225.03,8.4,100.0,0.0,6,200.0,10296.1,11.6,,,,
226.03,8.4,100.0,0.0,6,200.0,10525.5,11.9,,,,
227.03,8.4,100.0,0.0,6,200.0,10671.7,12.0,,,,
228.03,8.4,92.9,0.0,6,200.0,10771.2,12.1,,,,
229.03,8.7,100.0,0.0,6,200.0,10870.5,12.2,,,,
230.03,8.4,100.0,0.0,6,201.0,10870.5,12.2,,,,
231.03,8.5,100.0,0.0,6,199.0,10870.5,12.2,,,,
232.03,8.4,100.0,0.0,6,201.0,10870.5,12.2,,,,
233.03,8.5,100.0,0.0,6,199.0,10870.5,12.2,,,,
234.03,8.4,100.0,0.0,6,200.0,10870.5,12.2,,,,
235.03,8.5,100.0,0.0,6,199.0,10870.5,12.2,,,,
236.03,8.4,100.0,0.0,6,201.0,10870.5,12.2,,,,
237.03,8.4,100.0,0.0,6,200.0,10870.7,12.2,,,,
238.03,8.5,100.0,0.0,6,200.0,10870.9,12.2,,,,
239.03,8.4,100.0,0.0,6,199.0,10871.4,12.2,,,,
240.03,8.4,100.0,0.0,6,200.0,10871.4,12.2,3.0,990.7,0.0,16.0
241.03,8.5,100.0,0.0,6,200.0,10872.0,12.2,,,,
242.03,8.4,100.0,0.0,6,199.0,10872.5,12.2,,,,
243.03,8.4,100.0,0.0,6,201.0,10872.9,12.2,,,,
244.03,8.4,100.0,0.0,6,200.0,10873.3,12.2,,,,
245.03,8.5,100.0,0.0,6,199.0,10873.5,12.2,,,,
246.03,8.4,100.0,0.0,6,200.0,10873.7,12.2,,,,
247.03,8.3,100.0,0.0,6,200.0,10873.9,12.2,,,,
248.03,8.4,100.0,0.0,6,199.0,10874.0,12.2,,,,
249.03,8.4,100.0,0.0,6,201.0,10874.4,12.2,,,,
250.03,8.3,100.0,0.0,6,200.0,10874.8,12.2,,,,
251.03,8.4,100.0,0.0,6,200.0,10875.4,12.2,,,,
252.04,8.5,100.0,0.0,6,200.0,10875.7,12.2,,,,
253.04,8.5,100.0,0.0,6,201.0,10875.9,12.2,,,,
254.04,8.4,100.0,0.0,6,199.0,10876.3,12.2,,,,
255.04,8.5,100.0,0.0,6,200.0,10876.7,12.2,,,,
256.04,8.5,100.0,0.0,6,201.0,10876.7,12.2,,,,
257.04,8.4,100.0,0.0,6,200.0,10877.0,12.2,,,,
258.04,8.5,100.0,0.0,6,200.0,10877.4,12.2,,,,
259.04,8.5,100.0,0.0,6,200.0,10799.6,12.1,,,,
260.04,8.4,100.0,0.0,6,200.0,10795.5,12.1,3.0,990.7,0.0,16.0
261.04,8.5,100.0,0.0,6,199.0,10953.8,12.3,,,,
262.04,8.5,100.0,0.0,6,201.0,11149.3,12.5,,,,
263.04,8.4,92.0,0.0,6,200.0,11790.3,13.2,,,,
264.04,8.6,88.0,0.0,6,201.0,11784.0,13.4,,,,
265.04,8.5,100.0,0.0,6,200.0,11794.9,13.4,,,,
266.04,8.3,100.0,0.0,6,200.0,11806.7,13.4,,,,
267.04,8.4,100.0,0.0,6,200.0,11806.7,13.4,,,,
268.04,8.5,100.0,0.0,6,201.0,11523.8,13.2,,,,
269.04,8.4,100.0,0.0,6,199.0,11351.8,13.0,,,,
270.04,8.6,100.0,0.0,6,137.0,12069.9,13.9,,,,
271.04,8.3,91.1,0.0,6,137.0,12171.0,14.4,,,,
272.04,8.4,100.0,0.0,6,200.0,12178.0,14.4,,,,
273.04,8.4,94.9,0.0,6,200.0,12339.7,14.5,,,,
274.04,8.5,95.0,0.0,6,201.0,12777.8,14.9,,,,
275.04,8.5,100.0,0.0,6,200.0,13053.4,15.3,,,,
276.04,8.3,100.0,0.0,6,199.0,13053.8,15.3,,,,
277.04,8.4,100.0,0.0,6,201.0,13322.4,15.6,,,,
278.04,10.8,100.0,0.0,6,253.0,14088.4,16.2,,,,
279.04,11.0,82.8,0.0,6,261.0,14306.4,16.4,,,,
280.04,14.5,94.1,0.0,6,345.0,14310.5,16.4,17.0,2832.9,0.0,25.0
281.04,16.1,88.9,0.0,6,386.0,14311.0,16.4,,,,
282.04,16.1,90.0,0.0,6,386.0,14312.0,16.4,,,,
283.04,15.9,89.0,0.0,6,381.0,14311.8,16.4,,,,
284.04,16.1,93.0,0.0,6,387.0,14312.2,16.4,,,,
285.04,15.9,88.0,0.0,6,379.0,14312.2,16.4,,,,
286.04,15.9,89.0,0.0,6,384.0,14312.2,16.4,,,,
287.04,16.1,99.0,0.0,6,385.0,14312.1,16.3,,,,
288.04,15.9,92.9,0.0,6,383.0,14312.3,16.3,,,,
289.04,16.1,90.9,0.0,6,384.0,14312.3,16.3,,,,
290.04,16.0,92.0,0.0,6,382.0,14312.3,16.3,,,,
291.04,16.1,95.0,0.0,6,387.0,14311.9,16.3,,,,
292.04,15.9,89.1,0.0,6,381.0,14311.9,16.3,,,,
293.04,16.2,85.0,0.0,6,386.0,14311.9,16.3,,,,
294.04,15.8,82.8,0.0,6,380.0,14311.9,16.2,,,,
295.04,16.0,100.0,0.0,6,381.0,14311.9,16.2,,,,
296.04,16.1,99.0,0.0,6,387.0,14312.0,16.2,,,,
297.04,16.0,95.0,0.0,6,382.0,14311.9,16.2,,,,
298.04,16.0,100.0,0.0,6,383.0,14312.2,16.2,,,,
299.04,15.8,99.0,0.0,6,382.0,14312.6,16.2,,,,
300.04,16.3,100.0,0.0,6,385.0,14312.3,16.2,100.0,2836.9,3.0,109.0
301.04,15.8,99.0,0.0,6,382.0,14312.2,16.2,,,,
302.04,16.2,100.0,0.0,6,386.0,14312.0,16.1,,,,
303.04,15.8,99.0,0.0,6,378.0,14312.2,16.1,,,,
304.04,15.9,92.9,0.0,6,380.8,14312.6,16.1,,,,
305.04,16.2,85.0,0.0,6,387.0,14312.2,16.1,,,,
306.04,16.1,98.0,0.0,6,382.0,14312.8,16.1,,,,
307.04,15.9,99.0,0.0,6,383.4,14312.7,16.1,,,,
308.04,16.0,91.0,0.0,6,382.4,14312.8,16.1,,,,
309.04,16.1,87.9,0.0,6,384.0,14312.6,16.0,,,,
310.04,15.8,89.1,0.0,6,383.0,14312.6,16.0,,,,
311.04,16.0,82.2,0.0,6,385.8,14312.8,16.0,,,,
312.04,15.8,88.0,0.0,6,377.0,14313.0,16.0,,,,
313.04,15.9,89.0,0.0,6,379.0,14312.9,16.0,,,,
314.04,16.2,90.0,0.0,6,389.0,14312.8,15.9,,,,
315.04,16.0,90.9,0.0,6,382.0,14313.0,15.9,,,,
316.04,16.0,91.0,0.0,6,384.0,14313.2,15.9,,,,
317.04,15.9,83.0,0.0,6,378.0,14313.2,15.9,,,,
318.04,16.2,100.0,0.0,6,387.0,14313.2,15.9,,,,
319.04,15.9,91.0,0.0,6,382.0,14313.1,15.9,,,,
320.04,16.2,93.0,0.0,6,386.0,14313.1,15.8,100.0,2836.9,3.0,111.0
321.04,15.8,89.0,0.0,6,378.0,14312.9,15.8,,,,
322.04,15.8,91.1,0.0,6,379.8,14313.3,15.8,,,,
323.05,16.2,76.0,0.0,6,388.0,14313.1,15.8,,,,
324.05,16.1,90.0,0.0,6,383.0,14313.2,15.8,,,,
325.05,16.0,68.7,0.0,6,382.0,14312.9,15.8,,,,
326.05,15.7,95.0,0.0,6,379.0,14313.5,15.8,,,,
327.05,16.1,97.0,0.0,6,387.0,14312.9,15.8,,,,
328.05,15.9,94.0,0.0,6,381.0,14313.0,15.7,,,,
329.05,16.1,97.0,0.0,6,386.0,14313.0,15.7,,,,
330.05,15.8,99.0,0.0,6,379.0,14313.3,15.7,,,,
331.05,16.0,98.0,0.0,6,380.0,14313.3,15.7,,,,
332.05,16.1,80.0,0.0,6,389.0,14313.1,15.7,,,,
333.05,15.8,75.0,0.0,6,382.0,14313.0,15.7,,,,
334.05,16.0,97.0,0.0,6,384.0,14313.6,15.7,,,,
335.05,16.0,98.0,0.0,6,379.0,14313.6,15.7,,,,
336.05,16.3,98.0,0.0,6,387.4,14313.4,15.7,,,,
337.05,15.9,100.0,0.0,6,380.4,14313.6,15.7,,,,
338.05,16.1,92.0,0.0,6,386.0,14313.7,15.7,,,,
339.05,15.8,89.0,0.0,6,380.0,14314.1,15.7,,,,
340.05,15.8,92.0,0.0,6,377.0,14313.9,15.7,100.0,2838.9,3.0,112.0
341.05,16.1,86.9,0.0,6,388.2,14314.3,15.7,,,,
342.05,16.0,99.0,0.0,6,382.6,14314.0,15.7,,,,
343.05,16.0,100.0,0.0,6,384.0,14314.0,15.7,,,,
344.05,15.8,95.0,0.0,6,378.0,14314.0,15.7,,,,
345.05,16.1,96.0,0.0,6,387.0,14314.1,15.7,,,,
346.05,16.0,100.0,0.0,6,382.0,14314.2,15.7,,,,
347.05,16.1,100.0,0.0,6,385.7,14314.0,15.7,,,,
348.05,16.0,90.9,0.0,6,379.2,14313.4,15.7,,,,
349.05,15.8,96.0,0.0,6,380.0,14313.8,15.7,,,,
350.05,16.0,96.0,0.0,6,386.0,14313.6,15.7,,,,
351.05,15.9,92.1,0.0,6,382.0,14313.3,15.7,,,,
352.05,15.9,82.0,0.0,6,384.0,14313.9,15.7,,,,
353.05,15.9,88.0,0.0,6,381.0,14313.5,15.6,,,,
354.05,16.0,98.0,0.0,6,384.0,14313.7,15.6,,,,
355.05,16.0,89.9,0.0,6,382.0,14313.7,15.6,,,,
356.05,16.2,92.0,0.0,6,386.0,14313.7,15.6,,,,
357.05,15.7,87.0,0.0,6,377.0,14313.4,15.6,,,,
358.05,15.9,91.0,0.0,6,379.8,14313.6,15.6,,,,
359.05,16.4,89.9,0.0,6,387.7,14313.6,15.6,,,,
360.05,15.9,88.1,0.0,6,381.0,14313.6,15.6,100.0,2840.9,3.0,113.0
361.05,16.0,90.9,0.0,6,382.8,14313.8,15.6,,,,
362.05,16.0,91.0,0.0,6,383.0,14313.8,15.6,,,,
363.05,16.2,90.0,0.0,6,386.2,14313.9,15.6,,,,
364.05,15.6,99.0,0.0,6,377.4,14313.6,15.6,,,,
365.05,16.2,100.0,0.0,6,387.2,14313.6,15.6,,,,
366.05,15.7,97.0,0.0,6,378.2,14313.8,15.6,,,,
367.05,15.9,90.0,0.0,6,381.0,14313.8,15.6,,,,
368.05,16.0,85.1,0.0,6,386.0,14313.7,15.6,,,,
369.05,15.9,89.0,0.0,6,382.0,14313.7,15.6,,,,
370.05,15.9,90.9,0.0,6,382.0,14313.9,15.6,,,,
371.05,15.9,91.8,0.0,6,382.0,14314.1,15.6,,,,
372.05,16.2,95.0,0.0,6,386.0,14314.3,15.6,,,,
373.05,15.8,82.0,0.0,6,380.0,14314.0,15.6,,,,
374.05,16.0,86.9,0.0,6,385.0,14314.0,15.6,,,,
375.05,15.8,83.0,0.0,6,379.0,14314.0,15.6,,,,
376.05,15.9,92.9,0.0,6,381.0,14314.0,15.6,,,,
377.05,16.2,93.1,0.0,6,387.0,14314.2,15.6,,,,
378.05,15.9,82.2,0.0,6,381.0,14314.0,15.6,,,,
379.05,15.9,90.0,0.0,6,384.0,14314.4,15.6,,,,
380.05,15.9,90.9,0.0,6,380.8,14314.4,15.6,100.0,2838.9,3.0,114.0
381.05,16.3,94.9,0.0,6,389.0,14314.6,15.6,,,,
382.05,15.6,89.0,0.0,6,377.0,14314.6,15.6,,,,
383.05,16.1,83.8,0.0,6,384.8,14314.6,15.6,,,,
384.05,15.9,88.9,0.0,6,377.8,14314.6,15.6,,,,
385.05,16.1,87.0,0.0,6,387.6,14314.4,15.6,,,,
386.05,15.8,91.0,0.0,6,379.4,14314.4,15.6,,,,
