t_rel,sys_cpu_pct,percore_max_pct,percore_min_pct,n_workers,tree_cpu_pct,tree_rss_mb,host_mem_used_pct,gpu_util_pct,gpu_mem_mb,gpu_mem_busy_pct,gpu_power_w
37.01,80.8,100.0,0.0,12,1936.0,19557.8,16.3,,,,
38.01,80.9,100.0,13.0,12,1940.0,19557.8,16.3,,,,
39.01,81.0,100.0,0.0,12,1940.0,19558.2,16.3,,,,
40.01,81.9,100.0,9.0,12,1962.0,19558.2,16.3,100.0,8871.9,2.0,102.0
41.01,79.5,100.0,1.0,12,1903.0,19558.2,16.3,,,,
42.01,82.7,100.0,1.0,12,1979.0,19558.4,16.3,,,,
43.01,81.0,100.0,0.0,12,1943.0,19558.6,16.3,,,,
44.01,81.4,100.0,12.0,12,1948.0,19558.6,16.3,,,,
45.01,80.9,100.0,1.0,12,1939.0,19558.6,16.3,,,,
46.01,82.7,100.0,20.0,12,1977.0,19558.6,16.3,,,,
47.01,82.0,100.0,5.9,12,1964.0,19558.6,16.3,,,,
48.01,80.9,100.0,6.0,12,1939.0,19558.6,16.3,,,,
49.01,81.3,100.0,2.0,12,1950.0,19559.0,16.3,,,,
50.01,81.0,100.0,1.0,12,1940.0,19559.1,16.3,,,,
51.01,81.9,100.0,18.8,12,1964.0,19559.1,16.3,,,,
52.01,82.4,100.0,0.0,12,1973.0,19559.1,16.3,,,,
53.01,80.7,100.0,1.0,12,1930.0,19559.1,16.3,,,,
54.01,80.3,100.0,12.1,12,1926.0,19559.1,16.3,,,,
55.01,82.4,100.0,1.0,12,1974.0,19559.1,16.3,,,,
56.01,81.7,100.0,1.0,12,1957.0,19559.1,16.3,,,,
57.01,80.2,100.0,27.3,12,1918.0,19559.3,16.3,,,,
58.01,82.4,100.0,1.0,12,1975.0,19559.3,16.3,,,,
59.01,81.4,100.0,2.9,12,1948.0,19559.3,16.3,,,,
60.01,82.0,100.0,0.0,12,1965.0,19559.3,16.3,100.0,8871.9,2.0,101.0
61.01,80.9,100.0,0.0,12,1938.0,19559.3,16.3,,,,
62.01,81.9,100.0,20.8,12,1953.0,19559.5,16.3,,,,
63.01,82.5,100.0,21.0,12,1976.0,19559.5,16.3,,,,
64.01,80.7,100.0,26.3,12,1934.0,19559.5,16.3,,,,
65.01,81.1,100.0,19.0,12,1941.0,19559.5,16.3,,,,
66.01,80.1,100.0,3.0,12,1905.0,19559.7,16.3,,,,
67.01,83.4,100.0,4.0,12,1984.0,19559.9,16.3,,,,
68.01,82.2,100.0,25.0,12,1933.0,19559.9,16.3,,,,
69.01,82.5,100.0,35.0,12,1978.0,19559.9,16.3,,,,
70.01,81.5,100.0,1.0,12,1947.0,19559.9,16.3,,,,
71.01,81.9,100.0,0.0,12,1961.0,19559.9,16.3,,,,
72.01,80.7,100.0,5.0,12,1933.0,19559.9,16.3,,,,
73.01,82.2,100.0,6.0,12,1974.0,19560.1,16.3,,,,
74.01,81.0,100.0,1.0,12,1938.0,19560.1,16.3,,,,
75.01,81.0,100.0,8.0,12,1940.0,19560.1,16.3,,,,
76.01,81.5,100.0,21.0,12,1953.6,19560.3,16.3,,,,
77.01,80.6,100.0,2.0,12,1927.0,19560.3,16.3,,,,
78.01,82.1,100.0,1.0,12,1966.0,19560.3,16.3,,,,
79.01,81.5,100.0,0.0,12,1956.0,19560.3,16.3,,,,
80.01,82.1,100.0,26.0,12,1965.0,19560.3,16.3,100.0,8871.9,2.0,101.0
81.01,81.0,100.0,25.0,12,1939.0,19560.3,16.3,,,,
82.01,81.8,100.0,1.0,12,1961.0,19560.3,16.3,,,,
83.01,82.3,100.0,2.0,12,1972.0,19560.3,16.3,,,,
84.01,79.8,100.0,2.0,12,1912.0,19560.3,16.3,,,,
85.01,82.7,100.0,0.0,12,1977.0,19560.3,16.3,,,,
86.01,81.3,100.0,3.0,12,1951.0,19560.3,16.3,,,,
87.01,82.0,100.0,7.1,12,1967.0,19560.3,16.3,,,,
88.01,81.1,100.0,3.0,12,1937.0,19560.3,16.3,,,,
89.01,81.6,100.0,2.0,12,1957.0,19560.3,16.3,,,,
90.01,81.6,100.0,0.0,12,1958.0,19560.3,16.3,,,,
91.01,80.8,100.0,2.0,12,1938.0,19560.3,16.3,,,,
92.01,81.4,100.0,1.0,12,1949.0,19560.3,16.3,,,,
93.01,80.6,100.0,10.1,12,1929.0,19560.3,16.3,,,,
94.01,82.1,100.0,1.0,12,1963.0,19560.3,16.3,,,,
95.01,81.0,100.0,14.9,12,1943.0,19560.3,16.3,,,,
96.01,82.2,100.0,0.0,12,1967.0,19560.3,16.3,,,,
97.01,80.6,100.0,20.0,12,1932.0,19560.3,16.3,,,,
98.01,81.8,100.0,4.0,12,1962.0,19560.3,16.3,,,,
99.01,82.6,100.0,0.0,12,1969.0,19560.3,16.3,,,,
100.01,80.6,100.0,0.0,12,1929.0,19560.3,16.3,100.0,8869.9,2.0,100.0
101.01,80.1,100.0,2.0,12,1923.0,19560.3,16.3,,,,
102.01,80.8,100.0,0.0,12,1937.0,19560.3,16.3,,,,
103.01,83.2,100.0,0.0,12,1992.0,19560.3,16.3,,,,
104.01,79.5,100.0,21.0,12,1903.0,19560.3,16.3,,,,
105.01,81.5,100.0,5.0,12,1953.0,19560.3,16.3,,,,
106.01,82.4,100.0,1.0,12,1980.0,19560.6,16.3,,,,
107.01,81.0,100.0,0.0,12,1936.0,19560.6,16.3,,,,
108.01,81.4,100.0,0.0,12,1954.0,19560.6,16.3,,,,
109.01,82.4,100.0,12.0,12,1968.0,19561.0,16.3,,,,
110.01,81.2,100.0,9.1,12,1945.0,19561.0,16.3,,,,
111.01,80.4,100.0,1.0,12,1928.0,19561.2,16.3,,,,
112.01,82.1,100.0,0.0,12,1967.0,19561.2,16.3,,,,
113.01,80.2,100.0,2.0,12,1920.0,19561.2,16.3,,,,
114.01,83.0,100.0,0.0,12,1988.0,19561.2,16.3,,,,
115.01,81.4,100.0,8.0,12,1954.0,19561.2,16.3,,,,
116.01,80.7,100.0,1.0,12,1935.0,19561.2,16.3,,,,
117.01,81.5,100.0,0.0,12,1950.0,19561.2,16.3,,,,
118.01,82.1,100.0,27.7,12,1967.0,19561.4,16.3,,,,
119.01,82.1,100.0,6.1,12,1969.0,19561.4,16.3,,,,
120.01,80.8,100.0,19.0,12,1934.5,19561.4,16.3,100.0,8871.9,2.0,100.0
121.01,82.1,100.0,0.0,12,1968.2,19561.4,16.3,,,,
122.01,81.4,100.0,0.0,12,1948.0,19561.4,16.3,,,,
123.01,81.3,100.0,0.0,12,1949.0,19561.4,16.3,,,,
124.01,82.2,100.0,2.0,12,1965.3,19561.4,16.3,,,,
125.01,81.5,100.0,0.0,12,1952.0,19561.4,16.3,,,,
126.01,81.7,100.0,0.0,12,1959.0,19561.4,16.3,,,,
127.01,82.0,100.0,11.0,12,1962.0,19561.6,16.3,,,,
128.01,81.6,100.0,0.0,12,1957.0,19561.6,16.3,,,,
129.01,80.0,100.0,7.9,12,1920.0,19561.6,16.3,,,,
130.01,82.6,100.0,19.0,12,1979.0,19561.6,16.3,,,,
131.01,80.6,100.0,6.9,12,1929.0,19561.6,16.3,,,,
132.01,81.7,100.0,0.0,12,1959.0,19561.6,16.3,,,,
133.01,81.0,100.0,0.0,12,1940.0,19561.6,16.3,,,,
134.01,81.7,100.0,23.2,12,1959.0,19561.8,16.3,,,,
135.01,81.4,100.0,5.0,12,1948.0,19561.8,16.3,,,,
136.01,82.2,100.0,6.1,12,1968.0,19561.8,16.3,,,,
137.01,81.1,100.0,0.0,12,1943.0,19561.8,16.3,,,,
138.01,82.8,100.0,1.0,12,1982.0,19561.8,16.3,,,,
139.01,80.1,100.0,19.0,12,1921.0,19562.0,16.3,,,,
140.02,82.0,100.0,0.0,12,1964.0,19562.0,16.3,100.0,8871.9,2.0,100.0
141.02,81.5,100.0,12.1,12,1956.0,19562.0,16.3,,,,
142.02,82.7,100.0,5.1,12,1980.0,19562.0,16.3,,,,
143.02,81.0,100.0,10.0,12,1938.0,19562.0,16.3,,,,
144.02,81.1,100.0,15.2,12,1944.0,19562.0,16.3,,,,
145.02,82.0,100.0,23.0,12,1966.0,19562.0,16.3,,,,
146.02,82.2,100.0,0.0,12,1969.0,19562.0,16.3,,,,
147.02,80.8,100.0,0.0,12,1936.0,19562.0,16.3,,,,
148.02,81.2,100.0,0.0,12,1946.0,19562.0,16.3,,,,
149.02,82.6,100.0,1.0,12,1976.0,19562.0,16.3,,,,
150.02,80.7,100.0,1.0,12,1935.0,19562.1,16.3,,,,
151.02,81.7,100.0,14.0,12,1959.0,19562.1,16.3,,,,
152.02,81.5,100.0,1.0,12,1954.0,19562.1,16.3,,,,
153.02,80.8,100.0,6.1,12,1937.0,19562.1,16.3,,,,
154.02,81.1,100.0,1.0,12,1942.0,19562.1,16.3,,,,
155.02,81.7,100.0,2.0,12,1954.0,19562.3,16.3,,,,
156.02,82.0,100.0,2.0,12,1961.0,19562.3,16.3,,,,
157.02,81.5,100.0,0.0,12,1955.0,19562.3,16.3,,,,
158.02,81.7,100.0,5.0,12,1957.0,19562.5,16.3,,,,
159.02,80.5,100.0,3.0,12,1929.0,19562.5,16.3,,,,
160.02,82.0,100.0,1.0,12,1961.0,19562.5,16.3,100.0,8869.9,2.0,100.0
161.02,82.4,100.0,19.4,12,1974.0,19562.7,16.3,,,,
162.02,80.6,100.0,3.0,12,1932.0,19562.7,16.3,,,,
163.02,80.5,100.0,0.0,12,1928.0,19562.7,16.3,,,,
164.02,83.2,100.0,1.0,12,1989.0,19562.9,16.3,,,,
165.02,81.4,100.0,0.0,12,1955.0,19562.9,16.3,,,,
166.02,81.0,100.0,2.0,12,1939.0,19563.1,16.3,,,,
167.02,81.2,100.0,1.0,12,1945.0,19563.1,16.3,,,,
168.02,81.9,100.0,1.0,12,1958.0,19563.1,16.3,,,,
169.02,82.4,100.0,1.0,12,1975.0,19563.1,16.3,,,,
170.02,80.3,100.0,5.1,12,1926.0,19563.3,16.3,,,,
171.02,81.4,100.0,2.0,12,1949.0,19563.3,16.3,,,,
172.02,81.6,100.0,21.8,12,1956.0,19563.3,16.3,,,,
173.02,83.0,100.0,1.0,12,1989.0,19563.3,16.3,,,,
174.02,80.9,100.0,1.0,12,1940.0,19563.3,16.3,,,,
175.02,81.7,100.0,1.0,12,1953.0,19563.3,16.3,,,,
176.02,81.4,100.0,14.0,12,1949.0,19563.3,16.3,,,,
177.02,81.8,100.0,1.0,12,1960.0,19563.3,16.3,,,,
178.02,80.7,100.0,1.0,12,1935.0,19563.3,16.3,,,,
179.02,81.8,100.0,0.0,12,1956.0,19563.3,16.3,,,,
180.02,82.3,100.0,9.0,12,1968.0,19563.3,16.3,100.0,8871.9,2.0,100.0
181.02,80.4,100.0,0.0,12,1926.0,19563.5,16.3,,,,
182.02,82.0,100.0,25.7,12,1966.0,19563.5,16.3,,,,
183.02,81.1,100.0,1.0,12,1944.0,19563.5,16.3,,,,
184.02,82.4,100.0,1.0,12,1971.0,19563.5,16.3,,,,
185.02,82.1,100.0,6.0,12,1966.0,19563.5,16.3,,,,
186.02,80.8,100.0,3.0,12,1938.0,19563.5,16.3,,,,
187.02,82.5,100.0,0.0,12,1975.0,19563.5,16.3,,,,
188.02,81.2,100.0,0.0,12,1949.0,19563.5,16.3,,,,
189.02,81.8,100.0,10.2,12,1961.0,19563.5,16.3,,,,
190.02,81.2,100.0,2.0,12,1941.0,19563.5,16.3,,,,
191.02,81.6,100.0,2.0,12,1954.0,19563.5,16.3,,,,
192.02,81.5,100.0,1.0,12,1955.0,19563.5,16.3,,,,
193.02,82.0,100.0,0.0,12,1968.0,19563.5,16.3,,,,
194.02,81.6,100.0,1.0,12,1957.0,19563.5,16.3,,,,
195.02,80.9,100.0,5.0,12,1934.0,19563.5,16.3,,,,
196.02,82.6,100.0,0.0,12,1979.0,19563.6,16.3,,,,
197.02,81.6,100.0,21.0,12,1959.0,19563.6,16.3,,,,
198.02,80.5,100.0,13.0,12,1928.0,19563.6,16.3,,,,
199.02,80.9,100.0,0.0,12,1936.0,19563.6,16.3,,,,
200.02,82.9,100.0,1.0,12,1984.0,19563.6,16.3,100.0,8873.9,2.0,99.0
201.02,82.0,100.0,12.1,12,1953.0,19563.6,16.3,,,,
202.02,81.4,100.0,1.0,12,1933.1,19563.8,16.3,,,,
203.02,82.6,100.0,6.0,12,1943.0,19563.8,16.3,,,,
204.02,82.0,100.0,1.0,12,1962.0,19563.8,16.3,,,,
205.02,81.7,100.0,0.0,12,1956.0,19563.8,16.3,,,,
206.02,81.2,100.0,13.0,12,1948.0,19563.8,16.3,,,,
207.02,82.2,100.0,1.0,12,1973.0,19563.8,16.3,,,,
208.02,81.3,100.0,1.0,12,1944.0,19563.8,16.3,,,,
209.02,81.3,100.0,8.9,12,1948.0,19563.8,16.3,,,,
210.02,81.2,100.0,1.0,12,1947.0,19563.8,16.3,,,,
211.02,81.1,100.0,5.9,12,1935.0,19564.2,16.3,,,,
212.02,82.8,100.0,1.0,12,1988.0,19564.2,16.3,,,,
213.02,81.4,100.0,4.1,12,1950.0,19564.2,16.3,,,,
214.02,81.7,100.0,5.0,12,1958.0,19564.2,16.3,,,,
215.02,80.9,100.0,1.0,12,1938.0,19564.4,16.3,,,,
216.02,81.4,100.0,1.0,12,1950.0,19564.4,16.3,,,,
217.02,82.0,100.0,3.0,12,1964.0,19564.4,16.3,,,,
218.02,81.6,100.0,0.0,12,1960.0,19564.4,16.3,,,,
219.02,81.8,100.0,29.7,12,1954.0,19564.8,16.3,,,,
220.02,81.8,100.0,6.0,12,1957.0,19564.8,16.3,100.0,8871.9,2.0,99.0
221.02,80.8,100.0,2.0,12,1937.0,19564.8,16.3,,,,
222.02,81.4,100.0,1.0,12,1950.0,19564.8,16.3,,,,
223.02,81.8,100.0,12.0,12,1960.0,19565.0,16.3,,,,
224.02,83.0,100.0,2.0,12,1985.0,19565.0,16.3,,,,
225.02,80.0,100.0,3.0,12,1919.0,19565.0,16.3,,,,
226.02,82.1,100.0,11.0,12,1969.0,19565.0,16.3,,,,
227.02,81.8,100.0,24.8,12,1957.0,19565.1,16.3,,,,
228.02,81.7,100.0,3.0,12,1957.0,19565.1,16.3,,,,
229.02,80.8,100.0,0.0,12,1936.0,19565.1,16.3,,,,
230.02,82.7,100.0,1.0,12,1978.0,19565.3,16.3,,,,
231.02,80.9,100.0,0.0,12,1942.0,19565.3,16.3,,,,
232.02,80.9,100.0,3.0,12,1940.0,19565.5,16.3,,,,
233.02,81.4,100.0,1.0,12,1951.0,19565.5,16.3,,,,
234.02,81.1,100.0,12.9,12,1935.0,19565.5,16.3,,,,
235.02,82.7,100.0,1.0,12,1985.0,19565.5,16.3,,,,
236.02,81.0,100.0,0.0,12,1942.0,19565.5,16.3,,,,
237.02,81.0,100.0,1.0,12,1939.0,19565.5,16.3,,,,
238.02,81.0,100.0,0.0,12,1943.0,19565.5,16.3,,,,
239.02,82.4,100.0,1.0,12,1974.0,19565.7,16.3,,,,
240.02,81.9,100.0,0.0,12,1963.0,19565.7,16.3,100.0,8873.9,2.0,100.0
241.02,80.5,100.0,1.0,12,1925.0,19565.7,16.3,,,,
242.02,81.5,100.0,0.0,12,1955.0,19565.7,16.3,,,,
243.02,79.8,100.0,0.0,12,1913.0,19565.7,16.3,,,,
244.02,81.2,100.0,10.1,12,1946.0,19565.7,16.3,,,,
245.02,82.0,100.0,0.0,12,1963.0,19565.7,16.3,,,,
246.02,82.0,100.0,0.0,12,1967.0,19565.7,16.3,,,,
247.02,79.7,100.0,14.1,12,1910.0,19565.7,16.3,,,,
248.02,82.6,100.0,0.0,12,1973.0,19565.7,16.3,,,,
249.02,81.1,100.0,1.0,12,1945.0,19566.1,16.3,,,,
250.02,82.2,100.0,2.9,12,1969.0,19566.1,16.3,,,,
251.02,81.8,100.0,0.0,12,1958.0,19566.1,16.3,,,,
252.02,81.5,100.0,22.0,12,1952.0,19566.1,16.3,,,,
253.02,81.4,100.0,1.0,12,1950.0,19566.1,16.3,,,,
254.02,81.0,100.0,5.0,12,1942.0,19566.1,16.3,,,,
255.02,81.6,100.0,0.0,12,1951.0,19566.3,16.3,,,,
256.02,80.9,100.0,0.0,12,1943.0,19566.5,16.3,,,,
257.02,81.6,100.0,7.9,12,1957.0,19566.5,16.3,,,,
258.02,80.3,100.0,27.3,12,1921.0,19566.5,16.3,,,,
259.02,82.0,100.0,4.0,12,1968.0,19566.6,16.3,,,,
260.02,82.5,100.0,1.0,12,1975.0,19566.6,16.3,100.0,8875.9,2.0,99.0
261.02,79.9,100.0,5.0,12,1915.0,19566.6,16.3,,,,
262.02,81.8,100.0,0.0,12,1958.0,19566.6,16.3,,,,
263.02,81.9,100.0,1.0,12,1965.0,19566.6,16.3,,,,
264.03,81.6,100.0,1.0,12,1954.0,19566.6,16.3,,,,
265.03,81.5,100.0,2.0,12,1954.0,19566.6,16.3,,,,
266.03,81.4,100.0,1.0,12,1949.0,19566.6,16.3,,,,
267.03,81.7,100.0,5.0,12,1954.0,19566.6,16.3,,,,
268.03,80.7,100.0,7.8,12,1936.0,19566.6,16.3,,,,
269.03,81.5,100.0,1.0,12,1951.0,19566.6,16.3,,,,
270.03,80.7,100.0,1.0,12,1937.0,19566.6,16.3,,,,
271.03,82.7,100.0,1.0,12,1981.0,19566.6,16.3,,,,
272.03,81.2,100.0,1.0,12,1945.0,19566.6,16.3,,,,
273.03,81.2,100.0,0.0,12,1946.0,19566.6,16.3,,,,
274.03,81.1,100.0,2.0,12,1941.0,19566.6,16.3,,,,
275.03,81.9,100.0,21.0,12,1959.0,19566.6,16.3,,,,
276.03,81.9,100.0,0.0,12,1960.0,19566.6,16.3,,,,
277.03,80.3,100.0,5.1,12,1925.0,19566.6,16.3,,,,
278.03,82.9,100.0,2.0,12,1987.0,19566.6,16.3,,,,
279.03,82.1,100.0,2.0,12,1959.0,19566.6,16.3,,,,
280.03,80.8,100.0,17.0,12,1937.0,19566.8,16.3,100.0,8877.9,2.0,100.0
281.03,81.9,100.0,0.0,12,1963.0,19567.0,16.3,,,,
282.03,81.4,100.0,23.0,12,1946.0,19567.0,16.3,,,,
283.03,80.9,100.0,1.0,12,1939.0,19567.0,16.3,,,,
284.03,81.7,100.0,1.0,12,1956.0,19567.0,16.3,,,,
285.03,81.4,100.0,3.0,12,1951.0,19567.0,16.3,,,,
286.03,81.1,100.0,16.0,12,1946.0,19567.0,16.3,,,,
287.03,81.5,100.0,0.0,12,1951.0,19567.0,16.3,,,,
288.03,82.5,100.0,17.2,12,1976.0,19567.0,16.3,,,,
289.03,80.6,100.0,2.0,12,1932.0,19567.0,16.3,,,,
290.03,82.7,100.0,1.0,12,1980.0,19567.0,16.3,,,,
291.03,80.9,100.0,1.0,12,1938.0,19567.0,16.3,,,,
292.03,83.1,100.0,0.0,12,1993.0,19567.2,16.3,,,,
293.03,80.2,100.0,4.0,12,1919.0,19567.2,16.3,,,,
294.03,81.8,100.0,0.0,12,1962.0,19567.2,16.3,,,,
295.03,82.7,100.0,1.0,12,1973.0,19567.2,16.3,,,,
296.03,79.7,100.0,3.0,12,1914.0,19567.2,16.3,,,,
297.03,82.4,100.0,0.0,12,1974.0,19567.2,16.3,,,,
298.03,80.6,100.0,0.0,12,1931.0,19567.2,16.3,,,,
299.03,82.4,100.0,13.1,12,1976.0,19567.2,16.3,,,,
300.03,81.7,100.0,0.0,12,1958.0,19567.2,16.3,100.0,8879.9,2.0,99.0
301.03,81.7,100.0,13.0,12,1957.0,19567.2,16.3,,,,
302.03,80.2,100.0,4.0,12,1920.1,19567.4,16.3,,,,
303.03,81.9,100.0,0.0,12,1963.0,19567.6,16.3,,,,
304.03,81.8,100.0,0.0,12,1960.0,19567.6,16.3,,,,
305.03,82.0,100.0,0.0,12,1963.0,19567.6,16.3,,,,
306.03,81.3,100.0,1.0,12,1950.0,19567.6,16.3,,,,
307.03,80.9,100.0,1.0,12,1938.0,19567.6,16.3,,,,
308.03,82.9,100.0,0.0,12,1989.0,19567.6,16.3,,,,
309.03,79.8,100.0,4.9,12,1908.0,19567.6,16.3,,,,
310.03,82.1,100.0,11.9,12,1968.0,19567.6,16.3,,,,
311.03,82.4,100.0,0.0,12,1974.0,19567.6,16.3,,,,
312.03,80.0,100.0,1.0,12,1915.0,19567.6,16.3,,,,
313.03,81.3,100.0,7.0,12,1949.0,19567.6,16.3,,,,
314.03,82.1,100.0,16.2,12,1950.0,19567.6,16.3,,,,
315.03,82.7,100.0,6.0,12,1960.0,19567.6,16.3,,,,
316.03,81.5,100.0,20.0,12,1915.0,19567.6,16.3,,,,
317.03,82.5,100.0,5.1,12,1974.0,19567.6,16.3,,,,
318.03,79.5,100.0,15.0,12,1905.0,19567.6,16.3,,,,
319.03,81.1,100.0,0.0,12,1942.1,19567.6,16.3,,,,
320.03,82.0,100.0,1.0,12,1966.0,19567.6,16.3,100.0,8877.9,2.0,100.0
321.03,81.0,100.0,0.0,12,1937.0,19567.6,16.3,,,,
322.03,82.4,100.0,4.0,12,1981.0,19567.6,16.3,,,,
323.03,81.9,100.0,14.1,12,1961.0,19567.8,16.3,,,,
324.03,81.4,100.0,2.0,12,1944.0,19567.8,16.3,,,,
325.03,81.1,100.0,22.8,12,1944.0,19567.8,16.3,,,,
326.03,82.1,100.0,5.9,12,1965.0,19567.8,16.3,,,,
327.03,82.0,100.0,0.0,12,1971.1,19567.8,16.3,,,,
328.03,81.1,100.0,2.0,12,1938.9,19567.8,16.3,,,,
329.04,82.7,100.0,1.0,12,1981.2,19567.8,16.3,,,,
330.04,81.3,100.0,27.3,12,1944.0,19567.8,16.3,,,,
331.04,82.3,100.0,31.0,12,1973.0,19568.0,16.3,,,,
332.04,81.0,100.0,17.0,12,1942.0,19568.0,16.3,,,,
333.04,81.7,100.0,0.0,12,1956.7,19568.0,16.3,,,,
334.04,81.2,100.0,22.0,12,1946.0,19568.0,16.3,,,,
335.04,81.6,100.0,9.1,12,1953.9,19568.0,16.3,,,,
336.04,81.7,100.0,0.0,12,1955.0,19568.0,16.3,,,,
337.04,80.9,100.0,18.2,12,1943.0,19568.0,16.3,,,,
338.04,81.8,100.0,17.0,12,1958.0,19568.0,16.3,,,,
339.04,81.4,100.0,11.0,12,1950.0,19568.0,16.3,,,,
340.04,81.9,100.0,0.0,12,1964.0,19568.1,16.3,100.0,8879.9,2.0,99.0
341.04,81.9,100.0,9.9,12,1961.0,19568.1,16.3,,,,
342.04,80.7,100.0,13.1,12,1935.0,19568.1,16.3,,,,
343.04,82.4,100.0,0.0,12,1974.0,19568.1,16.3,,,,
344.04,81.7,100.0,17.8,12,1955.8,19568.1,16.3,,,,
345.04,80.7,100.0,0.0,12,1932.4,19568.1,16.3,,,,
346.04,81.1,100.0,5.1,12,1946.0,19568.1,16.3,,,,
347.04,81.8,100.0,2.0,12,1961.0,19568.1,16.3,,,,
348.04,82.2,100.0,22.8,12,1968.0,19568.1,16.3,,,,
349.04,81.1,100.0,2.0,12,1941.0,19568.1,16.3,,,,
350.04,82.1,100.0,1.0,12,1970.0,19568.1,16.3,,,,
351.04,81.7,100.0,4.0,12,1957.0,19568.1,16.3,,,,
352.04,82.5,100.0,5.9,12,1974.0,19568.3,16.3,,,,
353.04,81.1,100.0,0.0,12,1942.0,19568.3,16.3,,,,
354.04,82.1,100.0,15.3,12,1966.0,19568.3,16.3,,,,
355.04,81.8,100.0,1.0,12,1963.0,19568.3,16.3,,,,
356.04,81.4,100.0,0.0,12,1949.0,19568.3,16.3,,,,
357.04,82.1,100.0,0.0,12,1963.0,19568.3,16.3,,,,
358.04,80.9,100.0,2.0,12,1942.0,19568.5,16.3,,,,
359.04,82.9,100.0,0.0,12,1985.0,19568.7,16.3,,,,
360.04,80.2,100.0,8.1,12,1921.0,19568.7,16.3,100.0,8881.9,2.0,99.0
361.04,82.6,100.0,0.0,12,1984.0,19568.7,16.3,,,,
362.04,80.7,100.0,13.9,12,1935.0,19568.9,16.3,,,,
363.04,82.8,100.0,4.0,12,1980.0,19568.9,16.3,,,,
364.04,80.1,100.0,0.0,12,1921.0,19568.9,16.3,,,,
365.04,81.5,100.0,2.0,12,1947.1,19568.9,16.3,,,,
366.04,81.8,100.0,7.0,12,1954.0,19568.9,16.3,,,,
367.04,81.5,100.0,14.0,12,1955.0,19568.9,16.3,,,,
368.04,80.8,100.0,0.0,12,1937.0,19568.9,16.3,,,,
369.04,81.9,100.0,0.0,12,1959.0,19568.9,16.3,,,,
370.04,82.9,100.0,10.0,12,1987.0,19568.9,16.3,,,,
371.04,80.9,100.0,6.9,12,1938.0,19568.9,16.3,,,,
372.04,80.8,100.0,0.0,12,1936.0,19568.9,16.3,,,,
373.04,81.5,100.0,1.0,12,1957.0,19568.9,16.3,,,,
374.04,82.0,100.0,10.9,12,1963.0,19568.9,16.3,,,,
375.04,81.4,100.0,0.0,12,1950.0,19568.9,16.3,,,,
