t_rel,sys_cpu_pct,percore_max_pct,percore_min_pct,n_workers,n_helper_procs,tree_cpu_pct,tree_rss_mb,host_mem_used_pct,gpu_util_pct,gpu_mem_mb,gpu_mem_busy_pct,gpu_power_w
60.0,73.8,100.0,1.0,9,2,1766.0,17947.4,19.7,100.0,15239.8,5.0,116.0
61.0,72.3,100.0,6.9,9,2,1729.0,17947.4,19.7,,,,
62.0,73.5,100.0,0.0,9,2,1757.0,17947.4,19.7,,,,
63.0,75.1,100.0,1.0,9,2,1790.0,17947.4,19.7,,,,
64.0,72.8,100.0,1.0,9,2,1741.0,17947.4,19.7,,,,
65.0,71.5,100.0,7.0,9,2,1707.0,17947.4,19.7,,,,
66.0,73.3,100.0,1.0,9,2,1752.0,17947.4,19.7,,,,
67.01,71.9,100.0,0.0,9,2,1713.0,17947.4,19.7,,,,
68.01,73.6,100.0,0.0,9,2,1757.0,17947.4,19.7,,,,
69.01,70.4,100.0,1.0,9,2,1682.4,17947.4,19.7,,,,
70.01,71.5,100.0,0.0,9,2,1708.0,17947.4,19.7,,,,
71.01,70.9,100.0,2.0,9,2,1688.0,17947.4,19.7,,,,
72.01,74.5,100.0,4.1,9,2,1781.0,17947.4,19.7,,,,
73.01,72.5,100.0,2.0,9,2,1727.0,17947.4,19.7,,,,
74.01,69.7,100.0,7.0,9,2,1662.2,17947.4,19.7,,,,
75.01,74.4,100.0,1.0,9,2,1771.0,17947.4,19.7,,,,
76.01,73.9,100.0,1.0,9,2,1769.0,17947.4,19.7,,,,
77.01,73.4,100.0,0.0,9,2,1745.0,17947.4,19.7,,,,
78.01,72.3,100.0,1.0,9,2,1734.0,17947.4,19.7,,,,
79.01,72.3,100.0,1.0,9,2,1721.0,17947.4,19.7,,,,
80.01,75.0,100.0,1.0,9,2,1788.0,17947.8,19.7,100.0,15231.0,6.0,122.0
81.01,73.2,100.0,0.0,9,2,1747.0,17948.0,19.7,,,,
82.01,72.0,100.0,13.0,9,2,1720.1,17948.0,19.7,,,,
83.01,74.3,100.0,1.0,9,2,1772.1,17948.4,19.7,,,,
84.01,74.0,100.0,0.0,9,2,1766.4,17948.4,19.7,,,,
85.01,74.3,100.0,1.0,9,2,1774.2,17948.4,19.7,,,,
86.01,73.0,100.0,0.0,9,2,1744.9,17948.4,19.7,,,,
87.01,73.6,100.0,9.9,9,2,1755.0,17948.4,19.7,,,,
88.01,73.4,100.0,0.0,9,2,1753.0,17948.4,19.7,,,,
89.01,73.0,100.0,2.0,9,2,1743.0,17948.4,19.7,,,,
90.01,72.7,100.0,2.0,9,2,1735.4,17948.4,19.7,,,,
91.01,73.5,100.0,1.0,9,2,1729.6,17948.4,19.8,,,,
92.01,76.8,100.0,7.1,9,2,1761.6,17948.4,19.8,,,,
93.01,75.0,100.0,9.0,9,2,1777.0,17948.4,19.8,,,,
94.01,73.1,100.0,0.0,9,2,1744.2,17948.4,19.8,,,,
95.01,73.3,100.0,0.0,9,2,1746.6,17948.4,19.8,,,,
96.01,74.5,100.0,0.0,9,2,1777.0,17948.7,19.7,,,,
97.01,74.4,100.0,2.0,9,2,1782.0,17948.7,19.8,,,,
98.01,71.8,100.0,0.0,9,2,1711.9,17948.9,19.7,,,,
99.01,72.3,100.0,1.0,9,2,1726.5,17948.9,19.7,,,,
100.01,73.5,100.0,0.0,9,2,1755.0,17948.9,19.7,100.0,15264.8,5.0,129.0
101.01,72.9,100.0,2.0,9,2,1745.0,17948.9,19.7,,,,
102.01,72.8,100.0,0.0,9,2,1728.0,17948.9,19.7,,,,
103.01,74.0,100.0,2.0,9,2,1750.0,17948.9,19.7,,,,
104.01,74.0,100.0,2.0,9,2,1769.0,17948.9,19.7,,,,
105.01,74.5,100.0,2.0,9,2,1776.0,17948.9,19.7,,,,
106.01,72.7,100.0,0.0,9,2,1743.0,17948.9,19.7,,,,
107.01,74.0,100.0,6.0,9,2,1737.0,17948.9,19.7,,,,
108.01,73.5,100.0,1.0,9,2,1754.0,17949.3,19.7,,,,
109.01,72.3,100.0,1.0,9,2,1723.0,17949.3,19.7,,,,
110.01,74.1,100.0,0.0,9,2,1769.0,17949.5,19.7,,,,
111.01,74.0,100.0,1.0,9,2,1769.0,17949.5,19.7,,,,
112.01,74.1,100.0,4.0,9,2,1753.0,17949.5,19.7,,,,
113.01,71.5,100.0,0.0,9,2,1706.0,17949.5,19.7,,,,
114.01,74.3,100.0,18.0,9,2,1767.0,17949.9,19.7,,,,
115.01,74.8,100.0,6.1,9,2,1768.0,17949.9,19.7,,,,
116.01,71.3,100.0,3.0,9,2,1688.0,17949.9,19.7,,,,
117.01,73.1,100.0,2.0,9,2,1735.0,17949.9,19.7,,,,
118.01,73.8,100.0,1.0,9,2,1764.1,17949.9,19.7,,,,
119.01,74.4,100.0,1.0,9,2,1770.9,17949.9,19.7,,,,
120.01,73.1,100.0,1.0,9,2,1747.0,17950.1,19.7,100.0,15247.8,6.0,118.0
121.01,71.6,100.0,3.0,9,2,1711.0,17950.1,19.7,,,,
122.01,74.4,100.0,1.0,9,2,1778.0,17950.1,19.7,,,,
123.01,73.8,100.0,2.0,9,2,1762.0,17950.1,19.7,,,,
124.01,71.5,100.0,0.0,9,2,1708.0,17950.1,19.7,,,,
125.01,73.6,100.0,1.0,9,2,1754.0,17950.1,19.7,,,,
126.01,74.2,100.0,1.0,9,2,1767.0,17950.1,19.7,,,,
127.01,71.6,100.0,1.0,9,2,1703.0,17950.1,19.7,,,,
128.01,72.6,100.0,1.0,9,2,1739.1,17950.1,19.7,,,,
129.01,73.8,100.0,1.0,9,2,1755.0,17950.1,19.7,,,,
130.01,73.3,100.0,17.0,9,2,1749.0,17950.1,19.7,,,,
131.01,74.4,100.0,1.0,9,2,1780.0,17950.1,19.7,,,,
132.01,73.1,100.0,1.0,9,2,1745.0,17950.1,19.7,,,,
133.01,72.1,100.0,0.0,9,2,1716.0,17950.1,19.7,,,,
134.01,72.1,100.0,1.0,9,2,1724.0,17950.1,19.7,,,,
135.01,73.9,100.0,2.0,9,2,1759.6,17950.1,19.7,,,,
136.01,73.7,100.0,1.0,9,2,1756.6,17950.1,19.7,,,,
137.01,73.2,100.0,11.1,9,2,1739.9,17950.2,19.7,,,,
138.01,73.4,100.0,0.0,9,2,1747.0,17950.2,19.7,,,,
139.01,71.1,100.0,0.0,9,2,1698.0,17950.4,19.7,,,,
140.01,74.0,100.0,0.0,9,2,1767.6,17950.4,19.7,100.0,15241.8,4.0,119.0
141.01,71.6,100.0,2.0,9,2,1708.0,17950.4,19.7,,,,
142.01,72.8,100.0,1.0,9,2,1737.4,17950.4,19.7,,,,
143.01,71.5,100.0,2.0,9,2,1705.0,17950.4,19.7,,,,
144.01,72.9,100.0,4.0,9,2,1732.0,17950.6,19.7,,,,
145.01,72.9,100.0,0.0,9,2,1746.0,17950.6,19.7,,,,
146.01,73.7,100.0,2.0,9,2,1762.0,17950.8,19.7,,,,
147.01,72.2,100.0,1.0,9,2,1722.0,17950.8,19.7,,,,
148.01,73.7,100.0,0.0,9,2,1762.0,17951.6,19.7,,,,
149.01,74.0,100.0,1.0,9,2,1767.7,17951.6,19.7,,,,
150.01,72.5,100.0,1.0,9,2,1731.0,17951.6,19.7,,,,
151.01,72.1,100.0,1.0,9,2,1715.0,17951.6,19.7,,,,
152.01,73.8,100.0,1.0,9,2,1762.0,17951.6,19.7,,,,
153.01,73.9,100.0,1.0,9,2,1763.0,17951.6,19.7,,,,
154.01,70.9,100.0,3.0,9,2,1694.0,17951.6,19.7,,,,
155.01,74.3,100.0,1.0,9,2,1773.0,17951.6,19.7,,,,
156.01,74.6,100.0,0.0,9,2,1781.1,17951.6,19.7,,,,
157.01,71.7,100.0,1.0,9,2,1710.0,17951.6,19.7,,,,
158.01,73.0,100.0,1.0,9,2,1740.0,17951.6,19.7,,,,
159.01,74.2,100.0,0.0,9,2,1769.0,17951.6,19.7,,,,
160.01,74.5,100.0,2.0,9,2,1786.1,17951.6,19.7,100.0,15241.8,7.0,128.0
161.01,72.8,100.0,0.0,9,2,1735.0,17951.7,19.7,,,,
162.01,73.0,100.0,2.0,9,2,1735.0,17951.7,19.7,,,,
163.01,72.8,100.0,1.0,9,2,1742.1,17951.7,19.7,,,,
164.01,74.6,100.0,0.0,9,2,1779.0,17951.9,19.7,,,,
165.01,73.7,100.0,3.0,9,2,1763.0,17951.9,19.7,,,,
166.01,73.4,100.0,3.0,9,2,1750.0,17951.9,19.7,,,,
167.01,71.6,100.0,0.0,9,2,1699.0,17951.9,19.7,,,,
168.01,71.0,100.0,1.0,9,2,1696.0,17951.9,19.7,,,,
169.01,72.7,100.0,1.0,9,2,1733.0,17952.1,19.7,,,,
170.01,74.3,100.0,1.0,9,2,1773.0,17952.1,19.7,,,,
171.01,72.6,100.0,0.0,9,2,1729.0,17952.1,19.7,,,,
172.01,73.0,100.0,2.0,9,2,1736.0,17952.1,19.7,,,,
173.01,74.2,100.0,1.0,9,2,1770.0,17952.1,19.7,,,,
174.01,73.0,100.0,1.0,9,2,1747.1,17952.1,19.7,,,,
175.01,69.9,100.0,3.0,9,2,1661.0,17952.1,19.7,,,,
176.01,73.2,100.0,1.0,9,2,1745.0,17952.1,19.7,,,,
177.01,75.1,100.0,0.0,9,2,1791.0,17952.1,19.7,,,,
178.01,72.1,100.0,2.0,9,2,1715.0,17952.3,19.7,,,,
179.01,71.7,100.0,5.0,9,2,1715.0,17952.3,19.7,,,,
180.01,71.2,100.0,1.0,9,2,1702.0,17952.3,19.7,100.0,15239.8,6.0,111.0
181.01,71.6,100.0,0.0,9,2,1711.0,17952.3,19.7,,,,
182.01,73.5,100.0,0.0,9,2,1751.0,17952.3,19.7,,,,
183.01,72.8,100.0,0.0,9,2,1735.5,17952.3,19.7,,,,
184.01,70.8,100.0,1.0,9,2,1690.1,17952.3,19.7,,,,
185.02,70.1,100.0,5.0,9,2,1676.0,17952.3,19.7,,,,
186.02,72.7,100.0,1.0,9,2,1732.9,17952.3,19.7,,,,
187.02,73.0,100.0,1.0,9,2,1741.1,17952.3,19.7,,,,
188.02,71.2,100.0,0.0,9,2,1701.0,17952.3,19.7,,,,
189.02,73.5,100.0,1.0,9,2,1754.0,17952.3,19.7,,,,
190.02,74.4,100.0,1.0,9,2,1780.0,17952.9,19.7,,,,
191.02,71.1,100.0,0.0,9,2,1697.0,17952.9,19.7,,,,
192.02,71.6,100.0,1.0,9,2,1710.1,17952.9,19.7,,,,
193.02,72.8,100.0,1.0,9,2,1737.9,17952.9,19.7,,,,
194.02,74.8,100.0,1.0,9,2,1786.1,17953.1,19.7,,,,
195.02,72.8,100.0,1.0,9,2,1737.0,17953.1,19.7,,,,
196.02,72.5,100.0,12.7,9,2,1729.0,17953.1,19.7,,,,
197.02,72.7,100.0,2.9,9,2,1729.0,17953.1,19.7,,,,
198.02,74.4,100.0,1.0,9,2,1771.0,17953.1,19.7,,,,
199.02,73.8,100.0,6.1,9,2,1764.0,17953.1,19.7,,,,
200.02,72.2,100.0,8.0,9,2,1719.0,17953.2,19.7,100.0,15218.8,5.0,127.0
201.02,73.1,100.0,1.0,9,2,1746.1,17953.2,19.7,,,,
202.02,71.9,100.0,2.0,9,2,1713.9,17953.4,19.7,,,,
203.02,73.2,100.0,1.0,9,2,1748.0,17953.4,19.7,,,,
204.02,74.1,100.0,1.0,9,2,1774.0,17953.4,19.7,,,,
205.02,68.0,100.0,0.0,9,2,1623.0,17953.4,19.7,,,,
206.02,73.0,100.0,2.0,9,2,1745.6,17953.4,19.7,,,,
207.02,73.6,100.0,2.0,9,2,1752.9,17953.4,19.7,,,,
208.02,72.3,100.0,0.0,9,2,1731.1,17953.4,19.7,,,,
209.02,71.6,100.0,2.0,9,2,1712.9,17953.4,19.7,,,,
210.02,74.9,100.0,1.0,9,2,1786.0,17953.4,19.7,,,,
211.02,72.6,100.0,10.0,9,2,1736.0,17953.4,19.7,,,,
212.02,73.6,100.0,1.0,9,2,1755.1,17953.8,19.7,,,,
213.02,73.1,100.0,1.0,9,2,1747.0,17954.2,19.7,,,,
214.02,72.5,100.0,1.0,9,2,1728.0,17954.2,19.7,,,,
215.02,73.1,100.0,0.0,9,2,1747.0,17954.2,19.7,,,,
216.02,72.0,100.0,4.0,9,2,1722.0,17954.4,19.7,,,,
217.02,71.0,100.0,2.0,9,2,1691.0,17954.4,19.7,,,,
218.02,72.7,100.0,0.0,9,2,1735.0,17954.4,19.7,,,,
219.02,73.7,100.0,2.0,9,2,1758.0,17954.4,19.7,,,,
220.02,72.1,100.0,1.0,9,2,1728.0,17954.4,19.7,100.0,15218.8,4.0,106.0
221.02,72.6,100.0,1.0,9,2,1732.0,17954.4,19.7,,,,
222.02,74.6,100.0,1.0,9,2,1775.1,17954.4,19.7,,,,
223.02,73.3,100.0,2.0,9,2,1744.0,17954.6,19.7,,,,
224.02,71.6,100.0,0.0,9,2,1714.0,17954.7,19.7,,,,
225.02,73.7,100.0,1.0,9,2,1756.0,17954.7,19.7,,,,
226.02,73.5,100.0,16.0,9,2,1758.0,17954.7,19.7,,,,
227.02,74.6,100.0,7.1,9,2,1773.1,17954.7,19.7,,,,
228.02,72.9,100.0,1.0,9,2,1739.0,17954.7,19.7,,,,
229.02,74.4,100.0,10.0,9,2,1778.0,17954.7,19.7,,,,
230.02,72.8,100.0,1.0,9,2,1735.0,17954.7,19.7,,,,
231.02,73.3,100.0,4.0,9,2,1751.0,17954.7,19.7,,,,
232.02,73.6,100.0,2.0,9,2,1758.0,17954.7,19.7,,,,
233.02,72.9,100.0,1.0,9,2,1738.0,17954.9,19.7,,,,
234.02,72.4,100.0,1.0,9,2,1715.5,17954.9,19.7,,,,
235.02,70.4,100.0,1.0,9,2,1677.7,17954.9,19.7,,,,
236.02,72.3,100.0,1.0,9,2,1729.6,17954.9,19.7,,,,
237.02,73.7,100.0,8.1,9,2,1759.1,17954.9,19.7,,,,
238.02,73.3,100.0,1.0,9,2,1747.9,17955.1,19.7,,,,
239.02,71.5,100.0,1.0,9,2,1704.0,17955.1,19.7,,,,
240.02,71.6,100.0,0.0,9,2,1713.0,17955.1,19.7,100.0,15220.8,5.0,129.0
241.02,73.6,100.0,1.0,9,2,1758.1,17955.1,19.7,,,,
242.02,72.0,100.0,1.0,9,2,1713.0,17955.1,19.7,,,,
243.02,72.3,100.0,2.0,9,2,1727.0,17955.1,19.7,,,,
244.02,73.3,100.0,1.0,9,2,1749.0,17955.1,19.7,,,,
245.02,72.5,100.0,3.0,9,2,1729.1,17955.1,19.7,,,,
246.02,70.9,100.0,1.0,9,2,1691.9,17955.1,19.7,,,,
247.02,72.9,100.0,1.0,9,2,1740.0,17955.7,19.7,,,,
248.02,74.8,100.0,1.0,9,2,1783.7,17955.9,19.7,,,,
249.02,72.9,100.0,1.0,9,2,1741.0,17955.9,19.7,,,,
250.02,73.2,100.0,2.0,9,2,1751.1,17955.9,19.7,,,,
251.02,73.4,100.0,0.0,9,2,1755.0,17955.9,19.7,,,,
252.02,73.8,100.0,2.0,9,2,1760.0,17955.9,19.7,,,,
253.02,73.6,100.0,1.0,9,2,1754.0,17955.9,19.7,,,,
254.02,73.4,100.0,1.0,9,2,1751.0,17955.9,19.7,,,,
255.02,73.3,100.0,6.1,9,2,1744.0,17955.9,19.7,,,,
256.02,72.4,100.0,0.0,9,2,1731.0,17955.9,19.7,,,,
257.02,74.1,100.0,1.0,9,2,1761.0,17955.9,19.7,,,,
258.02,73.3,100.0,2.0,9,2,1749.0,17955.9,19.7,,,,
259.02,72.1,100.0,2.0,9,2,1718.2,17955.9,19.7,,,,
260.02,74.2,100.0,0.0,9,2,1772.0,17955.9,19.7,100.0,15220.8,6.0,115.0
261.02,73.7,100.0,0.0,9,2,1762.0,17955.9,19.7,,,,
262.02,73.9,100.0,5.9,9,2,1759.2,17955.9,19.7,,,,
263.02,72.5,100.0,2.0,9,2,1728.0,17955.9,19.7,,,,
264.02,71.6,100.0,0.0,9,2,1709.0,17955.9,19.7,,,,
265.02,74.1,100.0,1.0,9,2,1768.0,17955.9,19.7,,,,
266.02,72.0,100.0,0.0,9,2,1718.0,17956.2,19.7,,,,
267.02,73.3,100.0,1.0,9,2,1748.0,17956.2,19.7,,,,
268.02,73.0,100.0,16.0,9,2,1741.0,17956.2,19.7,,,,
269.02,72.4,100.0,2.0,9,2,1726.0,17956.2,19.7,,,,
270.02,72.9,100.0,0.0,9,2,1743.1,17956.2,19.7,,,,
271.02,73.8,100.0,1.0,9,2,1755.9,17956.2,19.7,,,,
272.02,73.9,100.0,2.0,9,2,1763.1,17956.2,19.7,,,,
273.02,72.3,100.0,0.0,9,2,1731.9,17956.2,19.7,,,,
274.02,69.8,100.0,1.0,9,2,1665.8,17956.2,19.7,,,,
275.02,71.1,100.0,3.0,9,2,1692.0,17956.2,19.7,,,,
276.02,72.9,100.0,1.0,9,2,1740.1,17956.2,19.7,,,,
277.02,72.3,100.0,2.0,9,2,1722.0,17956.4,19.7,,,,
278.02,73.9,100.0,1.0,9,2,1765.0,17956.4,19.7,,,,
279.02,74.5,100.0,2.0,9,2,1774.0,17956.4,19.7,,,,
280.02,69.2,100.0,0.0,9,2,1656.0,17956.4,19.7,100.0,15220.8,6.0,122.0
281.02,73.0,100.0,1.0,9,2,1746.0,17956.4,19.7,,,,
282.02,73.3,100.0,10.1,9,2,1747.0,17956.4,19.7,,,,
283.02,73.8,100.0,2.0,9,2,1756.0,17956.4,19.7,,,,
284.02,71.0,100.0,3.0,9,2,1683.7,17956.4,19.7,,,,
285.02,72.4,100.0,1.0,9,2,1726.5,17956.4,19.7,,,,
286.02,74.4,100.0,1.0,9,2,1779.9,17956.4,19.7,,,,
287.02,74.3,100.0,2.0,9,2,1765.0,17956.4,19.7,,,,
288.02,72.8,100.0,3.0,9,2,1741.0,17956.4,19.7,,,,
289.02,73.4,100.0,2.0,9,2,1750.1,17956.4,19.7,,,,
290.02,74.5,100.0,1.0,9,2,1777.0,17956.6,19.7,,,,
291.02,73.4,100.0,0.0,9,2,1750.0,17956.6,19.7,,,,
292.02,72.5,100.0,4.0,9,2,1713.1,17956.6,19.7,,,,
293.02,73.6,100.0,7.0,9,2,1757.9,17956.6,19.7,,,,
294.02,74.5,100.0,1.0,9,2,1767.1,17956.8,19.7,,,,
295.02,73.2,100.0,7.0,9,2,1745.9,17956.8,19.7,,,,
296.02,73.2,100.0,1.0,9,2,1748.0,17956.8,19.7,,,,
297.02,73.0,100.0,1.0,9,2,1741.0,17956.8,19.7,,,,
298.02,72.7,100.0,11.0,9,2,1735.0,17956.8,19.7,,,,
299.02,73.5,100.0,0.0,9,2,1753.0,17956.8,19.7,,,,
300.02,72.4,100.0,0.0,9,2,1732.0,17957.0,19.7,100.0,15224.8,5.0,132.0
301.02,72.5,100.0,1.0,9,2,1738.0,17957.0,19.7,,,,
302.02,73.1,100.0,1.0,9,2,1743.0,17957.0,19.7,,,,
303.02,73.9,100.0,9.2,9,2,1759.0,17957.0,19.7,,,,
304.02,70.5,100.0,1.0,9,2,1684.0,17957.0,19.7,,,,
305.02,73.8,100.0,1.0,9,2,1764.0,17957.0,19.7,,,,
306.02,72.9,100.0,3.0,9,2,1744.0,17957.2,19.7,,,,
307.02,72.5,100.0,1.0,9,2,1726.0,17957.2,19.7,,,,
308.02,70.6,100.0,1.0,9,2,1682.0,17957.2,19.7,,,,
309.02,73.0,100.0,2.0,9,2,1742.0,17957.2,19.7,,,,
310.02,74.3,100.0,0.0,9,2,1777.0,17957.2,19.7,,,,
311.02,72.0,100.0,0.0,9,2,1722.0,17957.2,19.7,,,,
312.02,71.9,100.0,1.0,9,2,1714.0,17957.2,19.7,,,,
313.02,73.8,100.0,1.0,9,2,1765.0,17957.4,19.7,,,,
314.02,72.9,100.0,1.0,9,2,1739.0,17957.4,19.7,,,,
315.02,73.2,100.0,2.0,9,2,1741.3,17957.4,19.7,,,,
316.02,73.0,100.0,0.0,9,2,1744.9,17957.4,19.7,,,,
317.02,73.9,100.0,1.0,9,2,1752.1,17957.4,19.7,,,,
318.02,73.0,100.0,2.0,9,2,1743.0,17957.4,19.7,,,,
319.02,73.7,100.0,16.0,9,2,1759.1,17957.4,19.7,,,,
320.02,74.5,100.0,1.0,9,2,1775.0,17957.4,19.7,100.0,15220.8,1.0,117.0
321.02,72.8,100.0,3.0,9,2,1737.0,17957.4,19.7,,,,
322.02,73.4,100.0,2.0,9,2,1748.0,17957.4,19.7,,,,
323.02,72.0,100.0,3.0,9,2,1720.1,17957.9,19.7,,,,
324.02,74.2,100.0,1.0,9,2,1774.0,17958.3,19.7,,,,
325.02,72.8,100.0,1.0,9,2,1738.0,17958.3,19.7,,,,
326.02,72.6,100.0,1.0,9,2,1734.0,17958.5,19.7,,,,
327.03,73.2,100.0,18.8,9,2,1739.0,17958.5,19.7,,,,
328.03,74.3,100.0,1.0,9,2,1775.0,17958.9,19.7,,,,
329.03,74.1,100.0,3.0,9,2,1766.1,17959.1,19.7,,,,
330.03,72.2,100.0,0.0,9,2,1731.0,17959.1,19.7,,,,
331.03,72.4,100.0,1.0,9,2,1726.7,17959.1,19.7,,,,
332.03,71.3,100.0,0.0,9,2,1698.2,17959.1,19.7,,,,
333.03,73.5,100.0,1.0,9,2,1756.0,17959.1,19.7,,,,
334.03,73.9,100.0,0.0,9,2,1769.0,17959.1,19.7,,,,
335.03,72.5,100.0,1.0,9,2,1727.0,17959.1,19.7,,,,
336.03,71.6,100.0,2.0,9,2,1712.0,17959.1,19.7,,,,
337.03,73.2,100.0,15.0,9,2,1743.0,17959.1,19.7,,,,
338.03,73.4,100.0,8.1,9,2,1754.0,17959.2,19.7,,,,
339.03,71.5,100.0,0.0,9,2,1710.0,17959.2,19.7,,,,
340.03,72.5,100.0,0.0,9,2,1728.1,17959.2,19.7,100.0,15220.8,5.0,123.0
341.03,73.9,100.0,5.0,9,2,1764.0,17959.2,19.7,,,,
342.03,74.1,100.0,1.0,9,2,1767.0,17959.2,19.7,,,,
343.03,73.9,100.0,1.0,9,2,1763.6,17959.2,19.7,,,,
344.03,73.4,100.0,2.0,9,2,1753.2,17959.2,19.7,,,,
345.03,74.4,100.0,1.0,9,2,1776.9,17959.2,19.7,,,,
346.03,72.3,100.0,0.0,9,2,1729.0,17959.2,19.7,,,,
347.03,73.1,100.0,4.0,9,2,1722.0,17959.2,19.7,,,,
348.03,75.4,100.0,3.0,9,2,1776.0,17959.2,19.7,,,,
349.03,76.6,100.0,2.0,9,2,1794.0,17959.2,19.7,,,,
350.03,73.4,100.0,10.1,9,2,1714.1,17959.2,19.7,,,,
351.03,72.2,100.0,5.0,9,2,1680.0,17959.4,19.7,,,,
352.03,76.6,100.0,1.0,9,2,1772.0,17959.4,19.7,,,,
353.03,77.1,100.0,7.0,9,2,1761.0,17959.4,19.7,,,,
354.03,75.3,100.0,2.0,9,2,1703.4,17959.4,19.7,,,,
355.03,75.8,100.0,2.0,9,2,1721.0,17959.6,19.7,,,,
