t_rel,sys_cpu_pct,percore_max_pct,percore_min_pct,n_workers,tree_cpu_pct,tree_rss_mb,host_mem_used_pct,gpu_util_pct,gpu_mem_mb,gpu_mem_busy_pct,gpu_power_w
81.01,8.4,100.0,0.0,4,199.0,5241.9,7.3,,,,
82.01,8.4,100.0,0.0,4,200.0,5263.8,7.4,,,,
83.01,8.5,100.0,0.0,4,200.0,5290.8,7.4,,,,
84.01,8.4,100.0,0.0,4,201.0,5318.2,7.4,,,,
85.01,8.5,100.0,0.0,4,199.0,5345.4,7.4,,,,
86.01,8.4,100.0,0.0,4,200.0,5372.8,7.5,,,,
87.01,8.5,100.0,0.0,4,199.0,5398.6,7.5,,,,
88.01,8.4,100.0,0.0,4,200.0,5424.3,7.5,,,,
89.01,8.4,76.0,0.0,4,201.0,5449.4,7.5,,,,
90.01,8.3,77.8,0.0,4,200.0,5473.2,7.6,,,,
91.01,8.5,100.0,0.0,4,199.0,5490.5,7.6,,,,
92.01,8.4,70.3,0.0,4,201.0,5516.4,7.6,,,,
93.01,8.4,83.7,0.0,4,199.0,5539.6,7.6,,,,
94.01,8.4,100.0,0.0,4,199.0,5563.8,7.7,,,,
95.01,8.4,100.0,0.0,4,201.0,5591.2,7.7,,,,
96.01,8.4,75.0,0.0,4,199.0,5612.4,7.7,,,,
97.01,8.6,88.0,0.0,4,200.0,5632.6,7.7,,,,
98.01,8.4,100.0,0.0,4,200.0,5662.8,7.8,,,,
99.01,8.4,74.3,0.0,4,199.0,5687.2,7.8,,,,
100.01,8.3,74.3,0.0,4,199.0,5708.0,7.8,3.0,981.9,0.0,17.0
101.01,8.5,100.0,0.0,4,200.0,5734.4,7.9,,,,
102.01,8.4,86.0,0.0,4,201.0,5750.9,7.9,,,,
103.01,8.4,100.0,0.0,4,198.0,5777.9,7.9,,,,
104.01,8.6,100.0,0.0,4,201.0,5805.7,7.9,,,,
105.02,8.4,100.0,0.0,4,200.0,5832.7,8.0,,,,
106.02,8.5,100.0,0.0,4,200.0,5861.6,8.0,,,,
107.02,8.4,86.9,0.0,4,201.0,5888.0,8.0,,,,
108.02,8.5,100.0,0.0,4,199.0,5916.7,8.0,,,,
109.02,8.4,100.0,0.0,4,200.0,5943.1,8.1,,,,
110.02,8.5,87.0,0.0,4,200.0,5969.2,8.1,,,,
111.02,8.5,100.0,0.0,4,199.0,5994.9,8.1,,,,
112.02,8.5,88.0,0.0,4,201.0,6019.4,8.1,,,,
113.02,8.5,93.9,0.0,4,201.0,6044.2,8.2,,,,
114.02,8.4,87.9,0.0,4,199.0,6071.0,8.2,,,,
115.02,8.5,91.0,0.0,4,199.0,6092.9,8.2,,,,
116.02,8.5,96.0,0.0,4,202.0,6104.9,8.2,,,,
117.02,8.4,100.0,0.0,4,200.0,6126.7,8.2,,,,
118.02,8.5,100.0,0.0,4,198.0,6150.9,8.3,,,,
119.02,8.5,71.0,0.0,4,201.0,6173.4,8.3,,,,
120.02,8.4,93.1,0.0,4,199.0,6194.4,8.3,3.0,979.9,0.0,17.0
121.02,8.4,100.0,0.0,4,200.0,6220.1,8.3,,,,
122.02,8.5,94.9,0.0,4,200.0,6240.3,8.4,,,,
123.02,8.4,100.0,0.0,4,199.0,6263.0,8.4,,,,
124.02,8.5,100.0,0.0,4,199.0,6289.8,8.4,,,,
125.02,8.5,100.0,0.0,4,201.0,6317.0,8.5,,,,
126.02,8.3,100.0,0.0,4,200.8,6344.2,8.5,,,,
127.02,8.6,100.0,0.0,4,199.0,6371.0,8.5,,,,
128.02,8.4,100.0,0.0,4,199.0,6398.0,8.5,,,,
129.02,8.4,100.0,0.0,4,201.0,6425.0,8.6,,,,
130.02,8.4,100.0,0.0,4,200.0,6456.9,8.6,,,,
131.02,8.4,100.0,0.0,4,202.0,6479.6,8.6,,,,
132.02,8.4,100.0,0.0,4,199.0,6505.4,8.6,,,,
133.02,8.5,54.0,0.0,4,199.0,6531.7,8.7,,,,
134.02,8.5,100.0,0.0,4,200.0,6541.1,8.7,,,,
135.02,8.3,78.0,0.0,4,200.0,6569.8,8.7,,,,
136.02,8.4,61.0,0.0,4,200.0,6592.8,8.7,,,,
137.02,8.6,76.2,0.0,4,200.0,6617.8,8.8,,,,
138.02,8.6,100.0,0.0,4,199.0,6641.6,8.8,,,,
139.02,8.3,86.0,0.0,4,199.0,6665.2,8.8,,,,
140.02,8.5,100.0,0.0,4,201.0,6693.3,8.8,3.0,981.9,0.0,17.0
141.02,8.5,87.0,0.0,4,199.0,6718.8,8.9,,,,
142.02,8.4,97.1,0.0,4,200.0,6746.6,8.9,,,,
143.02,10.1,100.0,0.0,5,200.0,7895.5,9.9,,,,
144.02,30.8,93.9,16.2,6,472.9,9065.6,10.5,,,,
145.02,13.6,98.0,0.0,14,320.0,14102.3,10.6,,,,
146.02,8.4,97.0,0.0,14,200.0,14102.8,10.7,,,,
147.02,8.4,71.0,0.0,14,198.0,14103.7,10.7,,,,
148.02,8.3,65.0,0.0,14,199.0,14104.1,10.7,,,,
149.02,8.5,92.0,0.0,14,199.0,14104.1,10.7,,,,
150.02,8.5,100.0,0.0,14,199.0,14108.1,10.7,,,,
151.02,8.3,71.7,0.0,14,199.0,14110.9,10.7,,,,
152.02,8.5,89.0,0.0,14,198.0,14115.4,10.7,,,,
153.02,8.5,93.0,0.0,14,200.0,14119.1,10.7,,,,
154.02,8.4,57.4,0.0,14,198.0,14122.9,10.7,,,,
155.02,8.5,98.0,0.0,14,200.0,14125.5,10.6,,,,
156.02,8.4,100.0,0.0,14,200.0,14125.8,10.6,,,,
157.02,8.4,100.0,0.0,14,199.0,14126.9,10.6,,,,
158.02,8.6,100.0,0.0,14,200.0,14138.0,10.7,,,,
159.02,8.4,100.0,0.0,14,201.0,14152.2,10.7,,,,
160.02,8.4,100.0,0.0,14,200.0,14167.0,10.7,3.0,982.0,0.0,17.0
161.02,8.5,100.0,0.0,14,199.0,14182.6,10.7,,,,
162.02,8.3,100.0,0.0,14,202.0,14196.7,10.7,,,,
163.02,8.4,100.0,0.0,14,199.0,14210.7,10.7,,,,
164.02,8.6,100.0,0.0,14,201.0,14225.3,10.7,,,,
165.02,8.3,100.0,0.0,14,200.0,14240.9,10.7,,,,
166.02,8.4,100.0,0.0,14,199.0,14256.7,10.7,,,,
167.02,8.5,86.1,0.0,14,200.0,14271.1,10.7,,,,
168.02,8.3,100.0,0.0,14,201.0,14285.7,10.8,,,,
169.02,8.4,100.0,0.0,14,199.0,14300.7,10.8,,,,
170.02,8.4,100.0,0.0,14,201.0,14313.5,10.8,,,,
171.02,8.4,100.0,0.0,14,201.0,14317.0,10.8,,,,
172.02,8.4,98.0,0.0,14,199.0,14332.2,10.8,,,,
173.02,8.5,100.0,0.0,14,199.0,14347.0,10.8,,,,
174.02,8.5,100.0,0.0,14,201.0,14361.8,10.8,,,,
175.02,8.4,100.0,0.0,14,200.0,14377.2,10.9,,,,
176.03,8.5,100.0,0.0,14,200.0,14449.4,10.9,,,,
177.03,8.6,100.0,0.0,14,201.0,14498.0,11.0,,,,
178.03,8.4,100.0,0.0,14,199.0,14507.6,11.0,,,,
179.03,8.5,100.0,0.0,14,200.0,14519.5,11.0,,,,
180.03,8.3,100.0,0.0,14,199.0,14530.8,11.0,3.0,980.0,0.0,16.0
181.03,8.4,100.0,0.0,14,200.0,14542.0,11.0,,,,
182.03,8.5,100.0,0.0,14,201.0,14552.9,11.0,,,,
183.03,8.4,100.0,0.0,14,200.0,14563.6,11.0,,,,
184.03,8.4,100.0,0.0,14,200.0,14573.3,11.1,,,,
185.03,8.5,100.0,0.0,14,201.0,14583.1,11.1,,,,
186.03,8.4,100.0,0.0,14,198.0,14593.6,11.1,,,,
187.03,8.4,100.0,0.0,14,202.0,14604.8,11.1,,,,
188.03,8.5,100.0,0.0,14,199.0,14615.9,11.1,,,,
189.03,8.4,100.0,0.0,14,199.0,14626.8,11.1,,,,
190.03,8.5,100.0,0.0,14,201.0,14637.3,11.1,,,,
191.03,8.4,100.0,0.0,14,200.0,14647.6,11.1,,,,
192.03,8.4,100.0,0.0,14,200.0,14657.5,11.1,,,,
193.03,8.4,100.0,0.0,14,199.0,14667.5,11.2,,,,
194.03,8.5,100.0,0.0,14,200.0,14678.0,11.2,,,,
195.03,8.4,100.0,0.0,14,202.0,14689.2,11.2,,,,
196.03,8.4,100.0,0.0,14,198.0,14700.3,11.2,,,,
197.03,8.5,94.9,0.0,14,201.0,14711.3,11.2,,,,
198.03,8.5,100.0,0.0,14,200.0,14722.0,11.2,,,,
199.03,8.4,100.0,0.0,14,200.0,14731.8,11.2,,,,
200.03,8.4,100.0,0.0,14,200.0,14741.5,11.2,3.0,982.0,0.0,17.0
201.03,8.5,100.0,0.0,14,200.0,14751.7,11.2,,,,
202.03,8.3,97.0,0.0,14,201.0,14762.5,11.3,,,,
203.03,8.5,100.0,0.0,14,198.0,14773.8,11.3,,,,
204.03,8.4,100.0,0.0,14,202.0,14784.7,11.3,,,,
205.03,8.6,100.0,0.0,6,200.0,9928.4,11.2,,,,
206.03,8.4,100.0,0.0,6,200.0,9938.9,11.2,,,,
207.03,8.5,100.0,0.0,6,200.0,9930.3,11.2,,,,
208.03,8.5,100.0,0.0,6,200.0,9931.5,11.2,,,,
209.03,8.4,100.0,0.0,6,200.0,9931.6,11.2,,,,
210.03,8.5,100.0,0.0,6,199.0,9987.7,11.3,,,,
211.03,8.4,100.0,0.0,6,200.0,9987.7,11.3,,,,
212.03,8.3,100.0,0.0,6,201.0,10006.4,11.4,,,,
213.03,8.4,100.0,0.0,6,200.0,10006.4,11.4,,,,
214.03,8.7,98.0,0.0,6,203.0,10006.6,11.4,,,,
215.03,8.4,70.0,0.0,6,197.0,10006.6,11.4,,,,
216.03,8.5,82.0,0.0,6,199.0,10006.6,11.4,,,,
217.03,8.4,96.0,0.0,6,198.0,10006.6,11.4,,,,
218.03,8.3,90.1,0.0,6,199.0,10006.6,11.4,,,,
219.03,8.4,57.6,0.0,6,199.0,10006.6,11.4,,,,
220.03,8.4,79.0,0.0,6,198.0,10006.6,11.4,8.0,992.7,0.0,17.0
221.03,8.7,66.7,0.0,6,201.0,10006.6,11.3,,,,
222.03,8.4,97.0,0.0,6,198.0,10006.6,11.3,,,,
223.03,8.3,95.0,0.0,6,200.0,10006.6,11.3,,,,
224.03,8.4,100.0,0.0,6,200.0,10006.6,11.3,,,,
225.03,8.5,100.0,0.0,6,200.0,10008.7,11.3,,,,
226.03,8.4,100.0,0.0,6,199.0,10157.6,11.5,,,,
227.03,8.4,100.0,0.0,6,201.0,10256.2,11.6,,,,
228.03,8.5,100.0,0.0,6,199.0,10558.4,11.9,,,,
229.03,8.5,100.0,0.0,6,200.0,10682.4,12.0,,,,
230.03,8.5,100.0,0.0,6,200.0,10682.4,12.0,,,,
231.03,8.4,100.0,0.0,6,200.0,10878.4,12.2,,,,
232.03,8.5,100.0,0.0,6,201.0,10878.4,12.2,,,,
233.03,8.4,100.0,0.0,6,199.0,10878.4,12.2,,,,
234.03,8.5,100.0,0.0,6,200.0,10878.4,12.2,,,,
235.03,8.5,100.0,0.0,6,200.0,10878.4,12.2,,,,
236.03,8.4,100.0,0.0,6,198.0,10878.4,12.2,,,,
237.03,8.4,100.0,0.0,6,201.0,10878.4,12.2,,,,
238.03,8.4,100.0,0.0,6,199.0,10878.4,12.2,,,,
239.03,8.5,100.0,0.0,6,201.0,10878.4,12.2,,,,
240.03,8.5,100.0,0.0,6,199.0,10878.4,12.2,3.0,990.7,0.0,16.0
241.03,8.5,100.0,0.0,6,200.0,10879.1,12.2,,,,
242.03,8.4,100.0,0.0,6,199.0,10879.3,12.2,,,,
243.03,8.5,61.4,0.0,6,200.0,10879.9,12.2,,,,
244.03,8.5,100.0,0.0,6,200.0,10880.6,12.2,,,,
245.03,8.3,100.0,0.0,6,200.0,10881.0,12.2,,,,
246.03,8.5,86.0,0.0,6,201.0,10881.2,12.2,,,,
247.03,8.5,100.0,0.0,6,198.0,10881.4,12.2,,,,
248.03,8.4,100.0,0.0,6,201.0,10881.6,12.2,,,,
249.03,8.5,100.0,0.0,6,199.0,10881.9,12.2,,,,
250.04,8.3,100.0,0.0,6,202.0,10882.1,12.2,,,,
251.04,8.5,100.0,0.0,6,199.0,10882.3,12.2,,,,
252.04,8.4,100.0,0.0,6,200.0,10882.7,12.2,,,,
253.04,8.5,100.0,0.0,6,201.0,10883.4,12.2,,,,
254.04,8.4,100.0,0.0,6,199.0,10883.8,12.2,,,,
255.04,8.5,100.0,0.0,6,200.0,10883.8,12.2,,,,
256.04,8.5,83.2,0.0,6,200.0,10884.2,12.2,,,,
257.04,8.4,95.0,0.0,6,200.0,10884.6,12.2,,,,
258.04,8.4,100.0,0.0,6,200.0,10884.6,12.2,,,,
259.04,8.4,100.0,0.0,6,200.0,10885.1,12.2,,,,
260.04,8.5,100.0,0.0,6,200.0,10885.1,12.2,3.0,992.7,0.0,16.0
261.04,8.4,100.0,0.0,6,200.0,10885.9,12.2,,,,
262.04,8.5,100.0,0.0,6,199.0,10723.2,12.0,,,,
263.04,8.4,96.0,0.0,6,201.0,10842.5,12.2,,,,
264.04,8.4,100.0,0.0,6,199.0,11050.6,12.4,,,,
265.04,8.4,100.0,0.0,6,200.0,11506.8,12.9,,,,
266.04,8.4,100.0,0.0,6,201.0,11776.9,13.2,,,,
267.04,8.5,100.0,0.0,6,200.0,11781.6,13.4,,,,
268.04,8.4,100.0,0.0,6,199.0,11808.9,13.3,,,,
269.04,8.5,100.0,0.0,6,200.0,11857.2,13.3,,,,
270.04,8.4,100.0,0.0,6,199.0,11838.5,13.3,,,,
271.04,8.4,100.0,0.0,6,199.0,11838.5,13.3,,,,
272.04,8.3,86.0,0.0,6,199.0,11844.1,13.3,,,,
273.04,8.4,100.0,0.0,6,198.0,11848.4,13.3,,,,
274.04,8.4,100.0,0.0,6,200.0,11848.4,13.3,,,,
275.04,8.5,100.0,0.0,6,201.0,11587.6,13.1,,,,
276.04,8.5,100.0,0.0,6,198.0,11322.8,12.7,,,,
277.04,8.4,100.0,0.0,6,200.0,11321.8,12.6,,,,
278.04,8.4,100.0,0.0,6,199.0,11321.8,12.6,,,,
279.04,8.5,100.0,0.0,6,200.0,11321.8,12.6,,,,
280.04,8.4,93.9,0.0,6,199.0,11321.8,12.6,3.0,992.7,0.0,16.0
281.04,8.5,100.0,0.0,6,200.0,11321.8,12.6,,,,
282.04,8.5,94.9,0.0,6,200.0,11321.8,12.6,,,,
283.04,8.5,100.0,0.0,6,200.0,11321.8,12.6,,,,
284.04,8.3,100.0,0.0,6,200.0,11321.8,12.6,,,,
285.04,8.4,100.0,0.0,6,199.0,11321.8,12.6,,,,
286.04,8.4,100.0,0.0,6,200.0,11321.8,12.6,,,,
287.04,8.4,100.0,0.0,6,201.0,11321.8,12.6,,,,
288.04,8.4,94.9,0.0,6,200.0,11321.8,12.6,,,,
289.04,8.4,100.0,0.0,6,200.0,11321.8,12.6,,,,
290.04,8.5,100.0,0.0,6,201.0,11321.8,12.6,,,,
291.04,8.3,100.0,0.0,6,199.0,11321.8,12.6,,,,
292.04,8.5,86.0,0.0,6,201.0,11321.8,12.6,,,,
293.04,8.5,100.0,0.0,6,200.0,11321.8,12.6,,,,
294.04,8.5,82.0,0.0,6,197.0,11321.8,12.6,,,,
295.04,8.4,63.0,0.0,6,198.0,11321.8,12.6,,,,
296.04,8.5,74.3,0.0,6,198.0,11321.8,12.6,,,,
297.04,8.5,55.4,0.0,6,198.0,11321.8,12.6,,,,
298.04,8.4,58.0,0.0,6,197.0,11321.8,12.6,,,,
299.04,8.4,86.0,0.0,6,196.0,11321.8,12.6,,,,
300.04,8.6,86.0,0.0,6,199.0,11321.8,12.6,3.0,990.7,0.0,16.0
301.04,8.4,77.0,0.0,6,197.0,11321.8,12.6,,,,
302.04,8.4,97.0,0.0,6,196.0,11321.8,12.6,,,,
303.04,8.4,69.0,0.0,6,197.0,11321.8,12.6,,,,
304.04,8.5,72.3,0.0,6,197.0,11321.8,12.6,,,,
305.04,8.3,87.0,0.0,6,199.0,11321.8,12.6,,,,
306.04,8.5,57.6,0.0,6,197.0,11321.8,12.6,,,,
307.04,8.5,51.0,0.0,6,197.0,11321.8,12.6,,,,
308.04,8.5,82.0,0.0,6,197.0,11321.8,12.6,,,,
309.04,8.4,54.0,0.0,6,198.0,11321.8,12.6,,,,
310.04,8.4,81.0,0.0,6,198.0,11321.8,12.6,,,,
311.04,8.5,100.0,0.0,6,196.0,11321.9,12.6,,,,
312.04,8.5,82.0,0.0,6,198.0,11321.9,12.6,,,,
313.04,8.5,100.0,0.0,6,198.0,11321.9,12.6,,,,
314.04,8.5,100.0,0.0,6,200.0,11321.9,12.6,,,,
315.04,8.4,100.0,0.0,6,198.0,11321.9,12.6,,,,
316.04,8.4,100.0,0.0,6,201.0,11321.9,12.6,,,,
317.04,8.4,100.0,0.0,6,199.0,11321.9,12.6,,,,
318.04,8.5,100.0,0.0,6,202.0,11321.9,12.6,,,,
319.04,8.4,92.0,0.0,6,199.0,11321.9,12.6,,,,
320.04,8.3,88.0,0.0,6,201.0,11321.9,12.6,3.0,992.7,0.0,16.0
321.04,8.5,100.0,0.0,6,199.0,11321.9,12.6,,,,
322.04,8.5,92.1,0.0,6,199.0,11321.9,12.6,,,,
323.04,8.4,99.0,0.0,6,199.0,11321.9,12.6,,,,
324.04,8.5,65.0,0.0,6,201.0,11322.3,12.6,,,,
325.04,8.5,100.0,0.0,6,200.0,11322.3,12.6,,,,
326.04,8.4,100.0,0.0,6,200.0,11322.9,12.6,,,,
327.04,8.5,100.0,0.0,6,199.0,11322.9,12.6,,,,
328.05,8.4,75.2,0.0,6,201.0,11339.2,12.6,,,,
329.05,8.4,74.7,0.0,6,199.0,11374.6,12.7,,,,
330.05,8.4,75.0,0.0,6,200.0,11440.1,12.8,,,,
331.05,8.5,85.0,0.0,6,201.0,11513.8,12.8,,,,
332.05,8.4,85.0,0.0,6,199.0,11589.9,12.9,,,,
333.05,8.6,70.0,0.0,6,199.0,11669.2,13.0,,,,
334.05,8.4,78.2,0.0,6,199.0,11749.4,13.1,,,,
335.05,8.4,96.0,0.0,6,201.0,11829.9,13.2,,,,
336.05,8.4,91.0,0.0,6,200.0,11911.8,13.2,,,,
337.05,8.4,80.8,0.0,6,199.0,11993.0,13.3,,,,
338.05,8.3,78.0,0.0,6,199.0,12069.9,13.4,,,,
339.05,8.4,100.0,0.0,6,200.0,12109.8,13.4,,,,
340.05,8.4,100.0,0.0,6,200.0,12114.3,13.5,3.0,992.7,0.0,16.0
341.05,8.4,100.0,0.0,6,201.0,12154.8,13.5,,,,
342.05,8.6,95.0,0.0,6,201.0,12202.8,13.5,,,,
343.05,8.3,100.0,0.0,6,199.0,12240.9,13.6,,,,
344.05,8.5,100.0,0.0,6,200.0,12400.4,13.8,,,,
345.05,8.4,81.2,0.0,6,199.0,12999.9,14.4,,,,
346.05,8.5,100.0,0.0,6,201.0,13478.8,14.9,,,,
347.05,8.4,100.0,0.0,6,200.0,13783.8,15.2,,,,
348.05,8.4,100.0,0.0,6,200.0,13788.1,15.2,,,,
349.05,8.4,100.0,0.0,6,199.0,13791.3,15.2,,,,
350.05,8.5,100.0,0.0,6,200.0,13795.3,15.2,,,,
351.05,8.5,100.0,0.0,6,201.0,13796.0,15.2,,,,
352.05,8.3,86.0,0.0,6,199.0,13796.8,15.2,,,,
353.05,8.5,100.0,0.0,6,200.0,13798.1,15.2,,,,
354.05,8.4,100.0,0.0,6,200.0,13804.3,15.2,,,,
355.05,8.4,100.0,0.0,6,200.0,13810.3,15.2,,,,
356.05,8.5,100.0,0.0,6,200.0,13811.6,15.2,,,,
357.05,8.5,100.0,0.0,6,200.0,13812.9,15.2,,,,
358.05,8.4,100.0,0.0,6,200.0,13814.2,15.2,,,,
359.05,8.5,100.0,0.0,6,201.0,13815.7,15.2,,,,
360.05,8.4,100.0,0.0,6,200.0,13817.2,15.2,3.0,990.7,0.0,16.0
361.05,8.4,100.0,0.0,6,200.0,13818.1,15.3,,,,
362.05,8.4,100.0,0.0,6,200.0,13819.3,15.3,,,,
363.05,8.5,100.0,0.0,6,200.0,13820.6,15.3,,,,
364.05,8.5,100.0,0.0,6,199.0,13821.5,15.3,,,,
365.05,8.4,100.0,0.0,6,201.0,13824.5,15.3,,,,
366.05,8.5,100.0,0.0,6,199.0,13868.8,15.3,,,,
367.05,8.4,100.0,0.0,6,202.0,13902.5,15.3,,,,
368.05,8.5,100.0,0.0,6,202.0,13992.1,15.4,,,,
369.05,8.5,100.0,0.0,6,198.0,14062.8,15.5,,,,
370.05,8.4,100.0,0.0,6,201.0,14133.7,15.6,,,,
371.05,8.4,100.0,0.0,6,200.0,14212.3,15.7,,,,
372.05,8.7,86.0,0.0,6,201.0,14276.0,15.7,,,,
373.05,8.3,100.0,0.0,6,199.0,14311.8,15.8,,,,
374.05,8.4,100.0,0.0,6,201.0,14377.1,15.8,,,,
375.05,8.5,100.0,0.0,6,199.0,14426.8,15.9,,,,
376.05,8.4,100.0,0.0,6,200.0,14483.6,16.0,,,,
377.05,8.4,100.0,0.0,6,201.0,14533.8,16.0,,,,
378.05,8.5,100.0,0.0,6,199.0,14585.6,16.1,,,,
379.05,8.5,100.0,0.0,6,201.0,14625.5,16.1,,,,
380.05,8.4,100.0,0.0,6,200.0,14659.4,16.1,3.0,992.7,0.0,16.0
381.05,8.4,100.0,0.0,6,199.0,14696.6,16.2,,,,
382.05,8.5,99.0,0.0,6,201.0,14718.1,16.2,,,,
383.05,8.4,100.0,0.0,6,200.0,14732.2,16.2,,,,
384.05,8.3,100.0,0.0,6,200.0,14732.4,16.2,,,,
385.05,8.4,100.0,0.0,6,200.0,14733.3,16.2,,,,
386.05,8.5,100.0,0.0,6,201.0,14733.3,16.2,,,,
