t_rel,sys_cpu_pct,percore_max_pct,percore_min_pct,n_workers,n_helper_procs,tree_cpu_pct,tree_rss_mb,host_mem_used_pct,gpu_util_pct,gpu_mem_mb,gpu_mem_busy_pct,gpu_power_w
52.0,5.9,33.3,0.0,1,2,60.0,1898.2,13.0,,,,
53.0,15.3,33.0,8.0,0,3,0.0,2764.4,13.4,,,,
54.0,7.7,57.0,0.0,1,2,100.0,3109.6,13.5,,,,
55.01,7.6,100.0,0.0,1,2,100.0,3604.3,13.9,,,,
56.01,10.5,67.3,0.0,1,2,169.0,3681.1,14.0,,,,
57.01,9.3,70.7,0.0,1,2,152.0,3682.6,13.9,,,,
58.01,5.1,50.0,0.0,1,2,48.0,1898.2,12.8,,,,
59.01,2.4,8.1,0.0,0,2,0.0,1898.2,12.7,,,,
60.01,13.9,39.4,8.0,1,1,2784.5,1557.0,12.5,13.0,1439.6,3.0,35.0
61.01,23.0,74.7,11.9,1,7,74.9,2927.1,13.0,,,,
62.01,30.0,68.7,6.1,7,1,598.0,7476.4,15.8,,,,
63.01,35.0,80.0,3.0,7,1,699.0,9299.4,16.7,,,,
64.01,29.1,92.9,0.0,7,1,599.5,9646.7,17.1,,,,
65.01,31.1,100.0,0.0,7,1,600.0,9701.5,17.1,,,,
66.01,34.6,100.0,0.0,7,1,598.4,9765.8,17.2,,,,
67.01,34.1,100.0,0.0,7,1,598.0,9825.9,17.3,,,,
68.01,34.8,100.0,0.0,7,1,600.4,9888.1,17.7,,,,
69.05,55.8,100.0,30.5,7,1,596.5,9939.1,18.7,,,,
70.05,44.9,100.0,14.9,7,1,598.6,9996.4,18.1,,,,
71.05,34.4,100.0,0.0,7,1,599.2,10075.2,18.2,,,,
72.05,33.3,100.0,0.0,7,1,597.2,10136.5,18.2,,,,
73.05,34.9,99.0,2.0,7,1,601.6,10210.0,18.3,,,,
74.05,33.1,100.0,0.0,7,1,600.0,10286.7,17.8,,,,
75.05,29.2,100.0,0.0,7,1,597.4,10350.1,17.8,,,,
76.05,29.6,100.0,0.0,7,1,602.6,10421.7,17.9,,,,
77.05,29.3,100.0,0.0,7,1,598.8,10498.2,18.0,,,,
78.05,29.9,100.0,0.0,7,1,600.6,10575.7,18.0,,,,
79.05,29.7,100.0,0.0,7,1,601.0,10640.7,18.2,,,,
80.05,28.8,100.0,0.0,7,1,598.0,10715.2,18.2,100.0,2892.4,2.0,96.0
81.05,28.5,100.0,0.0,7,1,600.0,10789.1,18.3,,,,
82.05,30.6,98.0,3.1,7,1,601.0,10861.7,18.3,,,,
83.05,28.5,100.0,0.0,7,1,598.8,10931.1,18.4,,,,
84.05,28.8,86.1,0.0,7,1,598.2,10982.6,18.4,,,,
85.05,28.6,100.0,0.0,7,1,601.0,11049.0,18.5,,,,
86.05,28.9,100.0,0.0,7,1,598.0,11116.9,18.6,,,,
87.05,29.2,79.0,4.2,7,1,599.4,11186.6,18.7,,,,
88.05,29.4,100.0,0.0,7,1,597.6,11250.0,18.8,,,,
89.05,26.8,100.0,0.0,7,1,602.0,11321.2,18.8,,,,
90.05,29.1,100.0,0.0,7,1,600.4,11388.7,18.5,,,,
91.05,28.5,97.0,1.0,7,1,599.6,11432.1,18.5,,,,
92.05,26.8,88.9,1.0,7,1,597.0,11505.9,18.6,,,,
93.05,27.0,94.0,0.0,7,1,600.0,11562.2,18.6,,,,
94.05,26.8,100.0,0.0,7,1,598.2,11634.9,18.7,,,,
95.05,26.9,100.0,0.0,7,1,598.2,11700.0,18.7,,,,
96.05,26.8,100.0,0.0,7,1,599.0,11772.7,18.8,,,,
97.05,26.9,100.0,0.0,7,1,602.0,11850.9,18.9,,,,
98.05,26.4,100.0,0.0,7,1,598.0,11941.5,19.0,,,,
99.05,27.1,100.0,0.0,7,1,600.0,11988.2,19.0,,,,
100.05,26.5,100.0,0.0,7,1,600.0,12064.3,19.1,100.0,2878.3,0.0,109.0
101.05,28.7,100.0,0.0,7,1,601.3,12140.1,19.2,,,,
102.05,26.7,100.0,0.0,7,1,598.0,12218.1,19.2,,,,
103.05,26.8,100.0,0.0,7,1,601.0,12297.7,19.3,,,,
104.05,26.9,100.0,0.0,7,1,600.0,12374.4,19.4,,,,
105.05,27.0,100.0,0.0,7,1,600.0,12448.5,19.4,,,,
106.05,26.8,93.0,1.0,7,1,599.4,12521.4,19.4,,,,
107.05,27.0,100.0,0.0,7,1,598.0,12593.1,19.5,,,,
108.05,26.8,100.0,0.0,7,1,601.0,12631.3,19.5,,,,
109.05,27.3,100.0,0.0,7,1,599.8,12702.0,19.6,,,,
110.05,26.7,100.0,0.0,7,1,599.2,12775.9,19.7,,,,
111.05,26.9,94.1,0.0,7,1,600.4,12843.9,19.7,,,,
112.05,26.5,100.0,0.0,7,1,598.6,12907.5,19.8,,,,
113.05,28.1,100.0,0.0,7,1,599.0,12978.2,19.9,,,,
114.05,26.9,100.0,0.0,7,1,602.0,13052.4,19.9,,,,
115.05,26.7,100.0,0.0,7,1,597.0,13109.8,20.0,,,,
116.05,27.0,95.0,2.0,7,1,597.0,13166.8,20.1,,,,
117.05,27.3,100.0,0.0,7,1,599.0,13254.6,20.2,,,,
118.05,26.7,89.0,0.0,7,1,598.0,13323.6,20.2,,,,
119.05,26.7,93.1,2.0,7,1,599.8,13386.6,20.3,,,,
120.05,26.8,100.0,0.0,7,1,601.2,13436.1,20.3,100.0,2874.3,0.0,110.0
121.05,27.0,100.0,0.0,7,1,598.0,13497.2,20.4,,,,
122.05,26.6,100.0,0.0,7,1,601.5,13574.1,20.5,,,,
123.05,26.8,100.0,0.0,7,1,602.0,13656.7,20.6,,,,
124.05,27.3,100.0,0.0,7,1,599.0,13733.6,20.7,,,,
125.05,28.6,100.0,0.0,7,1,601.0,13810.5,20.7,,,,
126.05,26.6,100.0,0.0,7,1,600.0,13891.3,20.8,,,,
127.05,26.8,100.0,0.0,7,1,597.1,13965.9,20.9,,,,
128.05,26.5,100.0,0.0,7,1,600.8,14052.4,21.0,,,,
129.05,26.7,100.0,0.0,7,1,601.8,14124.0,21.0,,,,
130.05,26.4,100.0,0.0,7,1,597.2,14197.3,21.1,,,,
131.05,26.6,92.1,0.0,7,1,600.0,14269.5,21.2,,,,
132.05,26.5,100.0,0.0,7,1,603.0,14338.9,21.2,,,,
133.05,29.1,100.0,1.0,7,1,598.0,14411.1,21.4,,,,
134.05,26.4,90.0,1.0,7,1,599.0,14479.9,21.4,,,,
135.05,27.1,100.0,0.0,7,1,599.0,14503.5,21.5,,,,
136.05,26.7,93.1,2.0,7,1,598.0,14562.4,21.5,,,,
137.05,26.7,100.0,0.0,7,1,598.8,14632.1,21.6,,,,
138.05,26.6,100.0,0.0,7,1,603.2,14701.7,21.7,,,,
139.05,26.7,100.0,0.0,7,1,599.0,14767.1,21.7,,,,
140.05,26.6,92.0,1.0,7,1,596.0,14826.2,21.8,100.0,2842.8,0.0,110.0
141.05,27.0,100.0,0.0,7,1,600.0,14899.5,21.9,,,,
142.05,26.7,100.0,0.0,7,1,598.4,14956.1,21.9,,,,
143.05,26.8,100.0,0.0,7,1,600.6,15018.2,22.0,,,,
144.05,27.0,100.0,0.0,7,1,598.8,15091.9,22.1,,,,
145.05,26.4,100.0,0.0,7,1,602.0,15169.5,22.2,,,,
146.05,26.9,100.0,0.0,7,1,596.2,15246.6,22.3,,,,
147.05,28.2,100.0,0.0,7,1,600.0,15322.9,22.4,,,,
148.05,26.6,100.0,0.0,7,1,601.8,15400.5,22.4,,,,
149.05,27.2,100.0,0.0,7,1,599.6,15477.6,22.5,,,,
150.05,27.0,100.0,0.0,7,1,597.2,15555.2,22.6,,,,
151.05,26.7,100.0,0.0,7,1,603.4,15642.4,22.7,,,,
152.05,26.9,100.0,0.0,7,1,598.8,15709.7,22.8,,,,
153.06,26.6,100.0,0.0,7,1,599.6,15772.1,22.8,,,,
154.06,26.9,100.0,0.0,7,1,602.0,15794.6,22.8,,,,
155.06,26.4,100.0,0.0,7,1,599.0,15872.4,22.9,,,,
156.06,26.9,100.0,0.0,7,1,600.0,15955.5,23.0,,,,
157.06,26.9,100.0,0.0,7,1,599.0,16019.8,23.1,,,,
158.06,26.9,100.0,0.0,7,1,597.8,16089.6,23.1,,,,
159.06,26.6,100.0,0.0,7,1,599.6,16158.9,23.2,,,,
160.06,28.2,100.0,0.0,7,1,598.4,16221.4,23.3,100.0,2856.6,0.0,111.0
161.06,26.8,100.0,0.0,7,1,601.6,16292.6,23.3,,,,
162.06,26.7,100.0,0.0,7,1,597.8,16379.8,23.4,,,,
163.06,26.6,100.0,0.0,7,1,598.6,16437.4,23.5,,,,
164.06,26.8,100.0,0.0,7,1,599.0,17262.7,24.4,,,,
165.06,50.3,100.0,18.0,7,7,1945.9,21779.0,27.3,,,,
166.06,61.8,100.0,21.0,7,7,1419.5,23331.2,28.2,,,,
167.06,48.5,100.0,0.0,7,15,1105.0,28785.5,28.7,,,,
168.06,32.2,89.0,4.0,7,31,713.3,38569.0,28.7,,,,
169.06,26.6,73.7,1.0,7,31,588.6,38569.7,28.5,,,,
170.06,26.9,87.0,0.0,7,31,595.0,38569.7,28.5,,,,
171.06,26.6,69.0,1.0,7,31,594.0,38570.1,28.4,,,,
172.06,26.8,91.0,0.0,7,31,592.0,38573.3,28.5,,,,
173.06,28.2,80.0,4.0,7,31,594.4,38582.9,28.5,,,,
174.06,27.3,61.6,1.0,7,31,593.6,38589.6,28.5,,,,
175.06,26.7,77.0,0.0,7,31,592.0,38600.3,28.5,,,,
176.06,27.0,85.0,1.0,7,31,594.0,38611.6,28.5,,,,
177.06,26.6,100.0,0.0,7,31,595.0,38618.7,28.5,,,,
178.06,26.8,83.0,1.0,7,31,589.0,38628.8,28.5,,,,
179.06,26.9,100.0,0.0,7,31,593.8,38634.6,28.5,,,,
180.06,26.7,100.0,0.0,7,31,601.2,38635.0,28.5,100.0,2874.6,0.0,112.0
181.06,27.1,100.0,0.0,7,31,601.0,38637.4,28.5,,,,
182.06,26.8,100.0,0.0,7,31,599.4,38668.9,28.6,,,,
183.06,26.8,100.0,0.0,7,31,601.6,38708.5,28.6,,,,
184.06,27.6,100.0,0.0,7,31,599.0,38749.0,28.7,,,,
185.06,28.1,100.0,0.0,7,31,600.0,38792.3,28.7,,,,
186.06,27.0,100.0,0.0,7,31,598.0,38832.6,28.8,,,,
187.06,26.6,100.0,0.0,7,31,603.0,38872.4,28.8,,,,
188.06,26.7,100.0,0.0,7,31,599.0,38912.3,28.9,,,,
189.06,27.2,100.0,0.0,7,31,602.0,38953.7,28.9,,,,
190.06,26.4,100.0,0.0,7,31,596.4,38998.5,29.0,,,,
191.06,27.1,100.0,0.0,7,31,602.0,39041.3,29.0,,,,
192.06,26.6,100.0,0.0,7,31,600.0,39082.0,29.1,,,,
193.06,28.5,100.0,0.0,7,31,601.4,39103.9,29.2,,,,
194.06,26.8,100.0,0.0,7,31,599.0,39118.2,29.2,,,,
195.06,27.0,100.0,0.0,7,31,599.0,39159.4,29.2,,,,
196.06,26.8,100.0,0.0,7,31,600.0,39204.2,29.2,,,,
197.06,27.3,100.0,0.0,7,31,601.2,39248.7,29.3,,,,
198.06,26.5,100.0,0.0,7,31,600.0,39289.0,29.3,,,,
199.06,27.0,100.0,0.0,7,31,599.8,39329.5,29.4,,,,
200.06,26.8,100.0,0.0,7,31,602.0,39370.9,29.4,100.0,2821.9,4.0,86.0
201.06,26.8,100.0,0.0,7,31,598.0,39461.0,29.5,,,,
202.06,26.7,100.0,0.0,7,31,602.0,39736.2,29.8,,,,
203.06,26.9,100.0,0.0,7,31,598.0,39762.7,29.8,,,,
204.06,26.9,100.0,0.0,7,31,600.0,39791.2,29.8,,,,
205.06,27.2,100.0,0.0,7,31,599.0,39824.0,29.8,,,,
206.06,28.3,100.0,0.0,7,31,602.0,39854.7,29.9,,,,
207.06,26.6,100.0,0.0,7,31,599.0,39885.7,29.9,,,,
208.06,26.6,100.0,0.0,7,31,602.0,39915.8,29.9,,,,
209.06,26.8,100.0,0.0,7,31,599.0,39945.8,29.9,,,,
210.06,26.7,100.0,0.0,7,31,600.0,39973.2,30.0,,,,
211.06,26.9,100.0,0.0,7,31,599.4,40000.2,30.0,,,,
212.06,26.7,100.0,0.0,7,31,600.6,40028.5,30.0,,,,
213.06,27.1,100.0,0.0,7,31,600.0,40058.5,30.1,,,,
214.06,26.5,100.0,0.0,7,31,599.4,40089.5,30.1,,,,
215.06,27.1,100.0,0.0,7,31,601.0,40120.6,30.1,,,,
216.06,27.1,100.0,0.0,7,31,601.0,40151.2,30.1,,,,
217.06,26.8,100.0,0.0,7,31,599.0,40180.0,30.2,,,,
218.06,26.9,100.0,0.0,7,31,598.0,40208.2,30.2,,,,
219.06,28.2,100.0,0.0,7,31,601.0,40235.3,30.2,,,,
220.06,27.1,100.0,0.0,7,31,600.0,40262.9,30.2,100.0,2821.9,3.0,87.0
221.06,27.4,100.0,0.0,7,31,601.0,40291.6,30.2,,,,
222.06,26.5,100.0,0.0,7,31,599.2,40323.1,30.2,,,,
223.06,27.2,100.0,0.0,7,31,600.8,40353.7,30.3,,,,
224.06,26.8,100.0,0.0,7,31,601.0,40384.2,30.3,,,,
225.06,26.5,100.0,0.0,7,31,599.0,40413.8,30.3,,,,
226.06,26.9,100.0,0.0,7,31,600.0,40442.5,30.4,,,,
227.06,27.0,100.0,0.0,7,23,600.0,35603.2,30.3,,,,
228.06,27.1,100.0,0.0,7,7,600.4,25895.4,30.2,,,,
229.06,27.1,100.0,0.0,7,7,601.4,25923.9,30.3,,,,
230.06,26.5,100.0,0.0,7,7,599.2,25954.3,30.3,,,,
231.06,28.0,100.0,0.0,7,7,602.0,25984.7,30.4,,,,
232.06,26.5,100.0,0.0,7,7,598.8,26015.2,30.4,,,,
233.06,26.6,100.0,0.0,7,7,599.2,26039.9,30.4,,,,
234.06,27.0,100.0,0.0,7,7,600.0,26058.4,30.4,,,,
235.06,26.5,100.0,0.0,7,7,602.0,26050.4,30.4,,,,
236.06,27.0,100.0,0.0,7,7,600.6,26051.0,30.4,,,,
237.06,27.1,100.0,0.0,7,7,599.4,26079.1,30.5,,,,
238.06,27.0,100.0,0.0,7,7,599.0,26202.7,30.7,,,,
239.06,26.7,100.0,0.0,7,7,600.0,26229.1,30.8,,,,
240.06,27.1,100.0,0.0,7,7,601.0,26257.4,30.8,100.0,2843.2,6.0,88.0
241.06,26.8,100.0,0.0,7,7,600.0,26276.3,30.8,,,,
242.06,26.8,100.0,0.0,7,7,599.0,26276.3,30.8,,,,
243.06,28.2,100.0,0.0,7,7,598.0,26276.9,30.8,,,,
244.06,27.6,88.9,0.0,7,7,599.4,26277.7,30.8,,,,
245.06,26.9,100.0,0.0,7,7,596.0,26277.7,30.8,,,,
246.06,27.2,99.0,0.0,7,7,600.0,26277.7,30.8,,,,
247.06,26.6,71.0,0.0,7,7,593.0,26277.7,30.7,,,,
248.06,27.1,100.0,0.0,7,7,600.0,26277.7,30.7,,,,
249.06,26.5,100.0,0.0,7,7,597.0,26277.7,30.7,,,,
250.06,26.9,100.0,0.0,7,7,601.0,26277.7,30.7,,,,
251.06,26.8,100.0,0.0,7,7,596.0,26277.7,30.7,,,,
252.06,26.9,100.0,0.0,7,7,598.0,26277.7,30.7,,,,
253.06,28.7,100.0,1.0,7,7,596.0,26278.5,30.7,,,,
254.06,26.8,100.0,0.0,7,7,599.0,26278.7,30.7,,,,
255.06,26.6,100.0,0.0,7,7,597.4,26278.7,30.7,,,,
256.06,27.1,79.8,1.0,7,7,599.2,26278.7,30.7,,,,
257.06,26.6,100.0,0.0,7,7,596.6,26278.7,30.6,,,,
258.06,26.9,100.0,0.0,7,7,600.0,26278.7,30.6,,,,
259.06,26.6,100.0,0.0,7,7,600.4,26343.0,30.7,,,,
260.06,27.0,100.0,0.0,7,7,600.7,26451.4,30.8,100.0,2853.9,3.0,87.0
261.06,27.1,100.0,0.0,7,7,600.4,26818.2,31.2,,,,
262.06,26.8,100.0,0.0,7,7,600.6,27191.8,31.6,,,,
263.06,26.8,100.0,0.0,7,7,599.0,27700.1,32.1,,,,
264.06,27.1,100.0,0.0,7,7,596.8,28174.4,32.6,,,,
265.07,28.1,100.0,0.0,7,7,595.8,28249.5,32.6,,,,
266.07,27.3,100.0,0.0,7,7,599.4,28358.1,32.7,,,,
267.07,26.6,100.0,0.0,7,7,599.0,28447.9,32.8,,,,
268.07,26.8,100.0,0.0,7,7,596.0,28856.8,33.3,,,,
269.07,27.1,100.0,0.0,7,7,600.0,28856.8,33.2,,,,
270.07,26.8,100.0,0.0,7,7,600.0,28856.8,33.2,,,,
271.07,26.8,100.0,0.0,7,7,600.0,28856.8,33.2,,,,
272.07,27.1,100.0,0.0,7,7,600.0,28856.8,33.2,,,,
273.07,27.6,100.0,0.0,7,7,601.0,28856.8,33.2,,,,
274.07,26.9,100.0,0.0,7,7,597.0,28856.8,33.3,,,,
275.07,26.4,100.0,0.0,7,7,601.0,28857.3,33.3,,,,
276.07,27.2,100.0,0.0,7,7,593.0,28858.2,33.3,,,,
277.07,27.1,100.0,0.0,7,7,593.0,28859.9,33.3,,,,
278.07,28.3,100.0,0.0,7,7,594.4,28861.4,33.3,,,,
279.07,26.7,100.0,0.0,7,7,592.9,28862.6,33.3,,,,
280.07,26.8,100.0,0.0,7,7,597.8,28864.1,33.3,100.0,2863.7,3.0,87.0
281.07,27.0,100.0,0.0,7,7,597.4,28865.0,33.3,,,,
282.07,26.4,100.0,0.0,7,7,597.0,28866.1,33.2,,,,
283.07,26.6,100.0,0.0,7,7,598.0,28866.7,33.3,,,,
284.07,26.7,100.0,0.0,7,7,604.0,28867.6,33.3,,,,
285.07,27.3,100.0,0.0,7,7,598.0,28868.6,33.3,,,,
286.07,26.6,100.0,0.0,7,7,600.2,28870.4,33.3,,,,
287.07,27.1,100.0,0.0,7,7,598.2,28871.9,33.3,,,,
288.07,26.5,100.0,0.0,7,7,600.6,28873.4,33.3,,,,
289.07,27.2,100.0,0.0,7,7,599.0,28874.4,33.3,,,,
290.07,26.6,100.0,0.0,7,7,602.0,28875.1,33.3,,,,
291.07,28.5,100.0,0.0,7,7,597.2,28876.1,33.3,,,,
292.07,26.6,100.0,0.0,7,7,596.2,28778.8,33.1,,,,
293.07,27.2,100.0,0.0,7,7,601.2,28838.8,33.2,,,,
294.07,27.0,100.0,0.0,7,7,599.6,28805.9,33.2,,,,
295.07,26.7,100.0,0.0,7,7,597.2,28928.0,33.3,,,,
296.07,26.9,100.0,0.0,7,7,597.8,29332.9,33.9,,,,
297.07,27.0,100.0,0.0,7,7,598.2,29940.2,34.7,,,,
298.07,26.5,100.0,0.0,7,7,599.8,30528.3,35.3,,,,
299.07,27.1,100.0,0.0,7,7,600.7,30980.4,35.9,,,,
300.07,26.6,100.0,0.0,7,7,597.0,31634.7,36.8,100.0,2849.9,3.0,87.0
301.07,27.4,100.0,0.0,7,7,600.0,31627.8,37.0,,,,
302.07,26.6,100.0,0.0,7,7,601.0,31369.8,36.8,,,,
303.07,26.6,100.0,0.0,7,7,595.0,31683.8,37.2,,,,
304.07,27.9,100.0,0.0,7,8,546.0,32599.6,37.5,,,,
305.07,25.4,100.0,0.0,7,8,522.0,32941.7,38.1,,,,
306.07,25.3,100.0,0.0,7,8,459.0,33698.3,38.8,,,,
307.07,26.8,100.0,0.0,7,8,526.0,35103.4,40.2,,,,
308.07,24.8,100.0,0.0,7,8,438.0,35028.9,40.4,,,,
309.07,27.2,100.0,0.0,7,7,551.0,35246.6,40.7,,,,
310.07,26.7,100.0,0.0,7,7,600.0,35617.5,40.0,,,,
311.07,27.2,100.0,0.0,7,7,602.0,36191.9,40.9,,,,
312.07,27.6,100.0,0.0,7,7,594.0,36995.2,41.9,,,,
313.07,33.6,100.0,0.0,7,7,595.5,37835.5,41.9,,,,
314.07,26.9,100.0,0.0,7,7,593.3,38995.4,43.0,,,,
315.07,30.5,100.0,0.0,7,7,675.6,39512.8,43.6,,,,
316.07,35.5,100.0,0.0,7,7,791.4,40232.1,44.2,,,,
317.07,41.5,88.1,4.0,7,7,922.9,40722.9,44.7,,,,
318.07,43.7,96.0,0.0,7,7,1014.6,40764.6,44.6,,,,
319.07,46.0,91.0,1.0,7,7,1059.0,40776.2,44.7,,,,
320.07,47.3,99.0,0.0,7,7,1097.0,40776.6,44.7,100.0,8791.1,7.0,141.0
321.07,49.0,92.0,7.9,7,7,1131.8,40777.8,44.7,,,,
322.07,48.2,91.0,7.1,7,7,1119.4,40777.9,44.7,,,,
323.07,49.1,95.0,1.0,7,7,1142.8,40778.3,44.7,,,,
324.07,49.4,94.9,2.0,7,7,1138.0,40778.4,44.7,,,,
325.07,50.1,96.0,0.0,7,7,1139.4,40778.6,44.7,,,,
326.07,49.8,98.0,0.0,7,7,1147.6,40779.3,44.7,,,,
327.07,47.7,96.0,0.0,7,7,1111.3,40779.5,44.7,,,,
328.07,50.7,94.1,7.3,7,7,1142.2,40780.8,44.7,,,,
329.07,49.0,91.8,8.0,7,7,1137.7,40780.2,44.7,,,,
330.07,49.0,99.0,0.0,7,7,1141.4,40780.9,44.7,,,,
331.07,49.5,93.1,1.0,7,7,1143.0,40780.5,44.7,,,,
332.07,49.0,97.0,0.0,7,7,1139.4,40780.9,44.7,,,,
333.07,49.9,98.0,1.0,7,7,1148.2,40781.5,44.7,,,,
334.07,48.6,91.0,8.2,7,7,1130.8,40781.7,44.7,,,,
335.07,49.1,86.0,6.0,7,7,1135.8,40781.8,44.7,,,,
336.07,48.2,96.0,8.0,7,7,1110.0,40782.3,44.7,,,,
337.07,48.6,93.9,2.0,7,7,1138.0,40782.3,44.7,,,,
338.07,48.8,97.0,0.0,7,7,1127.0,40782.6,44.7,,,,
339.07,49.2,100.0,0.0,7,7,1144.0,40782.5,44.7,,,,
340.07,49.5,98.0,0.0,7,7,1146.6,40783.1,44.7,100.0,8791.1,5.0,133.0
341.07,50.7,94.1,5.0,7,7,1129.4,40783.1,44.7,,,,
342.07,48.6,99.0,0.0,7,7,1131.0,40783.7,44.7,,,,
343.07,49.2,100.0,1.0,7,7,1138.0,40784.6,44.7,,,,
344.07,49.3,100.0,2.0,7,7,1144.8,40784.6,44.7,,,,
345.07,47.3,96.0,0.0,7,7,1102.6,40784.6,44.7,,,,
346.07,48.8,97.0,1.0,7,7,1130.0,40784.8,44.7,,,,
347.07,48.3,93.1,3.0,7,7,1119.0,40784.6,44.7,,,,
348.07,49.3,96.0,3.0,7,7,1145.4,40785.0,44.7,,,,
349.07,48.8,97.0,2.0,7,7,1130.0,40784.6,44.7,,,,
350.07,48.7,90.9,5.1,7,7,1125.0,40785.4,44.7,,,,
351.07,49.1,95.1,17.2,7,7,1139.4,40785.2,44.7,,,,
352.07,48.8,94.1,3.0,7,7,1131.6,40785.1,44.7,,,,
353.07,49.6,98.0,9.9,7,7,1153.0,40784.9,44.7,,,,
354.07,51.1,90.0,7.1,7,7,1143.0,40784.8,44.7,,,,
355.07,49.3,95.0,6.9,7,7,1150.9,40785.2,44.7,,,,
356.07,49.3,91.0,9.0,7,7,1138.2,40785.8,44.7,,,,
357.07,48.9,96.0,3.0,7,7,1128.0,40785.2,44.7,,,,
358.07,50.0,91.0,9.0,7,7,1149.2,40785.8,44.7,,,,
359.07,48.8,97.0,9.0,7,7,1130.2,40785.9,44.7,,,,
360.07,49.8,92.9,9.3,7,7,1156.2,40786.0,44.7,100.0,8795.1,5.0,137.0
361.07,49.2,93.9,9.0,7,7,1143.2,40786.1,44.7,,,,
362.07,48.4,94.9,0.0,7,7,1121.9,40786.4,44.7,,,,
363.07,49.8,94.0,9.0,7,7,1148.0,40785.8,44.7,,,,
