t_rel,sys_cpu_pct,percore_max_pct,percore_min_pct,n_workers,n_helper_procs,tree_cpu_pct,tree_rss_mb,host_mem_used_pct,gpu_util_pct,gpu_mem_mb,gpu_mem_busy_pct,gpu_power_w
50.0,6.9,89.1,0.0,1,2,90.9,3027.9,13.9,,,,
51.0,7.8,100.0,0.0,1,2,100.2,3478.4,14.2,,,,
52.0,8.2,63.0,0.0,1,2,121.2,3694.6,14.3,,,,
53.0,9.5,64.6,0.0,1,2,104.0,1895.7,13.6,,,,
54.0,17.9,56.6,9.0,0,3,1.0,2761.6,13.9,,,,
55.0,8.0,92.0,0.0,1,2,100.9,3107.6,14.0,,,,
56.01,10.2,64.0,0.0,1,2,101.0,3601.6,14.4,,,,
57.01,13.3,98.0,0.0,1,2,153.0,3678.3,14.5,,,,
58.01,10.1,75.2,0.0,1,2,153.0,3679.8,14.5,,,,
59.01,4.4,38.8,0.0,1,2,33.0,1895.7,13.4,,,,
60.01,3.0,9.3,0.0,0,2,0.0,1895.7,13.3,7.0,1552.0,2.0,39.0
61.01,14.5,39.8,8.0,0,2,0.0,1568.3,12.9,,,,
62.01,21.5,71.0,11.1,2,6,1960.1,3028.5,13.5,,,,
63.01,29.2,99.0,0.0,7,1,595.8,7492.1,16.3,,,,
64.01,34.4,100.0,0.0,7,1,716.6,9253.0,17.1,,,,
65.01,29.2,97.0,0.0,7,1,599.0,9614.6,17.4,,,,
66.01,30.8,100.0,0.0,7,1,600.0,9670.8,17.5,,,,
67.01,33.7,100.0,0.0,7,1,599.0,9733.2,17.5,,,,
68.01,33.6,100.0,0.0,7,1,599.0,9793.8,17.6,,,,
69.01,33.6,100.0,0.0,7,1,600.0,9857.0,18.0,,,,
70.01,56.1,81.0,39.4,7,1,590.2,9903.5,19.1,,,,
71.01,44.1,100.0,14.0,7,1,593.2,9960.1,18.6,,,,
72.01,33.4,100.0,0.0,7,1,599.0,10039.6,18.7,,,,
73.01,32.2,100.0,0.0,7,1,601.6,10101.9,18.7,,,,
74.01,31.8,100.0,0.0,7,1,598.4,10177.5,18.7,,,,
75.01,32.4,100.0,0.0,7,1,600.0,10254.5,18.2,,,,
76.01,30.5,100.0,0.0,7,1,599.4,10317.3,18.3,,,,
77.01,29.2,100.0,0.0,7,1,599.6,10390.6,18.3,,,,
78.01,29.0,100.0,0.0,7,1,601.6,10468.5,18.4,,,,
79.01,28.9,100.0,0.0,7,1,599.0,10547.6,18.5,,,,
80.01,29.3,100.0,0.0,7,1,601.0,10612.1,18.5,100.0,2834.8,3.0,95.0
81.01,29.1,100.0,0.0,7,1,599.3,10685.2,18.7,,,,
82.01,29.7,100.0,0.0,7,1,600.0,10757.6,18.7,,,,
83.01,28.9,89.0,3.0,7,1,600.2,10830.3,18.8,,,,
84.01,29.4,100.0,0.0,7,1,599.8,10897.6,18.8,,,,
85.01,29.3,100.0,0.0,7,1,599.6,10949.9,18.9,,,,
86.01,29.4,100.0,0.0,7,1,596.4,11016.1,19.0,,,,
87.01,29.1,100.0,0.0,7,1,600.0,11082.6,19.0,,,,
88.01,29.1,100.0,0.0,7,1,600.4,11153.9,19.1,,,,
89.01,28.8,99.0,0.0,7,1,600.0,11216.7,19.2,,,,
90.01,29.0,100.0,0.0,7,1,599.0,11284.4,19.2,,,,
91.01,29.1,100.0,0.0,7,1,597.0,11342.5,19.3,,,,
92.01,29.2,100.0,0.0,7,1,600.0,11390.3,19.3,,,,
93.01,29.2,100.0,0.0,7,1,599.0,11455.0,19.4,,,,
94.01,29.2,70.3,3.1,7,1,597.0,11518.0,19.5,,,,
95.01,29.0,100.0,0.0,7,1,599.0,11592.1,19.5,,,,
96.01,29.9,100.0,0.0,7,1,597.8,11660.9,19.6,,,,
97.01,29.5,100.0,0.0,7,1,600.2,11735.5,19.7,,,,
98.01,29.2,100.0,0.0,7,1,601.4,11811.8,19.8,,,,
99.01,28.8,100.0,0.0,7,1,599.2,11898.3,19.8,,,,
100.01,29.3,100.0,0.0,7,1,599.0,11944.2,19.9,100.0,2834.0,3.0,97.0
101.01,31.4,100.0,0.0,7,1,600.8,12018.3,19.9,,,,
102.01,29.3,100.0,0.0,7,1,598.0,12094.0,19.9,,,,
103.01,31.4,100.0,0.0,7,1,601.8,12168.4,20.0,,,,
104.01,28.5,97.0,1.0,7,1,599.4,12243.3,20.1,,,,
105.01,28.4,100.0,0.0,7,1,599.4,12318.4,20.2,,,,
106.01,28.7,100.0,0.0,7,1,599.0,12387.8,20.2,,,,
107.01,29.0,100.0,0.0,7,1,599.6,12457.0,20.2,,,,
108.01,28.4,100.0,0.0,7,1,601.4,12526.2,20.3,,,,
109.01,29.0,100.0,0.0,7,1,596.6,12583.2,20.4,,,,
110.01,28.5,100.0,0.0,7,1,600.0,12636.3,20.4,,,,
111.01,28.9,100.0,0.0,7,1,600.0,12705.4,20.5,,,,
112.01,28.6,100.0,0.0,7,1,595.8,12768.4,20.5,,,,
113.01,28.3,100.0,0.0,7,1,599.6,12832.2,20.6,,,,
114.01,28.4,97.0,0.0,7,1,599.6,12900.6,20.7,,,,
115.01,28.5,100.0,0.0,7,1,599.7,12962.3,20.7,,,,
116.01,29.3,100.0,0.0,7,1,597.8,13019.9,20.8,,,,
117.01,28.8,100.0,0.0,7,1,596.5,13080.3,20.8,,,,
118.01,28.2,100.0,0.0,7,1,597.0,13172.5,20.9,,,,
119.01,28.4,100.0,0.0,7,1,602.0,13245.6,21.0,,,,
120.01,28.3,100.0,0.0,7,1,601.0,13309.4,21.1,100.0,2727.6,2.0,96.0
121.01,28.8,100.0,0.0,7,1,597.0,13384.0,21.2,,,,
122.01,28.5,100.0,0.0,7,1,602.0,13425.1,21.3,,,,
123.01,28.4,100.0,0.0,7,1,600.0,13503.6,21.4,,,,
124.01,28.3,100.0,0.0,7,1,596.6,13585.0,21.4,,,,
125.01,30.2,100.0,0.0,7,1,601.4,13660.2,21.5,,,,
126.01,28.4,100.0,0.0,7,1,601.0,13735.6,21.6,,,,
127.01,28.5,100.0,0.0,7,1,599.9,13820.7,21.7,,,,
128.01,28.2,100.0,0.0,7,1,597.2,13891.8,21.8,,,,
129.01,28.6,100.0,0.0,7,1,602.0,13962.1,21.8,,,,
130.01,28.2,100.0,0.0,7,1,599.8,14032.4,21.9,,,,
131.01,28.9,100.0,0.0,7,1,600.0,14100.8,21.9,,,,
132.01,28.4,100.0,0.0,7,1,599.0,14169.4,22.0,,,,
133.01,29.1,100.0,0.0,7,1,595.0,14234.5,22.1,,,,
134.01,29.3,100.0,0.0,7,1,601.0,14300.7,22.1,,,,
135.01,28.6,100.0,0.0,7,1,599.0,14375.9,22.2,,,,
136.01,29.9,100.0,0.0,7,1,600.0,14429.5,22.3,,,,
137.01,29.4,100.0,0.0,7,1,597.0,14461.2,22.3,,,,
138.01,29.2,100.0,0.0,7,1,600.0,14508.8,22.3,,,,
139.01,29.3,100.0,0.0,7,1,600.0,14572.8,22.4,,,,
140.01,28.7,100.0,0.0,7,1,596.0,14638.6,22.5,100.0,2745.2,2.0,98.0
141.01,31.3,90.9,7.0,7,1,600.0,14701.6,22.6,,,,
142.01,29.5,100.0,0.0,7,1,598.0,14781.3,22.7,,,,
143.01,29.0,100.0,0.0,7,1,602.0,14846.9,22.8,,,,
144.01,32.9,100.0,0.0,7,1,594.8,14914.6,22.8,,,,
145.01,29.2,100.0,0.0,7,1,601.2,14984.5,22.9,,,,
146.01,29.0,100.0,0.0,7,1,601.0,15058.9,23.0,,,,
147.01,29.5,100.0,0.0,7,1,599.0,15134.9,23.0,,,,
148.01,28.6,100.0,0.0,7,1,602.0,15210.8,23.1,,,,
149.01,29.4,100.0,0.0,7,1,598.0,15284.7,23.2,,,,
150.01,28.9,100.0,0.0,7,1,602.6,15358.8,23.3,,,,
151.01,29.3,100.0,0.0,7,1,597.0,15430.9,23.3,,,,
152.01,29.1,100.0,0.0,7,1,599.4,15511.9,23.4,,,,
153.01,28.9,100.0,0.0,7,1,599.6,15583.0,23.5,,,,
154.01,29.3,100.0,0.0,7,1,599.4,15646.2,23.6,,,,
155.01,28.9,100.0,0.0,7,1,599.6,15710.3,23.6,,,,
156.01,29.7,98.0,0.0,7,1,598.4,15745.9,23.7,,,,
157.01,29.2,100.0,0.0,7,1,599.0,15800.5,23.7,,,,
158.01,29.1,100.0,0.0,7,1,599.0,15874.2,23.8,,,,
159.01,29.1,100.0,0.0,7,1,601.0,15937.9,23.8,,,,
160.02,29.1,100.0,0.0,7,1,597.0,16119.7,24.0,100.0,2723.2,3.0,96.0
161.02,37.7,100.0,8.9,7,2,596.8,17585.0,25.5,,,,
162.02,59.0,100.0,25.0,7,5,689.2,20388.6,27.1,,,,
163.02,44.1,100.0,0.0,7,9,937.0,23394.7,27.3,,,,
164.02,34.3,85.9,5.1,7,21,702.8,30768.0,27.4,,,,
165.02,29.3,87.1,3.1,7,21,596.6,30792.6,27.3,,,,
166.02,31.2,99.0,1.0,7,21,594.0,30880.7,27.4,,,,
167.02,37.2,100.0,8.1,7,22,593.0,32027.9,28.3,,,,
168.02,43.1,100.0,8.0,7,23,691.8,33122.9,28.8,,,,
169.02,35.0,98.0,0.0,7,29,728.8,36966.0,28.9,,,,
170.02,29.3,95.0,3.1,7,31,594.0,38188.0,28.9,,,,
171.02,29.0,100.0,0.0,7,31,590.0,38194.8,28.9,,,,
172.02,29.3,87.9,2.0,7,31,594.0,38202.1,28.9,,,,
173.02,29.2,100.0,1.0,7,31,593.0,38207.8,28.9,,,,
174.02,28.9,89.0,2.0,7,31,592.4,38213.8,28.9,,,,
175.02,28.9,96.0,1.0,7,31,593.8,38221.0,28.9,,,,
176.02,30.1,96.0,4.0,7,31,597.8,38224.8,29.0,,,,
177.02,28.9,100.0,0.0,7,31,597.4,38232.9,29.0,,,,
178.02,29.0,100.0,0.0,7,31,599.6,38256.7,29.0,,,,
179.02,28.9,100.0,0.0,7,31,596.0,38285.6,29.0,,,,
180.02,29.1,100.0,0.0,7,31,595.0,38315.2,29.1,100.0,2725.5,3.0,97.0
181.02,29.5,100.0,0.0,7,31,600.0,38345.3,29.1,,,,
182.02,29.0,100.0,0.0,7,31,598.0,38372.0,29.1,,,,
183.02,28.8,100.0,0.0,7,31,602.2,38397.7,29.2,,,,
184.02,29.5,100.0,0.0,7,31,598.6,38430.3,29.2,,,,
185.02,29.0,100.0,0.0,7,31,600.6,38470.3,29.3,,,,
186.02,30.9,100.0,0.0,7,31,599.0,38512.3,29.3,,,,
187.02,29.1,100.0,0.0,7,31,601.0,38552.2,29.4,,,,
188.02,29.1,100.0,0.0,7,31,598.4,38592.3,29.4,,,,
189.02,29.1,100.0,0.0,7,31,600.6,38632.5,29.5,,,,
190.02,29.3,100.0,0.0,7,31,600.4,38673.5,29.5,,,,
191.02,29.4,100.0,0.0,7,31,600.0,38715.2,29.5,,,,
192.02,28.9,100.0,0.0,7,31,601.2,38756.0,29.6,,,,
193.02,29.9,100.0,0.0,7,31,600.1,38797.1,29.6,,,,
194.02,31.5,100.0,0.0,7,31,599.8,38836.8,29.7,,,,
195.02,28.8,100.0,0.0,7,31,600.0,38892.0,29.8,,,,
196.02,31.0,95.0,4.0,7,31,600.5,38998.0,29.9,,,,
197.02,30.8,100.0,0.0,7,31,598.6,39070.3,30.0,,,,
198.02,31.1,100.0,0.0,7,31,599.2,39129.7,30.0,,,,
199.02,29.6,98.0,0.0,7,31,601.8,39163.1,30.1,,,,
200.02,28.3,100.0,0.0,7,31,598.8,39199.6,30.1,100.0,2763.7,2.0,101.0
201.02,29.6,100.0,0.0,7,31,602.2,39232.9,30.2,,,,
202.02,28.7,100.0,0.0,7,31,599.0,39266.9,30.2,,,,
203.02,28.5,100.0,0.0,7,31,599.0,39300.1,30.3,,,,
204.02,28.5,100.0,0.0,7,31,600.2,39380.0,30.3,,,,
205.02,28.7,100.0,0.0,7,31,599.4,39417.9,30.4,,,,
206.02,28.5,100.0,0.0,7,31,601.2,39484.9,30.4,,,,
207.02,28.6,100.0,0.0,7,31,601.2,39512.7,30.4,,,,
208.02,28.2,100.0,0.0,7,31,597.0,39543.4,30.5,,,,
209.02,29.0,100.0,0.0,7,31,602.0,39573.6,30.5,,,,
210.02,28.5,100.0,0.0,7,31,601.4,39604.0,30.6,,,,
211.02,28.7,100.0,0.0,7,31,599.6,39633.6,30.6,,,,
212.02,30.1,100.0,0.0,7,31,601.0,39661.5,30.6,,,,
213.02,28.8,100.0,0.0,7,31,601.0,39689.3,30.5,,,,
214.02,28.4,100.0,0.0,7,31,600.2,39716.3,30.5,,,,
215.02,29.8,100.0,0.0,7,31,598.6,39743.8,30.6,,,,
216.02,28.5,100.0,0.0,7,31,600.2,39773.1,30.6,,,,
217.02,28.4,100.0,0.0,7,31,601.0,39803.3,30.7,,,,
218.02,28.0,100.0,0.0,7,31,598.0,39833.8,30.7,,,,
219.02,28.6,100.0,0.0,7,31,600.8,39862.9,30.7,,,,
220.02,28.0,100.0,0.0,7,31,602.2,39891.6,30.8,100.0,2727.5,3.0,97.0
221.02,28.9,100.0,0.0,7,31,598.0,39919.3,30.8,,,,
222.02,28.6,100.0,0.0,7,31,599.0,39946.7,30.8,,,,
223.02,28.3,100.0,0.0,7,31,600.4,39974.5,30.8,,,,
224.02,28.9,100.0,0.0,7,19,599.6,32704.5,30.8,,,,
225.02,28.6,100.0,0.0,7,19,601.0,32734.3,30.8,,,,
226.02,28.5,100.0,0.0,7,19,599.6,32764.3,30.8,,,,
227.02,28.5,100.0,0.0,7,19,600.0,32793.5,30.9,,,,
228.02,28.3,100.0,0.0,7,19,601.0,32809.0,30.8,,,,
229.02,28.9,100.0,0.0,7,15,599.0,30387.2,30.9,,,,
230.02,28.2,100.0,0.0,7,15,599.4,30402.4,30.8,,,,
231.02,28.6,100.0,0.0,7,15,600.4,30482.6,30.9,,,,
232.02,28.4,100.0,0.0,7,15,601.8,30530.9,31.0,,,,
233.02,28.5,100.0,0.0,7,15,597.8,30560.2,31.1,,,,
234.02,29.5,100.0,1.0,7,15,601.0,30618.7,31.1,,,,
235.02,28.1,100.0,0.0,7,15,599.0,30629.3,31.1,,,,
236.02,29.5,100.0,0.0,7,15,599.8,30648.3,31.1,,,,
237.02,29.0,100.0,0.0,7,15,598.2,30649.1,31.1,,,,
238.02,28.7,100.0,0.0,7,15,597.8,30654.1,31.1,,,,
239.02,28.7,100.0,0.0,7,15,597.7,30652.4,31.0,,,,
240.02,28.7,100.0,0.0,7,15,600.0,30680.4,31.1,100.0,2748.9,3.0,96.0
241.02,28.9,100.0,0.0,7,15,596.4,30680.9,31.1,,,,
242.02,28.6,100.0,0.0,7,15,600.6,30690.3,31.1,,,,
243.02,28.7,100.0,0.0,7,15,595.0,30718.5,31.1,,,,
244.02,28.8,100.0,0.0,7,15,598.0,30718.7,31.1,,,,
245.02,28.6,100.0,0.0,7,15,597.0,30728.0,31.2,,,,
246.02,28.9,100.0,0.0,7,15,598.4,30728.5,31.1,,,,
247.02,28.7,100.0,0.0,7,15,597.6,30728.5,31.2,,,,
248.02,28.8,87.9,3.0,7,15,597.0,30728.9,31.1,,,,
249.02,28.6,88.0,2.0,7,15,596.0,30728.9,31.1,,,,
250.02,28.8,100.0,0.0,7,15,600.0,30733.0,31.1,,,,
251.02,28.7,100.0,0.0,7,15,596.0,30756.6,31.2,,,,
252.02,29.2,100.0,0.0,7,15,599.0,30799.0,31.2,,,,
253.02,29.0,100.0,0.0,7,15,601.0,30881.5,31.3,,,,
254.02,28.8,100.0,0.0,7,11,599.0,28566.7,31.4,,,,
255.02,28.7,100.0,0.0,7,11,598.0,28863.9,31.7,,,,
256.02,28.9,100.0,0.0,7,11,601.4,29058.4,31.9,,,,
257.02,28.5,100.0,0.0,7,11,596.6,29253.2,32.1,,,,
258.02,28.8,100.0,0.0,7,11,598.0,29403.4,32.3,,,,
259.02,28.8,100.0,0.0,7,11,601.0,29477.6,32.3,,,,
260.02,28.9,100.0,0.0,7,7,598.4,27138.1,32.4,100.0,2755.5,2.0,97.0
261.02,31.8,100.0,0.0,7,7,599.6,27192.4,32.4,,,,
262.02,28.6,100.0,0.0,7,7,602.0,27262.6,32.5,,,,
263.02,28.2,100.0,0.0,7,7,598.4,27427.4,32.6,,,,
264.02,28.6,100.0,0.0,7,7,601.8,27581.7,32.8,,,,
265.02,28.3,100.0,0.0,7,7,596.4,27817.9,33.0,,,,
266.02,29.1,100.0,0.0,7,7,600.0,27976.2,33.3,,,,
267.02,28.4,100.0,0.0,7,7,599.0,28081.2,33.4,,,,
268.02,28.8,100.0,0.0,7,7,599.0,28213.1,33.5,,,,
269.02,28.9,100.0,0.0,7,7,597.6,28224.5,33.5,,,,
270.02,28.9,100.0,0.0,7,7,601.4,28338.1,33.6,,,,
271.02,28.4,100.0,0.0,7,7,599.6,28338.9,33.6,,,,
272.02,28.5,100.0,0.0,7,7,598.6,28438.9,33.6,,,,
273.02,28.4,100.0,0.0,7,7,598.8,28440.0,33.6,,,,
274.02,28.5,100.0,0.0,7,7,601.8,28440.6,33.7,,,,
275.02,27.9,100.0,0.0,7,7,601.0,28441.1,33.6,,,,
276.02,28.5,100.0,0.0,7,7,599.2,28441.7,33.6,,,,
277.02,28.4,100.0,0.0,7,7,598.6,28441.9,33.6,,,,
278.02,28.6,100.0,0.0,7,7,599.4,28443.0,33.7,,,,
279.03,28.3,100.0,0.0,7,7,601.0,28443.9,33.7,,,,
280.03,28.3,100.0,0.0,7,7,597.7,28446.4,33.7,100.0,2755.5,2.0,97.0
281.03,28.3,100.0,0.0,7,7,600.0,28447.7,33.7,,,,
282.03,28.9,100.0,0.0,7,7,600.0,28449.4,33.7,,,,
283.03,28.1,100.0,0.0,7,7,602.2,28450.9,33.7,,,,
284.03,28.3,100.0,0.0,7,7,596.8,28451.4,33.7,,,,
285.03,28.1,100.0,0.0,7,7,601.0,28452.6,33.7,,,,
286.03,28.6,100.0,0.0,7,7,598.9,28379.5,33.6,,,,
287.03,28.0,100.0,0.0,7,7,599.0,28435.6,33.7,,,,
288.03,28.5,100.0,0.0,7,7,599.0,28480.1,33.7,,,,
289.03,28.1,100.0,0.0,7,7,600.0,28742.0,34.0,,,,
290.03,29.2,100.0,0.0,7,7,603.0,28899.3,34.1,,,,
291.03,28.6,100.0,0.0,7,7,598.0,29294.0,34.6,,,,
292.03,29.2,100.0,0.0,7,7,601.0,29530.7,34.8,,,,
293.03,29.6,100.0,0.0,7,7,590.6,30235.5,35.6,,,,
294.03,26.1,100.0,0.0,7,7,537.1,30260.5,35.5,,,,
295.03,31.0,83.0,4.0,7,7,522.9,30641.8,35.9,,,,
296.03,28.1,100.0,0.0,7,7,549.1,31262.4,36.6,,,,
297.03,28.6,100.0,0.0,7,8,526.0,32990.1,38.0,,,,
298.03,27.0,100.0,0.0,7,8,523.9,32919.7,38.0,,,,
299.03,28.6,84.0,0.0,7,7,532.0,33178.3,38.5,,,,
300.03,28.5,100.0,0.0,7,7,596.8,33306.5,38.7,100.0,3185.7,2.0,98.0
301.03,29.8,100.0,0.0,7,7,599.2,33491.5,38.8,,,,
302.03,30.0,100.0,0.0,7,7,567.5,34523.4,39.7,,,,
303.03,27.7,100.0,0.0,7,7,573.7,34848.1,40.1,,,,
304.03,28.6,98.0,0.0,7,7,599.8,34922.6,40.2,,,,
305.03,28.7,100.0,0.0,7,7,600.4,34582.4,39.8,,,,
306.03,28.9,100.0,0.0,7,7,590.5,35466.9,40.7,,,,
307.03,27.6,100.0,0.0,7,7,570.0,35779.0,41.1,,,,
308.03,29.4,100.0,0.0,7,7,598.4,35673.9,41.2,,,,
309.03,30.4,100.0,0.0,7,7,632.4,36111.7,41.7,,,,
310.03,29.5,100.0,0.0,7,7,582.9,37075.8,42.7,,,,
311.03,32.7,96.9,0.0,7,9,514.9,37515.0,43.8,,,,
312.03,29.8,90.9,0.0,7,7,583.0,37613.0,43.1,,,,
313.03,30.3,100.0,0.0,7,7,627.4,38270.8,43.5,,,,
314.03,35.1,94.1,0.0,7,7,674.3,38856.5,44.8,,,,
315.03,38.8,96.0,0.0,7,7,811.9,39234.5,44.4,,,,
316.03,39.5,100.0,0.0,7,7,840.5,39519.5,44.7,,,,
317.03,44.5,94.1,3.0,7,7,925.0,39590.0,44.7,,,,
318.03,43.9,100.0,0.0,7,7,964.0,39672.0,44.8,,,,
319.03,45.0,79.8,19.0,7,7,939.4,40420.5,45.6,,,,
320.03,43.7,80.2,15.5,7,7,930.4,40673.5,45.7,100.0,6967.8,4.0,120.0
321.03,46.1,100.0,4.0,7,7,923.4,40729.8,46.5,,,,
322.03,46.1,100.0,0.0,7,7,1001.7,40788.1,45.8,,,,
323.03,44.4,97.0,0.0,7,7,929.0,41269.0,46.2,,,,
324.03,47.2,94.9,0.0,7,7,1035.0,41233.2,45.9,,,,
325.03,50.2,98.0,0.0,7,7,1088.8,41254.4,45.9,,,,
326.03,48.3,100.0,0.0,7,7,1064.6,41263.5,45.9,,,,
327.03,48.3,90.0,10.0,7,7,1068.9,41263.8,46.0,,,,
328.03,48.3,100.0,9.0,7,7,1083.0,41264.4,46.0,,,,
329.03,51.7,93.0,11.2,7,7,1156.6,41264.1,46.0,,,,
330.03,49.6,96.0,9.1,7,7,1116.0,41264.6,46.0,,,,
331.03,50.5,95.0,8.1,7,7,1126.0,41265.0,46.0,,,,
332.03,50.5,98.0,3.0,7,7,1131.0,41265.5,46.0,,,,
333.03,49.8,98.0,0.0,7,7,1105.0,41265.7,46.0,,,,
334.03,49.7,92.1,9.0,7,7,1107.8,41266.0,46.0,,,,
335.03,50.2,100.0,8.1,7,7,1113.6,41266.7,46.0,,,,
336.03,49.8,96.0,2.0,7,7,1102.4,41266.9,46.0,,,,
337.03,49.8,98.0,3.0,7,7,1116.0,41266.7,46.0,,,,
338.03,51.3,96.0,1.0,7,7,1149.6,41266.6,46.0,,,,
339.03,49.2,92.0,3.0,7,7,1104.0,41266.7,46.0,,,,
340.03,50.9,100.0,0.0,7,7,1136.0,41266.6,46.0,100.0,7257.6,4.0,129.0
341.03,50.0,100.0,4.0,7,7,1114.1,41266.8,46.0,,,,
342.03,51.3,98.0,6.0,7,7,1144.6,41267.5,46.0,,,,
343.03,51.2,98.0,9.1,7,7,1146.8,41267.8,46.0,,,,
344.03,49.4,90.1,2.0,7,7,1104.1,41267.8,46.0,,,,
345.03,50.2,95.0,3.0,7,7,1124.3,41267.8,46.0,,,,
346.03,50.8,97.0,1.0,7,7,1133.4,41267.4,46.0,,,,
347.03,50.3,95.9,9.1,7,7,1123.0,41268.1,46.0,,,,
348.03,52.0,100.0,3.0,7,7,1128.2,41268.0,45.9,,,,
349.03,50.4,97.0,5.0,7,7,1128.0,41267.7,45.9,,,,
350.03,50.9,99.0,0.0,7,7,1128.6,41267.4,46.0,,,,
351.03,50.2,98.0,3.0,7,7,1125.4,41267.5,46.0,,,,
352.03,51.4,97.0,4.0,7,7,1147.4,41267.8,46.0,,,,
353.03,50.0,96.0,3.0,7,7,1120.6,41267.9,46.0,,,,
354.03,49.6,91.9,8.0,7,7,1109.0,41267.7,45.9,,,,
355.03,47.9,100.0,0.0,7,7,1066.0,41267.7,46.0,,,,
356.03,50.4,94.0,9.9,7,7,1101.8,41267.7,46.0,,,,
357.03,50.4,91.0,9.1,7,7,1124.6,41267.8,45.9,,,,
358.03,50.9,96.0,3.0,7,7,1140.6,41267.8,45.9,,,,
359.03,52.7,97.0,1.0,7,7,1152.4,41267.8,46.0,,,,
360.03,51.2,99.0,3.0,7,7,1150.0,41268.2,46.0,100.0,7259.6,5.0,130.0
361.03,49.6,97.0,0.0,7,7,1107.3,41267.6,46.0,,,,
362.03,51.6,94.9,11.0,7,7,1156.8,41267.9,46.0,,,,
363.03,50.5,95.1,6.0,7,7,1137.1,41268.3,46.0,,,,
