t_rel,sys_cpu_pct,percore_max_pct,percore_min_pct,n_workers,n_helper_procs,tree_cpu_pct,tree_rss_mb,host_mem_used_pct,gpu_util_pct,gpu_mem_mb,gpu_mem_busy_pct,gpu_power_w
38.0,6.2,48.5,0.0,1,2,145.0,3656.7,10.3,,,,
39.0,1.9,30.3,0.0,1,2,39.0,1895.6,9.4,,,,
40.0,11.1,39.0,8.0,0,3,0.0,2766.8,9.9,0.0,781.8,0.0,3.0
41.0,4.6,62.4,0.0,1,2,99.0,3112.6,9.9,,,,
42.0,5.0,100.0,0.0,1,2,110.0,3627.0,10.3,,,,
43.01,6.7,100.0,0.0,1,2,158.0,3672.7,10.3,,,,
44.01,7.9,91.9,0.0,1,2,180.9,3674.6,10.3,,,,
45.01,2.4,41.4,0.0,1,2,46.0,1895.6,9.6,,,,
46.01,11.2,36.0,6.1,0,3,0.0,2765.5,9.8,,,,
47.01,4.4,55.0,0.0,1,2,100.0,3095.9,9.9,,,,
48.01,4.5,86.0,0.0,1,2,101.0,3602.8,10.4,,,,
49.01,6.0,54.5,0.0,1,2,138.0,3652.1,10.4,,,,
50.01,12.5,74.0,7.0,0,3,1.0,2762.6,9.7,,,,
51.01,4.5,34.0,0.0,1,2,100.8,3094.7,9.9,,,,
52.01,5.0,68.0,0.0,1,2,103.2,3605.8,10.3,,,,
53.01,6.9,85.9,0.0,1,2,161.0,3657.2,10.3,,,,
54.01,2.7,57.0,0.0,1,2,60.0,1895.6,9.4,,,,
55.01,11.5,33.7,8.0,0,3,1.0,2766.1,9.8,,,,
56.01,4.5,59.4,0.0,1,2,99.9,3095.4,10.0,,,,
57.01,4.4,90.1,0.0,1,2,103.1,3604.4,10.3,,,,
58.01,7.1,92.0,0.0,1,2,159.9,3657.0,10.3,,,,
59.01,2.6,47.5,0.0,1,2,55.0,1895.6,9.4,,,,
60.01,11.2,60.4,8.0,0,3,0.0,2766.3,9.9,0.0,781.8,1.0,9.0
61.01,4.8,63.6,0.0,1,2,99.0,3111.7,10.1,,,,
62.01,5.9,92.0,0.0,1,2,103.0,3625.8,10.6,,,,
63.01,7.0,100.0,0.0,1,2,161.0,3674.4,10.6,,,,
64.01,7.7,100.0,0.0,1,2,177.0,3676.2,10.6,,,,
65.01,2.2,44.0,0.0,1,2,44.0,1895.6,9.7,,,,
66.01,11.0,51.5,8.0,0,3,0.0,2764.5,10.0,,,,
67.01,4.4,100.0,0.0,1,2,99.0,3111.1,10.1,,,,
68.01,4.7,71.0,0.0,1,2,105.0,3624.6,10.5,,,,
69.01,7.0,55.6,0.0,1,2,158.0,3677.2,10.5,,,,
70.01,6.7,48.5,0.0,1,2,126.0,1895.6,9.1,,,,
71.01,12.3,46.0,8.1,0,3,0.0,2765.8,9.4,,,,
72.01,4.4,50.5,0.0,1,2,99.0,3095.5,9.5,,,,
73.01,4.5,81.8,0.0,1,2,101.0,3604.0,9.9,,,,
74.01,6.4,90.0,0.0,1,2,143.0,3653.8,10.0,,,,
75.01,1.9,37.4,0.0,1,2,36.0,1895.6,8.9,,,,
76.01,11.1,33.0,8.0,0,3,0.0,2764.1,9.3,,,,
77.01,4.5,66.7,0.0,1,2,100.0,3094.6,9.5,,,,
78.01,4.5,85.9,0.0,1,2,101.0,3598.9,9.9,,,,
79.01,4.7,67.0,0.0,1,2,106.0,3564.3,10.0,,,,
80.01,11.7,45.5,6.1,0,3,1.0,2758.8,9.6,2.0,756.8,0.0,10.0
81.01,4.5,92.0,0.0,1,2,99.0,3109.6,9.7,,,,
82.01,4.6,97.0,0.0,1,2,103.0,3614.3,10.2,,,,
83.01,7.0,93.0,0.0,1,2,160.0,3672.7,10.2,,,,
84.01,7.9,59.0,0.0,1,2,177.9,3674.7,10.2,,,,
85.01,2.2,31.7,0.0,1,2,45.0,1895.6,9.1,,,,
86.01,11.2,42.0,8.0,0,3,0.0,2763.5,9.6,,,,
87.01,4.2,98.0,0.0,1,2,99.0,3109.8,9.7,,,,
88.01,4.7,100.0,0.0,1,2,105.0,3624.1,10.2,,,,
89.01,6.8,100.0,0.0,1,2,153.0,3675.1,10.2,,,,
90.01,5.3,80.8,0.0,1,2,122.0,1895.6,9.2,,,,
91.01,11.2,45.0,8.0,0,3,0.0,2759.5,9.6,,,,
92.01,4.5,78.8,0.0,1,2,99.0,3093.9,9.7,,,,
93.01,4.2,53.5,0.0,1,2,101.0,3602.7,10.1,,,,
94.01,6.2,50.0,0.0,1,2,141.0,3654.5,10.1,,,,
95.01,2.2,41.0,0.0,1,2,41.0,1895.6,9.1,,,,
96.01,11.1,42.0,8.0,0,3,0.0,2762.2,9.5,,,,
97.01,4.3,82.0,0.0,1,2,99.0,3094.4,9.6,,,,
98.01,4.5,88.0,0.0,1,2,101.0,3603.0,10.1,,,,
99.01,6.5,48.0,0.0,1,2,145.0,3654.8,10.1,,,,
100.01,2.0,41.6,0.0,1,2,41.0,1895.6,8.9,0.0,756.8,2.0,14.0
101.01,11.1,43.9,8.0,0,3,0.0,2762.1,9.4,,,,
102.01,4.5,88.9,0.0,1,2,100.0,3109.9,9.6,,,,
103.01,4.3,99.0,0.0,1,2,101.0,3616.7,10.0,,,,
104.01,7.6,100.0,0.0,1,2,170.0,3677.2,10.1,,,,
105.01,6.5,95.0,0.0,1,2,151.0,3679.1,10.1,,,,
106.01,12.7,63.0,8.0,0,3,0.0,2761.0,9.6,,,,
107.01,4.4,100.0,0.0,1,2,99.0,3093.7,9.6,,,,
108.01,4.5,84.0,0.0,1,2,104.0,3603.7,9.9,,,,
109.01,6.7,50.5,0.0,1,2,154.0,3656.8,10.0,,,,
110.01,2.4,48.5,0.0,1,2,51.0,1895.6,8.9,,,,
111.01,11.0,48.5,8.0,0,3,0.0,2759.4,9.3,,,,
112.01,4.5,99.0,0.0,1,2,99.0,3094.1,9.5,,,,
113.01,4.4,98.0,0.0,1,2,101.0,3603.4,9.9,,,,
114.01,6.3,92.9,0.0,1,2,137.0,3653.2,10.0,,,,
115.01,1.9,39.0,0.0,1,2,40.0,1895.6,9.2,,,,
116.01,10.9,24.0,8.0,0,3,0.0,2760.9,9.5,,,,
117.01,4.4,76.8,0.0,1,2,100.2,3093.7,9.7,,,,
118.01,4.6,99.0,0.0,1,2,101.0,3603.2,10.2,,,,
119.02,6.1,90.0,0.0,1,2,140.0,3654.0,10.2,,,,
120.02,2.0,41.0,0.0,1,2,41.0,1895.6,9.3,2.0,756.8,1.0,22.0
121.02,11.3,41.0,8.0,0,3,0.0,2759.0,9.6,,,,
122.02,4.5,72.0,0.0,1,2,100.0,3109.3,9.7,,,,
123.02,5.8,74.0,0.0,1,2,103.0,3615.6,10.1,,,,
124.02,6.9,93.0,0.0,1,2,153.0,3675.2,10.1,,,,
125.02,5.3,87.0,0.0,1,2,116.9,1895.6,8.9,,,,
126.02,11.0,55.0,8.0,0,3,0.0,2759.5,9.4,,,,
127.02,4.5,100.0,0.0,1,2,100.0,3094.2,9.5,,,,
128.02,4.5,99.0,0.0,1,2,100.0,3601.3,10.0,,,,
129.02,5.4,69.0,0.0,1,2,122.0,3648.4,10.0,,,,
130.02,12.3,73.7,8.0,0,3,0.0,2759.6,9.3,,,,
131.02,4.6,93.9,0.0,1,2,100.0,3093.6,9.5,,,,
132.02,4.6,96.0,0.0,1,2,101.0,3602.8,9.9,,,,
133.02,5.9,83.0,0.0,1,2,139.0,3653.7,10.0,,,,
134.02,2.1,41.0,0.0,1,2,41.0,1895.6,9.0,,,,
135.02,11.0,33.7,8.0,0,3,0.0,2760.8,9.3,,,,
136.02,4.8,92.0,0.0,1,2,100.0,3093.3,9.5,,,,
137.02,4.5,91.0,0.0,1,2,103.0,3603.3,10.0,,,,
138.02,6.8,74.0,0.0,1,2,152.0,3656.7,10.0,,,,
139.02,2.4,47.0,0.0,1,2,48.0,1895.6,9.1,,,,
140.02,10.6,42.0,8.0,0,3,0.0,2759.3,9.5,1.0,756.8,0.0,9.0
141.02,4.6,59.4,0.0,1,2,99.0,3109.4,9.6,,,,
142.02,4.3,87.9,0.0,1,2,101.0,3616.0,10.0,,,,
143.02,7.8,86.1,0.0,1,2,180.0,3676.2,10.1,,,,
144.02,7.6,78.0,0.0,1,2,177.0,3677.7,10.1,,,,
145.02,3.9,40.0,0.0,1,2,86.0,1895.6,9.3,,,,
146.02,11.0,36.0,8.0,0,3,1.0,2757.6,9.7,,,,
147.02,4.4,66.0,0.0,1,2,99.0,3093.6,9.8,,,,
148.02,4.5,93.0,0.0,1,2,102.0,3602.7,10.0,,,,
149.02,6.2,60.6,0.0,1,2,138.0,3653.3,10.0,,,,
150.02,2.1,41.4,0.0,1,2,42.0,1895.8,9.1,,,,
151.02,0.7,6.9,0.0,0,2,0.0,1895.8,9.1,,,,
152.02,10.6,35.6,8.0,0,2,0.0,1460.4,8.6,,,,
153.02,18.0,52.5,10.2,2,6,987.9,3112.9,9.3,,,,
154.02,25.7,98.0,0.0,7,1,597.8,7541.5,12.2,,,,
155.02,31.0,100.0,0.0,7,1,730.0,9267.9,13.1,,,,
156.02,25.5,90.0,0.0,7,1,602.0,9631.2,13.4,,,,
157.02,25.4,100.0,0.0,7,1,598.8,9689.9,13.5,,,,
158.02,25.6,100.0,0.0,7,1,598.8,9753.3,13.5,,,,
159.02,25.3,100.0,0.0,7,1,598.0,9818.5,13.6,,,,
160.02,25.2,100.0,0.0,7,1,600.2,9880.6,13.7,100.0,2186.8,2.0,80.0
161.02,25.6,100.0,0.0,7,1,598.2,9940.3,13.7,,,,
162.02,25.2,100.0,0.0,7,1,600.0,10010.9,13.8,,,,
163.02,25.4,100.0,0.0,7,1,597.0,10082.2,13.9,,,,
164.02,25.4,100.0,0.0,7,1,602.0,10162.5,14.0,,,,
165.02,25.5,100.0,0.0,7,1,599.8,10245.1,14.0,,,,
166.02,25.3,100.0,0.0,7,1,599.2,10310.7,14.1,,,,
167.02,25.4,100.0,0.0,7,1,601.0,10384.4,14.2,,,,
168.02,25.2,100.0,0.0,7,1,600.0,10465.2,14.3,,,,
169.02,25.5,100.0,0.0,7,1,599.0,10545.1,14.4,,,,
170.02,25.3,100.0,0.0,7,1,600.0,10615.2,14.5,,,,
171.02,25.7,100.0,0.0,7,1,600.0,10691.4,14.5,,,,
172.02,25.3,100.0,0.0,7,1,604.0,10767.4,14.6,,,,
173.02,25.4,100.0,0.0,7,1,597.2,10844.3,14.7,,,,
174.02,25.4,100.0,0.0,7,1,600.2,10917.5,14.7,,,,
175.02,25.5,100.0,0.0,7,1,600.6,10970.3,14.8,,,,
176.02,25.5,100.0,0.0,7,1,599.4,11040.5,14.9,,,,
177.02,25.3,100.0,0.0,7,1,597.0,11112.3,14.9,,,,
178.02,25.5,100.0,0.0,7,1,600.0,11184.5,15.0,,,,
179.02,25.3,100.0,0.0,7,1,600.0,11250.3,15.1,,,,
180.02,25.5,100.0,0.0,7,1,599.0,11323.0,15.1,100.0,2161.1,2.0,81.0
181.02,25.6,100.0,0.0,7,1,599.4,11376.6,15.2,,,,
182.02,25.3,100.0,0.0,7,1,598.0,11441.9,15.3,,,,
183.02,26.9,100.0,0.0,7,1,597.0,11506.0,15.4,,,,
184.02,25.4,100.0,0.0,7,1,599.0,11567.3,15.5,,,,
185.02,25.5,100.0,0.0,7,1,598.0,11640.3,15.6,,,,
186.02,25.4,100.0,0.0,7,1,599.0,11704.4,15.6,,,,
187.02,25.4,100.0,0.0,7,1,600.0,11782.6,15.7,,,,
188.02,25.4,100.0,0.0,7,1,600.0,11861.7,15.8,,,,
189.02,25.4,100.0,0.0,7,1,600.0,11927.3,15.9,,,,
190.02,25.4,100.0,0.0,7,1,602.0,12000.6,16.0,,,,
191.02,25.6,100.0,0.0,7,1,599.3,12079.0,16.0,,,,
192.02,25.4,100.0,0.0,7,1,600.4,12157.8,16.1,,,,
193.02,25.4,100.0,0.0,7,1,601.4,12236.5,16.2,,,,
194.02,25.5,100.0,0.0,7,1,598.2,12319.2,16.3,,,,
195.02,25.4,100.0,0.0,7,1,599.2,12391.8,16.3,,,,
196.02,25.4,100.0,0.0,7,1,602.0,12467.1,16.4,,,,
197.02,25.3,100.0,0.0,7,1,599.0,12541.6,16.5,,,,
198.02,25.4,100.0,0.0,7,1,599.0,12594.6,16.5,,,,
199.02,25.5,100.0,0.0,7,1,600.0,12658.4,16.6,,,,
200.03,25.3,100.0,0.0,7,1,598.0,12728.5,16.7,100.0,2134.9,2.0,81.0
201.03,25.4,100.0,0.0,7,1,601.0,12800.5,16.7,,,,
202.03,25.7,100.0,0.0,7,1,598.0,12865.2,16.8,,,,
203.03,25.3,100.0,0.0,7,1,596.0,12935.7,16.9,,,,
204.03,25.5,100.0,0.0,7,1,601.8,13015.0,16.9,,,,
205.03,25.3,100.0,0.0,7,1,603.2,13075.0,17.0,,,,
206.03,25.5,100.0,0.0,7,1,594.6,13131.8,17.1,,,,
207.03,25.4,100.0,0.0,7,1,599.4,13220.3,17.1,,,,
208.03,25.2,100.0,0.0,7,1,598.8,13287.6,17.2,,,,
209.03,25.5,100.0,0.0,7,1,596.6,13349.7,17.3,,,,
210.03,25.5,100.0,0.0,7,1,601.0,13401.1,17.3,,,,
211.03,25.7,100.0,0.0,7,1,599.4,13463.7,17.4,,,,
212.03,25.2,100.0,0.0,7,1,600.6,13542.1,17.5,,,,
213.03,25.4,100.0,0.0,7,1,600.0,13625.5,17.6,,,,
214.03,25.4,100.0,0.0,7,1,599.0,13704.3,17.7,,,,
215.03,25.5,100.0,0.0,7,1,600.0,13782.8,17.8,,,,
216.03,25.3,100.0,0.0,7,1,600.2,13866.6,17.8,,,,
217.03,25.5,100.0,0.0,7,1,600.2,13941.5,17.9,,,,
218.03,25.3,100.0,0.0,7,1,601.0,14028.5,18.0,,,,
219.03,25.4,100.0,0.0,7,1,600.0,14100.1,18.1,,,,
220.03,25.5,100.0,0.0,7,1,600.0,14174.3,18.1,100.0,2134.9,2.0,81.0
221.03,25.4,100.0,0.0,7,1,597.0,14247.3,18.2,,,,
222.03,25.3,100.0,0.0,7,1,601.8,14318.1,18.3,,,,
223.03,25.3,100.0,0.0,7,1,598.2,14391.8,18.3,,,,
224.03,25.3,100.0,0.0,7,1,600.0,14448.1,18.4,,,,
225.03,25.4,100.0,0.0,7,1,597.0,14488.6,18.4,,,,
226.03,25.4,100.0,0.0,7,1,599.6,14550.8,18.5,,,,
227.03,25.4,100.0,0.0,7,1,599.0,14621.0,18.6,,,,
228.03,25.5,100.0,0.0,7,1,603.0,14690.9,18.7,,,,
229.03,25.6,100.0,0.0,7,1,599.0,14755.0,18.7,,,,
230.03,25.3,100.0,0.0,7,1,596.4,14814.8,18.8,,,,
231.03,25.5,100.0,0.0,7,1,598.0,14889.6,18.9,,,,
232.03,25.4,100.0,0.0,7,1,600.0,14946.6,18.9,,,,
233.03,25.7,100.0,0.0,7,1,597.0,15011.5,19.0,,,,
234.03,25.5,100.0,0.0,7,1,600.0,15086.5,19.1,,,,
235.03,25.6,100.0,0.0,7,1,599.0,15165.3,19.2,,,,
236.03,25.3,100.0,0.0,7,1,602.0,15244.2,19.3,,,,
237.03,25.4,100.0,0.0,7,1,601.0,15322.0,19.3,,,,
238.03,25.4,100.0,0.0,7,1,600.0,15400.6,19.4,,,,
239.03,25.5,100.0,0.0,7,1,598.0,15479.0,19.5,,,,
240.03,25.4,100.0,0.0,7,1,604.0,15562.0,19.6,100.0,2134.9,2.0,82.0
241.03,25.6,100.0,0.0,7,1,596.4,15643.0,19.7,,,,
242.03,25.4,100.0,0.0,7,1,602.6,15698.9,19.7,,,,
243.03,26.9,100.0,0.0,7,1,599.0,15743.1,19.8,,,,
244.03,25.4,100.0,0.0,7,1,599.8,15805.2,19.9,,,,
245.03,25.3,100.0,0.0,7,1,597.2,15885.5,20.0,,,,
246.03,25.6,100.0,0.0,7,1,603.0,15961.8,20.0,,,,
247.03,25.2,100.0,0.0,7,1,596.4,16029.5,20.1,,,,
248.03,25.5,100.0,0.0,7,1,598.0,16101.3,20.1,,,,
249.03,25.3,100.0,0.0,7,1,600.0,16168.2,20.2,,,,
250.03,25.4,100.0,0.0,7,1,600.0,16235.5,20.3,,,,
251.03,25.6,100.0,0.0,7,1,598.0,16313.7,20.4,,,,
252.03,27.7,100.0,0.0,7,1,601.0,16389.5,20.4,,,,
253.03,25.3,100.0,0.0,7,1,598.6,16569.3,20.6,,,,
254.03,37.0,100.0,9.9,7,4,1224.4,19078.7,22.7,,,,
255.03,63.0,100.0,32.0,7,7,2627.6,22803.1,24.9,,,,
256.03,54.8,98.0,15.3,7,11,1286.5,26139.7,25.4,,,,
257.03,35.2,98.0,2.0,7,31,819.4,38537.4,25.6,,,,
258.03,25.4,85.9,0.0,7,31,592.6,38538.0,25.4,,,,
259.03,25.3,90.9,0.0,7,31,597.0,38539.3,25.3,,,,
260.03,25.5,96.0,0.0,7,31,591.0,38539.5,25.3,100.0,2135.2,2.0,82.0
261.03,25.5,76.2,0.0,7,31,594.6,38542.3,25.3,,,,
262.03,25.6,88.0,0.0,7,31,592.4,38551.7,25.3,,,,
263.03,25.2,96.0,0.0,7,31,594.0,38561.4,25.3,,,,
264.03,25.3,82.8,0.0,7,31,592.0,38570.6,25.3,,,,
265.03,25.5,100.0,0.0,7,31,591.4,38581.3,25.4,,,,
266.03,25.6,100.0,0.0,7,31,594.6,38590.3,25.4,,,,
267.03,25.3,92.1,0.0,7,31,595.0,38599.3,25.4,,,,
268.03,25.4,100.0,0.0,7,31,594.0,38606.9,25.4,,,,
269.03,25.5,100.0,0.0,7,31,599.0,38608.6,25.4,,,,
270.03,25.4,100.0,0.0,7,31,599.0,38609.9,25.4,,,,
271.03,25.7,100.0,0.0,7,31,599.8,38629.7,25.4,,,,
272.03,25.2,100.0,0.0,7,31,598.6,38669.3,25.5,,,,
273.03,25.5,100.0,0.0,7,31,597.4,38710.2,25.5,,,,
274.03,25.6,100.0,0.0,7,31,601.2,38753.5,25.6,,,,
275.03,25.5,100.0,0.0,7,31,603.0,38795.5,25.6,,,,
276.03,25.6,100.0,0.0,7,31,599.8,38835.4,25.7,,,,
277.03,25.3,100.0,0.0,7,31,599.6,38875.9,25.7,,,,
278.03,25.4,100.0,0.0,7,31,601.2,38917.6,25.8,,,,
279.03,25.4,100.0,0.0,7,31,600.0,38956.7,25.8,,,,
280.03,25.5,100.0,0.0,7,31,600.0,38990.5,25.8,100.0,2135.2,2.0,83.0
281.03,25.5,100.0,0.0,7,31,602.0,39033.4,25.9,,,,
282.04,25.5,100.0,0.0,7,31,601.0,39062.9,25.9,,,,
283.04,25.2,100.0,0.0,7,31,601.0,39087.6,26.0,,,,
284.04,25.7,100.0,0.0,7,31,597.8,39129.6,26.0,,,,
285.04,25.2,100.0,0.0,7,31,599.2,39174.6,26.1,,,,
286.04,25.8,100.0,0.0,7,31,602.0,39218.9,26.1,,,,
287.04,25.3,100.0,0.0,7,31,599.0,39260.3,26.2,,,,
288.04,25.4,100.0,0.0,7,31,601.0,39301.4,26.2,,,,
289.04,25.5,100.0,0.0,7,31,600.0,39343.7,26.2,,,,
290.04,25.7,100.0,0.0,7,31,601.2,39434.8,26.3,,,,
291.04,25.5,100.0,0.0,7,31,598.0,39674.8,26.6,,,,
292.04,25.5,100.0,0.0,7,31,599.8,39736.3,26.6,,,,
293.04,25.4,100.0,0.0,7,31,601.0,39766.6,26.7,,,,
294.04,25.6,100.0,0.0,7,31,600.0,39799.4,26.7,,,,
295.04,25.2,100.0,0.0,7,31,599.0,39830.9,26.7,,,,
296.04,25.6,100.0,0.0,7,31,602.0,39861.9,26.8,,,,
297.04,25.3,100.0,0.0,7,31,597.4,39893.2,26.8,,,,
298.04,25.7,100.0,0.0,7,31,603.4,39922.2,26.8,,,,
299.04,25.2,100.0,0.0,7,31,598.6,39950.4,26.8,,,,
300.04,25.6,100.0,0.0,7,31,600.0,39978.1,26.9,100.0,2135.2,2.0,83.0
301.04,25.5,100.0,0.0,7,31,601.0,40007.4,26.9,,,,
302.04,25.3,100.0,0.0,7,31,598.0,40038.3,26.9,,,,
303.04,26.5,100.0,0.0,7,31,602.0,40069.2,27.1,,,,
304.04,25.9,100.0,0.0,7,31,599.0,40100.6,27.1,,,,
305.04,25.5,100.0,0.0,7,31,600.0,40130.7,27.1,,,,
306.04,25.7,93.1,0.0,7,31,599.2,40160.7,27.1,,,,
307.04,25.3,100.0,0.0,7,31,603.0,40189.2,27.2,,,,
308.04,25.4,100.0,0.0,7,31,598.8,40216.8,27.2,,,,
309.04,25.4,100.0,0.0,7,31,601.0,40245.5,27.2,,,,
310.04,25.4,100.0,0.0,7,31,600.0,40275.9,27.2,,,,
311.04,25.3,100.0,0.0,7,31,600.0,40307.2,27.3,,,,
312.04,25.4,100.0,0.0,7,31,600.0,40338.9,27.3,,,,
313.04,25.3,100.0,0.0,7,31,599.0,40369.4,27.3,,,,
314.04,25.8,100.0,0.0,7,31,600.2,40399.1,27.4,,,,
315.04,25.4,100.0,0.0,7,31,600.8,40427.7,27.4,,,,
316.04,25.8,100.0,0.0,7,27,598.2,38021.1,27.4,,,,
317.04,25.8,100.0,0.0,7,7,600.6,25884.2,27.3,,,,
318.04,25.4,100.0,0.0,7,7,601.2,25914.6,27.3,,,,
319.04,25.4,100.0,0.0,7,7,599.8,25946.3,27.4,,,,
320.04,25.5,100.0,0.0,7,7,600.0,25977.6,27.4,100.0,2135.2,2.0,83.0
321.04,25.5,100.0,0.0,7,7,600.0,26008.3,27.4,,,,
322.04,25.5,100.0,0.0,7,7,602.0,26038.1,27.4,,,,
323.04,25.3,100.0,0.0,7,7,597.0,26032.6,27.4,,,,
324.04,25.5,100.0,0.0,7,7,600.6,26027.5,27.4,,,,
325.04,25.2,100.0,0.0,7,7,599.8,26028.0,27.4,,,,
326.04,25.5,100.0,0.0,7,7,601.0,26140.8,27.7,,,,
327.04,25.3,100.0,0.0,7,7,599.0,26202.5,27.8,,,,
328.04,25.5,100.0,0.0,7,7,601.0,26226.4,27.8,,,,
329.04,25.3,100.0,0.0,7,7,599.0,26245.6,27.8,,,,
330.04,25.6,100.0,0.0,7,7,600.0,26245.6,27.8,,,,
331.04,25.8,100.0,0.0,7,7,602.0,26254.9,27.8,,,,
332.04,25.4,96.0,0.0,7,7,598.0,26255.7,27.8,,,,
333.04,25.3,100.0,0.0,7,7,598.0,26255.9,27.8,,,,
334.04,25.5,100.0,0.0,7,7,596.0,26255.9,27.8,,,,
335.04,25.4,100.0,0.0,7,7,600.0,26255.9,27.8,,,,
336.04,25.5,100.0,0.0,7,7,602.0,26255.9,27.8,,,,
337.04,25.3,100.0,0.0,7,7,595.0,26255.9,27.7,,,,
338.04,25.6,100.0,0.0,7,7,600.0,26255.9,27.7,,,,
339.04,25.4,100.0,0.0,7,7,600.0,26255.9,27.7,,,,
340.04,25.5,100.0,0.0,7,7,599.0,26255.9,27.7,100.0,2167.2,0.0,89.0
341.04,25.3,100.0,0.0,7,7,596.0,26255.9,27.7,,,,
342.04,25.3,100.0,0.0,7,7,598.8,26255.9,27.7,,,,
343.04,25.3,100.0,0.0,7,7,597.2,26255.9,27.7,,,,
344.04,25.7,100.0,0.0,7,7,599.8,26255.9,27.7,,,,
345.04,25.4,100.0,0.0,7,7,596.4,26255.9,27.7,,,,
346.04,25.7,100.0,0.0,7,7,600.2,26255.9,27.7,,,,
347.04,25.4,100.0,0.0,7,7,600.0,26255.9,27.7,,,,
348.04,25.3,100.0,0.0,7,7,601.0,26270.7,27.7,,,,
349.04,25.4,100.0,0.0,7,7,600.0,26539.8,28.0,,,,
350.04,25.4,100.0,0.0,7,7,601.0,26731.4,28.1,,,,
351.04,25.6,100.0,0.0,7,7,598.4,27268.0,28.7,,,,
352.04,25.3,100.0,0.0,7,7,600.0,27497.4,28.9,,,,
353.04,25.3,100.0,0.0,7,7,596.0,27568.1,29.0,,,,
354.04,25.8,100.0,0.0,7,7,602.0,27576.4,29.0,,,,
355.04,25.5,100.0,0.0,7,7,602.0,27562.2,29.0,,,,
356.04,25.4,100.0,0.0,7,7,597.0,27975.1,29.4,,,,
357.04,25.5,100.0,0.0,7,7,598.0,27975.1,29.4,,,,
358.04,25.2,100.0,0.0,7,7,601.0,27975.1,29.4,,,,
359.04,25.5,100.0,0.0,7,7,600.0,27975.1,29.4,,,,
360.04,25.4,100.0,0.0,7,7,600.0,27975.1,29.4,100.0,2167.2,2.0,84.0
361.04,25.8,100.0,0.0,7,7,600.0,27975.1,29.4,,,,
362.04,25.5,100.0,0.0,7,7,598.0,27975.1,29.4,,,,
363.04,25.4,100.0,0.0,7,7,598.0,27975.5,29.4,,,,
364.04,27.0,100.0,0.0,7,7,597.0,27976.2,29.4,,,,
