t_rel,sys_cpu_pct,percore_max_pct,percore_min_pct,n_workers,n_helper_procs,tree_cpu_pct,tree_rss_mb,host_mem_used_pct,gpu_util_pct,gpu_mem_mb,gpu_mem_busy_pct,gpu_power_w
73.01,13.7,82.8,8.0,1,2,0.0,2808.7,8.6,,,,
74.01,6.6,90.9,0.0,2,1,100.0,3296.9,8.9,,,,
75.01,7.2,65.3,0.0,2,1,122.0,3645.4,9.1,,,,
76.01,8.3,80.8,0.0,2,1,137.0,3503.7,9.1,,,,
77.01,2.1,23.0,0.0,2,1,16.0,1887.2,8.2,,,,
78.01,13.8,64.0,8.0,1,2,0.0,2809.6,8.5,,,,
79.01,6.5,68.3,0.0,2,1,99.0,3302.1,8.9,,,,
80.01,6.0,63.0,0.0,2,1,102.0,3634.7,9.1,65.0,1560.9,3.0,34.0
81.01,6.8,58.4,0.0,2,1,102.0,1887.2,8.2,,,,
82.01,14.4,62.0,8.1,1,2,0.0,2808.1,8.7,,,,
83.01,6.7,72.0,0.0,2,1,100.0,3288.2,9.0,,,,
84.01,6.4,73.0,0.0,2,1,115.0,3620.0,9.2,,,,
85.01,9.7,59.0,0.0,2,1,171.0,3665.6,9.3,,,,
86.01,8.1,48.5,0.0,2,1,140.0,1887.2,8.0,,,,
87.01,14.3,49.0,8.0,1,2,1.0,2806.2,8.5,,,,
88.01,6.2,45.5,0.0,2,1,100.0,3321.0,8.9,,,,
89.01,6.6,86.0,0.0,2,1,118.0,3619.4,9.1,,,,
90.01,9.5,85.0,0.0,2,1,171.0,3665.6,9.2,,,,
91.01,6.0,64.0,0.0,2,1,88.0,1887.2,8.2,,,,
92.01,14.1,51.5,8.0,1,2,0.0,2807.4,8.7,,,,
93.01,5.7,80.0,0.0,2,1,101.0,3298.9,9.0,,,,
94.01,6.1,71.7,0.0,2,1,113.9,3644.1,9.3,,,,
95.01,7.5,44.9,0.0,2,1,129.1,3491.0,9.2,,,,
96.01,2.5,15.7,0.0,2,1,11.0,1887.2,8.0,,,,
97.01,13.7,82.0,6.1,1,2,0.0,2805.2,8.6,,,,
98.01,6.5,63.0,0.0,2,1,99.0,3250.7,8.9,,,,
99.01,6.3,98.0,0.0,2,1,119.0,3642.5,9.2,,,,
100.01,7.6,71.3,0.0,2,1,133.0,3525.9,9.1,21.0,1437.5,2.0,33.0
101.01,2.7,19.4,0.0,2,1,19.0,1887.2,8.3,,,,
102.01,13.5,53.5,6.1,1,2,0.0,2804.8,8.8,,,,
103.01,6.3,72.0,0.0,2,1,100.0,3268.2,9.0,,,,
104.01,7.1,86.0,0.0,2,1,124.9,3623.2,9.2,,,,
105.01,8.0,60.0,0.0,2,1,159.1,3668.9,9.3,,,,
106.01,8.7,65.7,0.0,2,1,159.0,3669.5,9.3,,,,
107.01,2.6,23.8,0.0,2,1,26.0,1887.2,8.2,,,,
108.01,14.3,57.0,7.0,1,2,0.0,2804.8,8.6,,,,
109.01,6.5,80.0,0.0,2,1,100.0,3230.7,8.8,,,,
110.01,7.0,98.0,0.0,2,1,118.9,3606.4,9.1,,,,
111.01,8.4,80.8,0.0,2,1,145.1,3648.2,9.2,,,,
112.01,2.7,22.0,0.0,2,1,28.0,1887.2,8.0,,,,
113.01,13.8,52.4,8.0,1,2,0.0,2803.5,8.5,,,,
114.01,5.7,83.0,0.0,2,1,102.2,3253.7,8.8,,,,
115.01,6.5,42.4,0.0,2,1,115.0,3642.3,9.2,,,,
116.01,7.7,68.7,0.0,2,1,131.0,3491.3,9.0,,,,
117.01,2.8,15.0,0.0,2,1,16.0,1887.2,8.3,,,,
118.01,14.5,66.0,8.1,1,2,0.0,2804.3,8.8,,,,
119.01,6.5,45.0,0.0,2,1,101.0,3272.5,8.8,,,,
120.01,6.5,67.3,0.0,2,1,113.0,3641.1,9.1,66.0,1662.9,1.0,37.0
121.01,7.6,86.0,0.0,2,1,128.0,3489.1,9.1,,,,
122.01,2.9,16.0,0.0,2,1,13.0,1887.2,8.2,,,,
123.01,14.0,63.1,7.0,1,2,0.0,2802.1,8.6,,,,
124.01,6.7,46.0,0.0,2,1,100.0,3230.8,8.9,,,,
125.01,7.0,69.3,0.0,2,1,113.8,3620.2,9.1,,,,
126.01,8.9,59.6,0.0,2,1,173.3,3666.4,9.2,,,,
127.01,5.7,60.0,0.0,2,1,82.0,1887.2,8.0,,,,
128.01,13.2,54.1,8.0,1,2,0.0,2804.3,8.5,,,,
129.01,6.4,77.0,0.0,2,1,101.0,3231.3,8.8,,,,
130.01,7.0,74.0,0.0,2,1,107.0,3637.4,9.1,,,,
131.01,7.1,89.0,0.0,2,1,117.0,3485.6,9.1,,,,
132.01,1.7,9.2,0.0,2,1,8.0,1887.2,8.1,,,,
133.01,13.9,52.5,8.1,1,2,0.0,2803.1,8.5,,,,
134.01,6.0,88.0,0.0,2,1,100.0,3253.8,8.8,,,,
135.01,5.9,64.4,0.0,2,1,110.0,3638.4,9.2,,,,
136.01,6.9,68.0,0.0,2,1,119.0,3485.5,9.2,,,,
137.01,2.4,15.2,0.0,2,1,15.0,1887.2,8.2,,,,
138.01,14.0,62.2,8.1,1,2,0.0,2803.0,8.6,,,,
139.01,6.0,60.0,0.0,2,1,100.0,3226.9,8.8,,,,
140.01,7.2,93.0,0.0,2,1,117.0,3637.4,9.2,100.0,1658.4,6.0,64.0
141.01,7.8,74.0,0.0,2,1,134.0,3523.0,9.1,,,,
142.01,2.1,15.3,0.0,2,1,18.0,1887.2,8.0,,,,
143.01,13.4,53.5,5.1,1,2,0.0,2794.0,8.5,,,,
144.01,6.1,51.5,0.0,2,1,100.0,3236.7,8.8,,,,
145.01,7.4,72.0,0.0,2,1,120.0,3622.4,9.1,,,,
146.01,8.4,50.0,0.0,2,1,162.0,3668.5,9.2,,,,
147.02,8.9,82.8,0.0,2,1,168.0,3668.9,9.2,,,,
148.02,2.8,31.7,0.0,2,1,30.0,1887.2,8.1,,,,
149.02,13.6,55.4,6.2,1,2,0.0,2790.5,8.5,,,,
150.02,6.8,92.0,0.0,2,1,100.0,3185.1,8.8,,,,
151.02,6.1,59.0,0.0,2,1,112.0,3601.1,9.2,,,,
152.02,8.0,76.0,0.0,2,1,134.0,3537.4,9.2,,,,
153.02,2.3,19.0,0.0,2,1,19.0,1887.2,8.2,,,,
154.02,14.2,76.8,8.1,1,2,1.0,2801.1,8.7,,,,
155.02,6.5,99.0,0.0,2,1,100.0,3249.7,9.0,,,,
156.02,6.6,61.6,0.0,2,1,116.0,3608.4,9.2,,,,
157.02,7.9,43.4,0.0,2,1,138.0,3648.1,9.3,,,,
158.02,2.9,31.0,0.0,2,1,26.0,1887.2,8.3,,,,
159.02,13.8,48.0,8.0,1,2,0.0,2799.2,8.7,,,,
160.02,6.8,73.7,0.0,2,1,100.0,3231.6,8.9,5.0,1228.5,4.0,22.0
161.02,6.6,87.1,0.0,2,1,107.0,3635.7,9.2,,,,
162.02,7.7,60.4,0.0,2,1,124.0,3485.8,9.1,,,,
163.02,13.4,80.2,8.0,1,2,0.0,2798.5,8.7,,,,
164.02,6.6,87.9,0.0,2,1,100.0,3246.6,9.0,,,,
165.02,7.0,63.0,0.0,2,1,116.0,3619.6,9.1,,,,
166.02,9.6,69.7,0.0,2,1,168.9,3665.6,9.2,,,,
167.02,4.5,46.0,0.0,2,1,55.0,1887.2,8.2,,,,
168.02,13.3,49.0,7.0,1,2,0.0,2790.5,8.7,,,,
169.02,6.5,85.0,0.0,2,1,100.0,3186.9,8.9,,,,
170.02,6.5,72.0,0.0,2,1,112.0,3602.0,9.2,,,,
171.02,8.3,56.4,0.0,2,1,143.0,3647.7,9.3,,,,
172.02,2.7,28.6,0.0,2,1,27.0,1887.2,8.0,,,,
173.02,13.7,90.9,8.0,2,1,1809.7,2794.8,8.5,,,,
174.02,6.1,59.0,0.0,2,1,100.0,3222.6,8.8,,,,
175.02,7.0,79.2,0.0,2,1,114.0,3606.1,9.1,,,,
176.02,7.7,57.6,0.0,2,1,134.0,3539.4,9.1,,,,
177.02,2.1,24.0,0.0,2,1,21.0,1887.2,8.2,,,,
178.02,13.2,62.4,8.0,1,2,1.0,2789.2,8.5,,,,
179.02,6.2,88.0,0.0,2,1,101.0,3198.7,8.8,,,,
180.02,6.8,78.0,0.0,2,1,110.0,3620.0,9.1,100.0,2602.7,5.0,75.0
181.02,8.3,55.0,0.0,2,1,154.9,3665.6,9.2,,,,
182.02,9.5,79.0,0.0,2,1,167.0,3666.2,9.2,,,,
183.02,2.4,37.0,0.0,2,1,37.0,1887.2,8.0,,,,
184.02,13.6,55.6,7.1,1,2,0.0,2787.3,8.5,,,,
185.02,6.1,82.0,0.0,2,1,100.0,3183.6,8.7,,,,
186.02,6.8,73.3,0.0,2,1,113.0,3600.9,9.1,,,,
187.02,7.3,95.0,0.0,2,1,144.0,3648.2,9.1,,,,
188.02,3.1,30.3,0.0,2,1,27.0,1887.2,8.0,,,,
189.02,12.9,56.0,8.0,1,2,0.0,2786.9,8.5,,,,
190.02,6.2,55.0,0.0,2,1,101.0,3185.8,8.8,,,,
191.02,5.9,53.1,0.0,2,1,110.0,3596.3,9.1,,,,
192.02,7.5,74.0,0.0,2,1,127.0,3524.8,9.1,,,,
193.02,3.2,19.0,0.0,2,1,20.0,1887.2,8.0,,,,
194.02,13.3,52.0,5.1,1,2,0.0,2782.5,8.5,,,,
195.02,6.4,36.4,0.0,2,1,101.0,3180.0,8.7,,,,
196.02,5.9,66.7,0.0,2,1,111.0,3602.4,9.1,,,,
197.02,8.5,67.7,0.0,2,1,148.0,3648.0,9.1,,,,
198.02,2.9,19.0,0.0,2,1,29.0,1887.2,8.8,,,,
199.02,13.8,54.0,7.0,1,2,0.0,2782.3,9.0,,,,
200.02,6.7,67.0,0.0,2,1,100.0,3179.2,9.1,4.0,1223.5,1.0,32.0
201.02,6.2,71.3,0.0,2,1,110.0,3598.8,9.2,,,,
202.02,7.5,51.0,0.0,2,1,139.0,3646.7,9.3,,,,
203.02,3.3,31.7,0.0,2,1,26.0,1887.2,8.0,,,,
204.02,13.3,43.0,8.0,1,2,0.0,2782.0,8.5,,,,
205.02,5.9,63.4,0.0,2,1,100.0,3164.6,8.8,,,,
206.02,6.4,93.9,0.0,2,1,111.0,3600.6,9.1,,,,
207.02,8.6,71.3,0.0,2,1,147.0,3648.0,9.2,,,,
208.02,3.6,30.0,0.0,2,1,31.0,1887.2,8.1,,,,
209.02,13.8,46.5,8.0,1,2,0.0,2788.6,8.5,,,,
210.02,7.0,85.0,0.0,2,1,100.0,3213.6,8.8,,,,
211.02,6.4,44.6,0.0,2,1,111.0,3597.5,9.1,,,,
212.02,7.7,79.6,0.0,2,1,131.0,3574.3,9.2,,,,
213.02,3.2,23.0,0.0,2,1,21.0,1887.2,8.2,,,,
214.02,13.2,52.9,8.0,1,2,0.0,2788.0,8.5,,,,
215.02,6.5,71.3,0.0,2,1,100.0,3186.1,8.7,,,,
216.02,6.7,59.2,0.0,2,1,108.0,3595.1,9.1,,,,
217.02,7.3,83.0,0.0,2,1,123.0,3532.1,9.1,,,,
218.02,2.9,24.2,0.0,2,1,22.0,1887.2,8.3,,,,
219.02,13.0,55.0,8.0,1,2,0.0,2785.6,8.5,,,,
220.02,6.6,80.8,0.0,2,1,100.0,3179.6,8.7,6.0,1223.5,5.0,21.0
221.02,6.8,54.5,0.0,2,1,110.0,3601.0,9.1,,,,
222.02,8.6,65.7,0.0,2,1,157.0,3648.0,9.1,,,,
223.02,3.3,21.8,0.0,2,1,39.0,1887.2,8.1,,,,
224.02,13.7,42.9,8.1,1,2,0.0,2778.3,8.6,,,,
225.02,5.8,42.0,0.0,2,1,100.9,3151.3,8.7,,,,
226.02,6.4,73.0,0.0,2,1,111.0,3600.9,9.1,,,,
227.02,8.3,53.0,0.0,2,1,147.0,3648.0,9.2,,,,
228.02,3.4,31.7,0.0,2,1,30.0,1887.2,8.2,,,,
229.02,13.2,47.0,6.1,1,2,0.0,2778.5,8.7,,,,
230.02,5.9,66.3,0.0,2,1,100.0,3151.4,8.9,,,,
231.02,6.3,100.0,0.0,2,1,105.0,3601.2,9.3,,,,
232.02,6.7,69.7,0.0,2,1,120.0,3483.8,9.3,,,,
233.02,13.4,77.2,8.0,1,2,1.0,2784.2,8.8,,,,
234.02,6.6,47.5,0.0,2,1,101.0,3185.5,8.9,,,,
235.02,5.9,47.5,0.0,2,1,110.0,3595.9,9.1,,,,
236.02,7.7,74.3,0.0,2,1,130.0,3534.0,9.1,,,,
237.02,2.9,25.3,0.0,2,1,20.0,1887.2,8.3,,,,
238.02,13.2,43.0,8.1,1,2,0.0,2779.6,8.5,,,,
239.02,6.5,92.0,0.0,2,1,100.0,3157.1,8.7,,,,
240.02,6.1,74.0,0.0,2,1,108.0,3597.8,9.1,100.0,1598.7,6.0,61.0
241.02,8.2,72.0,0.0,2,1,136.0,3645.0,9.1,,,,
242.02,3.1,27.0,0.0,2,1,26.0,1887.2,8.3,,,,
243.02,12.8,36.4,5.1,1,2,0.0,2779.3,8.6,,,,
244.02,6.4,60.6,0.0,2,1,100.0,3153.3,8.8,,,,
245.02,6.4,71.6,0.0,2,1,114.0,3623.2,9.3,,,,
246.02,7.9,75.8,0.0,2,1,165.0,3669.3,9.3,,,,
247.02,8.0,100.0,0.0,2,1,153.0,3569.4,9.3,,,,
248.02,3.1,25.0,0.0,2,1,22.0,1887.2,8.3,,,,
249.02,14.0,44.4,7.1,1,2,0.0,2776.8,8.6,,,,
250.02,6.6,84.2,0.0,2,1,100.0,3142.2,8.8,,,,
251.02,6.6,82.8,0.0,2,1,106.0,3618.4,9.2,,,,
252.02,8.2,54.0,0.0,2,1,160.0,3664.4,9.3,,,,
253.02,4.5,45.9,0.0,2,1,45.0,1887.2,8.1,,,,
254.02,2.3,10.8,0.0,1,1,0.0,1887.2,8.1,,,,
255.02,13.8,57.6,6.1,0,2,1.0,1807.6,8.0,,,,
256.02,25.3,82.2,10.9,3,6,1035.3,6784.4,10.6,,,,
257.02,31.8,100.0,0.0,8,1,696.2,9078.9,12.1,,,,
258.02,40.3,100.0,0.0,8,1,894.5,10466.1,12.9,,,,
259.02,32.1,100.0,0.0,8,1,697.8,10897.5,13.3,,,,
260.03,31.5,100.0,0.0,8,1,700.7,10961.6,13.3,100.0,2614.5,4.0,77.0
261.03,32.0,100.0,0.0,8,1,699.5,11033.1,13.4,,,,
262.03,32.1,100.0,0.0,8,1,698.0,11104.4,13.5,,,,
263.03,32.2,100.0,1.0,8,1,699.7,11177.4,13.6,,,,
264.03,31.1,100.0,0.0,8,1,698.1,11239.3,13.6,,,,
265.03,32.1,89.9,3.0,8,1,697.0,11313.1,13.7,,,,
266.03,31.4,100.0,0.0,8,1,700.0,11398.8,13.8,,,,
267.03,31.7,100.0,0.0,8,1,700.0,11485.2,13.9,,,,
268.03,31.0,100.0,0.0,8,1,702.0,11577.7,14.0,,,,
269.03,31.7,100.0,0.0,8,1,697.3,11665.1,14.1,,,,
270.03,32.2,100.0,0.0,8,1,703.0,11737.1,14.2,,,,
271.03,31.0,100.0,0.0,8,1,697.6,11824.8,14.3,,,,
272.03,31.6,100.0,0.0,8,1,702.4,11915.0,14.4,,,,
273.03,31.8,100.0,0.0,8,1,699.8,12013.4,14.5,,,,
274.03,31.7,100.0,0.0,8,1,699.0,12080.6,14.5,,,,
275.03,32.0,100.0,0.0,8,1,699.0,12167.8,14.6,,,,
276.03,30.9,100.0,0.0,8,1,699.0,12252.4,14.7,,,,
277.03,31.8,100.0,0.0,8,1,700.5,12337.5,14.8,,,,
278.03,32.0,100.0,0.0,8,1,700.0,12413.3,14.8,,,,
279.03,31.6,100.0,0.0,8,1,700.0,12473.9,14.9,,,,
280.03,31.5,100.0,0.0,8,1,700.0,12553.7,15.0,100.0,2614.5,4.0,81.0
281.03,31.8,100.0,0.0,8,1,699.0,12633.6,15.1,,,,
282.03,31.9,100.0,0.0,8,1,698.0,12712.4,15.2,,,,
283.03,31.8,100.0,0.0,8,1,701.0,12786.4,15.2,,,,
284.03,31.0,100.0,0.0,8,1,698.0,12865.4,15.3,,,,
285.03,31.9,100.0,0.0,8,1,701.0,12909.8,15.4,,,,
286.03,32.1,100.0,0.0,8,1,698.0,12995.1,15.4,,,,
287.03,32.0,100.0,0.0,8,1,697.0,13066.7,15.5,,,,
288.03,31.0,100.0,0.0,8,1,700.0,13141.9,15.6,,,,
289.03,32.4,100.0,0.0,8,1,702.0,13227.8,15.7,,,,
290.03,32.3,100.0,0.0,8,1,698.0,13308.6,15.8,,,,
291.03,32.1,100.0,0.0,8,1,699.0,13396.5,15.9,,,,
292.03,31.1,100.0,0.0,8,1,702.0,13487.9,16.0,,,,
293.03,32.2,100.0,0.0,8,1,701.0,13554.8,16.1,,,,
294.03,32.1,100.0,0.0,8,1,699.0,13642.0,16.2,,,,
295.03,31.4,100.0,0.0,8,1,700.0,13730.9,16.3,,,,
296.03,31.6,100.0,0.0,8,1,699.0,13819.4,16.3,,,,
297.03,32.3,100.0,0.0,8,1,701.0,13907.9,16.4,,,,
298.03,32.0,100.0,0.0,8,1,697.9,14000.3,16.5,,,,
299.03,31.2,100.0,0.0,8,1,702.1,14080.4,16.6,,,,
300.03,32.3,100.0,0.0,8,1,700.0,14162.5,16.7,100.0,2614.5,5.0,81.0
301.03,32.3,99.0,1.0,8,1,699.0,14243.1,16.8,,,,
302.03,31.3,100.0,0.0,8,1,698.3,14310.2,16.8,,,,
303.03,31.9,100.0,0.0,8,1,699.7,14369.7,16.9,,,,
304.03,31.9,100.0,0.0,8,1,702.0,14449.4,17.0,,,,
305.03,32.2,100.0,0.0,8,1,698.0,14530.2,17.1,,,,
306.03,31.0,100.0,0.0,8,1,700.3,14605.2,17.1,,,,
307.03,31.3,100.0,0.0,8,1,698.3,14679.4,17.2,,,,
308.03,31.0,100.0,0.0,8,1,699.4,14758.0,17.3,,,,
309.03,31.9,100.0,0.0,8,1,700.0,14831.1,17.3,,,,
310.03,33.1,100.0,0.0,8,1,697.0,14899.4,17.4,,,,
311.03,33.7,100.0,0.0,8,1,696.0,14974.7,17.5,,,,
312.03,35.8,96.0,2.0,8,1,699.0,15076.5,17.7,,,,
313.03,31.8,100.0,0.0,8,1,702.0,15159.4,17.7,,,,
314.03,31.1,100.0,0.0,8,1,698.5,15232.5,17.8,,,,
315.03,32.2,100.0,0.0,8,1,699.8,15281.7,17.9,,,,
316.03,30.9,100.0,0.0,8,1,700.0,15373.2,18.0,,,,
317.03,31.7,100.0,0.0,8,1,702.0,15462.2,18.1,,,,
318.03,31.8,100.0,0.0,8,1,700.0,15555.0,18.2,,,,
319.03,31.0,100.0,0.0,8,1,700.0,15643.2,18.2,,,,
320.03,32.2,100.0,0.0,8,1,701.0,15736.5,18.3,100.0,2689.3,0.0,80.0
321.03,31.1,100.0,0.0,8,1,698.0,15831.6,18.4,,,,
322.03,31.7,100.0,0.0,8,1,699.5,15909.8,18.5,,,,
323.03,31.9,100.0,0.0,8,1,702.0,15995.7,18.6,,,,
324.03,30.9,100.0,0.0,8,1,699.1,16077.6,18.7,,,,
325.03,31.9,100.0,0.0,8,1,700.7,16157.9,18.8,,,,
326.03,32.0,98.0,1.0,8,1,698.0,16237.2,18.8,,,,
327.03,31.8,98.0,2.0,8,1,698.0,16316.3,18.9,,,,
328.03,31.5,100.0,0.0,8,1,699.0,16401.0,19.0,,,,
329.03,32.2,100.0,0.0,8,1,700.0,16466.1,19.1,,,,
330.03,32.2,100.0,0.0,8,1,702.0,16501.7,19.1,,,,
331.03,32.0,100.0,0.0,8,1,698.9,16567.4,19.2,,,,
332.03,31.0,100.0,0.0,8,1,699.1,16639.5,19.2,,,,
333.03,32.0,100.0,0.0,8,1,697.0,16716.0,19.3,,,,
334.03,31.9,100.0,0.0,8,1,699.0,16793.3,19.4,,,,
335.03,32.1,100.0,0.0,8,1,700.0,16873.9,19.5,,,,
336.03,31.0,100.0,0.0,8,1,700.0,16962.6,19.6,,,,
337.03,32.0,100.0,0.0,8,1,701.0,17040.2,19.6,,,,
338.03,32.1,100.0,0.0,8,1,697.0,17120.5,19.7,,,,
339.03,32.3,100.0,0.0,8,1,700.5,17203.0,19.8,,,,
340.03,31.1,100.0,0.0,8,1,698.5,17291.1,19.9,100.0,2689.3,0.0,81.0
341.03,32.3,100.0,0.0,8,1,702.3,17379.6,20.0,,,,
342.03,32.0,100.0,0.0,8,1,700.7,17467.0,20.1,,,,
343.03,32.0,100.0,0.0,8,1,698.0,17553.8,20.2,,,,
344.03,31.0,100.0,0.0,8,1,703.0,17639.5,20.3,,,,
345.03,32.0,100.0,0.0,8,1,699.0,17726.3,20.4,,,,
346.03,31.1,100.0,0.0,8,1,700.0,17819.3,20.4,,,,
347.03,32.1,100.0,0.0,8,1,699.0,17894.7,20.5,,,,
348.03,32.0,100.0,0.0,8,1,700.0,17939.1,20.5,,,,
349.03,31.1,100.0,0.0,8,1,699.0,17994.4,20.6,,,,
350.03,32.1,100.0,0.0,8,1,699.0,18078.6,20.7,,,,
351.03,31.9,100.0,1.0,8,1,700.0,18165.4,20.8,,,,
352.03,31.9,100.0,0.0,8,1,699.0,18240.6,20.8,,,,
353.03,31.1,100.0,0.0,8,1,699.0,18324.0,21.0,,,,
354.03,33.7,100.0,0.0,8,3,699.2,19658.7,22.2,,,,
355.03,60.2,97.0,30.0,8,5,1577.6,22028.6,23.7,,,,
356.03,53.3,100.0,8.1,8,9,1200.0,25715.3,24.5,,,,
357.03,36.4,96.0,3.0,8,21,816.1,33111.3,24.6,,,,
358.03,31.7,82.0,3.0,8,21,697.7,33152.4,24.6,,,,
359.03,31.8,100.0,0.0,8,21,696.5,33186.3,24.5,,,,
360.03,32.0,100.0,0.0,8,21,697.0,33309.3,24.6,100.0,2610.3,0.0,81.0
361.03,40.5,100.0,8.9,8,23,690.9,35248.8,26.1,,,,
362.03,53.6,100.0,17.0,8,24,1019.7,36552.9,26.9,,,,
363.03,43.2,100.0,0.0,8,28,953.0,39372.0,27.1,,,,
364.03,34.6,100.0,0.0,8,36,778.4,44276.3,27.1,,,,
