t_rel,sys_cpu_pct,percore_max_pct,percore_min_pct,n_workers,tree_cpu_pct,tree_rss_mb,host_mem_used_pct,gpu_util_pct,gpu_mem_mb,gpu_mem_busy_pct,gpu_power_w
60.01,60.7,100.0,0.0,12,1449.7,21655.4,20.2,41.0,9076.1,1.0,39.0
61.01,71.9,100.0,14.9,12,1712.5,21957.1,20.6,,,,
62.01,81.0,100.0,16.0,12,1938.6,21998.3,20.7,,,,
63.01,82.2,100.0,14.3,12,1964.0,22192.8,20.8,,,,
64.01,82.2,100.0,2.0,12,1963.0,22197.5,20.7,,,,
65.01,82.0,100.0,0.0,12,1966.0,22226.4,20.7,,,,
66.01,81.7,100.0,12.0,12,1948.0,22230.0,20.7,,,,
67.01,81.7,100.0,1.0,12,1953.0,22232.2,20.7,,,,
68.01,82.2,100.0,13.0,12,1969.0,22233.1,20.6,,,,
69.01,82.1,100.0,22.0,12,1965.0,22233.5,20.4,,,,
70.01,82.4,100.0,2.0,12,1973.0,22234.5,20.4,,,,
71.01,81.9,100.0,3.0,12,1951.0,22235.6,20.3,,,,
72.01,82.9,100.0,2.0,12,1979.0,22235.8,20.2,,,,
73.01,82.5,100.0,1.0,12,1973.0,22235.8,20.2,,,,
74.01,81.5,100.0,2.0,12,1951.0,22236.0,20.1,,,,
75.01,81.6,100.0,1.0,12,1952.0,22236.3,19.9,,,,
76.01,81.3,100.0,2.0,12,1940.0,22237.1,19.8,,,,
77.01,81.8,100.0,2.0,12,1960.0,22237.3,19.8,,,,
78.01,81.1,100.0,1.0,12,1942.0,22237.3,19.7,,,,
79.01,80.9,100.0,2.0,12,1934.0,22237.8,19.6,,,,
80.01,83.2,100.0,0.0,12,1990.0,22237.8,19.6,100.0,9281.5,2.0,99.0
81.01,82.4,100.0,11.1,12,1970.0,22238.0,19.5,,,,
82.01,81.5,100.0,1.0,12,1950.0,22238.0,19.5,,,,
83.01,83.1,100.0,8.1,12,1989.0,22238.2,19.5,,,,
84.01,81.0,100.0,2.0,12,1935.0,22238.2,19.4,,,,
85.01,82.9,100.0,0.0,12,1979.0,22238.4,19.4,,,,
86.01,82.1,100.0,3.0,12,1962.0,22238.6,19.4,,,,
87.01,82.5,100.0,10.1,12,1972.0,22238.6,19.4,,,,
88.01,82.2,100.0,9.9,12,1967.0,22238.6,19.3,,,,
89.01,82.0,100.0,9.0,12,1965.1,22238.8,19.3,,,,
90.01,82.1,100.0,1.0,12,1962.0,22238.8,19.3,,,,
91.01,82.3,100.0,25.7,12,1961.0,22238.8,19.3,,,,
92.01,81.7,100.0,2.0,12,1956.0,22238.8,19.3,,,,
93.01,83.0,100.0,2.0,12,1985.0,22238.8,19.3,,,,
94.01,81.6,100.0,0.0,12,1950.0,22238.8,19.3,,,,
95.01,83.0,100.0,1.0,12,1987.0,22239.0,19.3,,,,
96.01,81.2,100.0,20.2,12,1940.0,22239.0,19.3,,,,
97.01,83.0,100.0,3.0,12,1983.0,22239.0,19.3,,,,
98.01,81.3,100.0,25.3,12,1947.0,22239.3,19.3,,,,
99.01,82.8,100.0,1.0,12,1979.0,22239.3,19.3,,,,
100.01,81.9,100.0,7.1,12,1960.0,22239.3,19.3,100.0,9281.5,2.0,100.0
101.01,82.5,100.0,1.0,12,1982.0,22239.3,19.3,,,,
102.01,81.0,100.0,2.0,12,1939.0,22239.3,19.3,,,,
103.01,82.9,100.0,0.0,12,1987.0,22239.5,19.3,,,,
104.01,81.4,100.0,28.3,12,1944.0,22239.7,19.3,,,,
105.01,81.9,100.0,1.0,12,1960.0,22239.7,19.3,,,,
106.01,82.4,100.0,1.0,12,1975.0,22239.9,19.3,,,,
107.01,81.5,100.0,1.0,12,1949.0,22240.1,19.3,,,,
108.01,82.1,100.0,2.0,12,1965.9,22240.1,19.3,,,,
109.01,83.0,100.0,3.0,12,1987.0,22240.1,19.3,,,,
110.01,80.6,100.0,1.0,12,1930.0,22240.1,19.3,,,,
111.01,83.2,100.0,2.0,12,1990.0,22240.1,19.3,,,,
112.01,82.0,100.0,21.2,12,1959.1,22240.1,19.3,,,,
113.01,82.1,100.0,1.0,12,1965.0,22240.1,19.3,,,,
114.01,82.5,100.0,1.0,12,1970.0,22240.1,19.3,,,,
115.01,81.0,100.0,0.0,12,1944.0,22240.1,19.3,,,,
116.01,82.7,100.0,2.0,12,1978.0,22240.1,19.3,,,,
117.01,81.6,100.0,0.0,12,1957.0,22240.1,19.3,,,,
118.01,82.1,100.0,3.0,12,1963.0,22240.1,19.3,,,,
119.01,81.5,100.0,1.0,12,1949.0,22240.1,19.3,,,,
120.02,82.1,100.0,6.1,12,1966.0,22240.1,19.3,100.0,9281.5,2.0,101.0
121.02,82.5,100.0,21.4,12,1975.0,22240.1,19.3,,,,
122.02,82.3,100.0,1.0,12,1969.2,22240.1,19.3,,,,
123.02,81.6,100.0,2.0,12,1954.0,22240.1,19.3,,,,
124.02,81.8,100.0,13.1,12,1954.0,22240.1,19.3,,,,
125.02,82.8,100.0,3.0,12,1980.0,22240.1,19.3,,,,
126.02,82.1,100.0,6.1,12,1968.3,22240.1,19.3,,,,
127.02,79.8,100.0,2.9,12,1909.9,22240.1,19.3,,,,
128.02,82.9,100.0,18.0,12,1981.0,22240.1,19.3,,,,
129.02,82.1,100.0,1.0,12,1964.0,22240.1,19.3,,,,
130.02,82.0,100.0,0.0,12,1967.0,22240.1,19.3,,,,
131.02,81.8,100.0,2.0,12,1953.7,22240.1,19.3,,,,
132.02,81.7,100.0,0.0,12,1963.0,22240.1,19.3,,,,
133.02,81.9,100.0,11.9,12,1951.0,22240.1,19.3,,,,
134.02,82.7,100.0,0.0,12,1980.0,22240.1,19.3,,,,
135.02,82.2,100.0,0.0,12,1968.2,22240.1,19.3,,,,
136.02,81.8,100.0,6.0,12,1962.0,22240.1,19.3,,,,
137.02,81.6,100.0,0.0,12,1950.0,22240.1,19.3,,,,
138.02,81.4,100.0,1.0,12,1954.0,22240.1,19.3,,,,
139.02,81.9,100.0,13.1,12,1958.0,22240.1,19.3,,,,
140.02,82.1,100.0,4.0,12,1967.0,22240.1,19.3,100.0,9281.5,2.0,102.0
141.02,81.6,100.0,1.0,12,1955.0,22240.1,19.3,,,,
142.02,82.0,100.0,0.0,12,1964.0,22240.1,19.3,,,,
143.02,81.2,100.0,1.0,12,1942.0,22240.1,19.3,,,,
144.02,82.7,100.0,1.0,12,1978.0,22240.3,19.3,,,,
145.02,82.8,100.0,0.0,12,1979.0,22240.5,19.3,,,,
146.02,82.1,100.0,28.3,12,1966.0,22240.5,19.3,,,,
147.02,81.7,100.0,2.0,12,1955.0,22240.5,19.3,,,,
148.02,81.9,100.0,3.9,12,1954.0,22240.5,19.3,,,,
149.02,81.7,100.0,1.0,12,1963.0,22240.5,19.3,,,,
150.02,82.5,100.0,9.2,12,1974.0,22240.5,19.3,,,,
151.02,82.6,100.0,1.0,12,1980.0,22240.5,19.3,,,,
152.02,80.9,100.0,1.0,12,1934.0,22240.5,19.3,,,,
153.02,82.1,100.0,1.0,12,1967.0,22240.5,19.3,,,,
154.02,80.7,100.0,1.0,12,1933.0,22240.5,19.3,,,,
155.02,82.1,100.0,0.0,12,1964.0,22240.5,19.3,,,,
156.02,82.8,100.0,1.0,12,1985.0,22240.5,19.3,,,,
157.02,81.3,100.0,5.1,12,1945.0,22240.5,19.3,,,,
158.02,81.9,100.0,5.0,12,1962.0,22240.5,19.3,,,,
159.02,81.9,100.0,5.1,12,1961.0,22240.5,19.2,,,,
160.02,82.6,100.0,1.0,12,1976.1,22240.5,19.2,100.0,9283.5,2.0,102.0
161.02,82.9,100.0,3.0,12,1985.0,22240.5,19.3,,,,
162.02,80.9,100.0,1.0,12,1938.0,22240.5,19.3,,,,
163.02,82.1,100.0,3.0,12,1960.0,22240.5,19.3,,,,
164.02,82.4,100.0,3.0,12,1973.4,22240.5,19.3,,,,
165.02,82.0,100.0,0.0,12,1959.0,22240.5,19.3,,,,
166.02,82.7,100.0,16.8,12,1983.0,22240.5,19.3,,,,
167.02,82.2,100.0,2.0,12,1967.0,22240.5,19.3,,,,
168.02,81.7,100.0,0.0,12,1952.0,22240.5,19.3,,,,
169.02,82.9,100.0,0.0,12,1986.0,22240.8,19.3,,,,
170.02,81.6,100.0,1.0,12,1954.0,22240.8,19.3,,,,
171.02,82.0,100.0,1.0,12,1961.4,22240.8,19.3,,,,
172.02,81.9,100.0,17.5,12,1959.0,22240.8,19.3,,,,
173.02,81.9,100.0,8.0,12,1960.0,22240.8,19.2,,,,
174.02,82.7,100.0,3.0,12,1979.0,22240.8,19.3,,,,
175.02,82.0,100.0,0.0,12,1963.0,22240.8,19.3,,,,
176.02,82.1,100.0,1.0,12,1966.0,22240.8,19.3,,,,
177.02,82.3,100.0,0.0,12,1969.0,22240.8,19.2,,,,
178.02,82.3,100.0,0.0,12,1966.0,22240.8,19.2,,,,
179.02,81.4,100.0,16.2,12,1951.0,22240.8,19.2,,,,
180.02,81.0,100.0,8.9,12,1936.0,22240.8,19.3,100.0,9285.5,2.0,101.0
181.02,83.5,100.0,1.0,12,1994.0,22240.8,19.3,,,,
182.02,81.7,100.0,1.0,12,1956.0,22240.8,19.3,,,,
183.02,81.2,100.0,0.0,12,1946.0,22240.8,19.3,,,,
184.02,82.1,100.0,2.0,12,1965.0,22240.8,19.2,,,,
185.02,81.2,100.0,1.0,12,1947.0,22241.0,19.3,,,,
186.02,82.7,100.0,1.0,12,1973.0,22241.0,19.3,,,,
187.02,82.0,100.0,0.0,12,1964.0,22241.0,19.3,,,,
188.02,81.2,100.0,1.0,12,1943.0,22241.0,19.3,,,,
189.02,82.5,100.0,1.0,12,1973.0,22241.0,19.2,,,,
190.02,82.3,100.0,0.0,12,1973.0,22241.0,19.2,,,,
191.02,82.1,100.0,0.0,12,1964.0,22241.0,19.2,,,,
192.02,81.2,100.0,0.0,12,1948.0,22241.0,19.2,,,,
193.02,82.5,100.0,1.0,12,1974.0,22241.0,19.2,,,,
194.02,81.2,100.0,0.0,12,1948.3,22241.0,19.2,,,,
195.02,82.4,100.0,1.0,12,1971.0,22241.0,19.2,,,,
196.03,81.2,100.0,1.0,12,1937.0,22241.0,19.2,,,,
197.03,82.1,100.0,1.0,12,1970.0,22241.0,19.2,,,,
198.03,82.8,100.0,2.0,12,1980.0,22241.2,19.2,,,,
199.03,81.2,100.0,1.0,12,1946.0,22241.2,19.2,,,,
200.03,81.2,100.0,0.0,12,1949.0,22241.2,19.2,100.0,9287.5,2.0,100.0
201.03,83.0,100.0,1.0,12,1987.0,22241.2,19.2,,,,
202.03,79.9,100.0,1.0,12,1907.0,22241.2,19.2,,,,
203.03,83.0,100.0,0.0,12,1986.0,22241.2,19.2,,,,
204.03,80.9,100.0,2.0,12,1936.0,22241.2,19.2,,,,
205.03,82.7,100.0,2.0,12,1980.0,22241.2,19.2,,,,
206.03,82.4,100.0,1.0,12,1972.0,22241.2,19.2,,,,
207.03,82.1,100.0,8.0,12,1968.3,22241.2,19.2,,,,
208.03,81.6,100.0,1.0,12,1951.0,22241.2,19.2,,,,
209.03,81.6,100.0,6.9,12,1955.0,22241.2,19.2,,,,
210.03,82.2,100.0,0.0,12,1963.0,22241.2,19.2,,,,
211.03,82.2,100.0,5.1,12,1974.0,22241.2,19.2,,,,
212.03,82.0,100.0,4.0,12,1955.0,22241.2,19.2,,,,
213.03,82.0,100.0,0.0,12,1968.0,22241.2,19.2,,,,
214.03,81.1,100.0,16.2,12,1940.5,22241.2,19.2,,,,
215.03,83.0,100.0,2.0,12,1985.0,22241.2,19.2,,,,
216.03,82.0,100.0,1.0,12,1962.0,22241.2,19.2,,,,
217.03,81.4,100.0,1.0,12,1951.0,22241.2,19.2,,,,
218.03,81.4,100.0,1.0,12,1951.0,22241.2,19.2,,,,
219.03,81.8,100.0,8.0,12,1958.0,22241.2,19.2,,,,
220.03,81.7,100.0,0.0,12,1957.0,22241.2,19.2,100.0,9289.5,2.0,100.0
221.03,82.7,100.0,1.0,12,1979.0,22241.2,19.2,,,,
222.03,79.8,100.0,6.0,12,1912.0,22241.2,19.2,,,,
223.03,82.4,100.0,1.0,12,1968.0,22241.2,19.2,,,,
224.03,81.5,100.0,2.0,12,1957.0,22241.2,19.2,,,,
225.03,82.4,100.0,1.0,12,1972.0,22241.2,19.2,,,,
226.03,82.6,100.0,3.0,12,1974.4,22241.2,19.2,,,,
227.03,81.8,100.0,2.0,12,1958.0,22241.2,19.2,,,,
228.03,82.0,100.0,1.0,12,1963.0,22241.2,19.2,,,,
229.03,82.2,100.0,1.0,12,1968.0,22241.2,19.2,,,,
230.03,82.0,100.0,7.9,12,1963.0,22241.2,19.2,,,,
231.03,82.2,100.0,4.0,12,1970.0,22241.2,19.2,,,,
232.03,80.6,100.0,4.0,12,1930.0,22241.2,19.2,,,,
233.03,82.8,100.0,1.0,12,1981.0,22241.2,19.2,,,,
234.03,81.9,100.0,8.0,12,1960.0,22241.4,19.2,,,,
235.03,82.0,100.0,0.0,12,1961.0,22241.4,19.2,,,,
236.03,82.7,100.0,0.0,12,1978.0,22241.4,19.2,,,,
237.03,80.6,100.0,3.0,12,1928.0,22241.4,19.2,,,,
238.03,82.8,100.0,2.0,12,1979.0,22241.6,19.2,,,,
239.03,81.8,100.0,14.1,12,1957.0,22241.8,19.2,,,,
240.03,82.2,100.0,1.0,12,1969.0,22241.8,19.2,100.0,9289.5,2.0,99.0
241.03,82.3,100.0,2.0,12,1969.0,22241.8,19.2,,,,
242.03,81.3,100.0,0.0,12,1948.0,22241.8,19.2,,,,
243.03,82.1,100.0,2.0,12,1963.0,22241.8,19.2,,,,
244.03,82.5,100.0,3.0,12,1974.0,22242.1,19.2,,,,
245.03,82.3,100.0,1.0,12,1967.0,22242.1,19.2,,,,
246.03,82.9,100.0,0.0,12,1989.0,22242.1,19.2,,,,
247.03,81.0,100.0,0.0,12,1936.1,22242.1,19.2,,,,
248.03,82.3,100.0,1.0,12,1972.0,22242.3,19.2,,,,
249.03,81.8,100.0,0.0,12,1960.0,22242.5,19.2,,,,
250.03,83.4,100.0,0.0,12,1995.0,22242.5,19.2,,,,
251.03,82.0,100.0,12.7,12,1965.0,22242.5,19.2,,,,
252.03,79.9,100.0,5.0,12,1907.0,22242.7,19.2,,,,
253.03,82.4,100.0,0.0,12,1972.0,22242.7,19.2,,,,
254.03,82.5,100.0,24.0,12,1975.0,22242.7,19.2,,,,
255.03,82.6,100.0,1.0,12,1977.0,22242.7,19.2,,,,
256.03,81.0,100.0,0.0,12,1936.6,22242.9,19.2,,,,
257.03,81.7,100.0,1.0,12,1954.0,22242.9,19.2,,,,
258.03,82.1,100.0,1.0,12,1964.0,22242.9,19.2,,,,
259.03,82.2,100.0,5.9,12,1967.0,22242.9,19.2,,,,
260.03,81.8,100.0,1.0,12,1958.0,22242.9,19.2,100.0,9289.5,2.0,99.0
261.03,82.3,100.0,8.0,12,1966.0,22242.9,19.2,,,,
262.03,81.8,100.0,14.1,12,1958.0,22242.9,19.2,,,,
263.03,81.8,100.0,0.0,12,1961.0,22242.9,19.2,,,,
264.03,82.0,100.0,14.0,12,1964.0,22243.1,19.2,,,,
265.03,82.1,100.0,0.0,12,1967.0,22243.1,19.2,,,,
266.03,82.5,100.0,2.0,12,1975.0,22243.1,19.2,,,,
267.03,81.3,100.0,1.0,12,1945.0,22243.1,19.2,,,,
268.03,82.6,100.0,1.0,12,1975.0,22243.1,19.2,,,,
269.03,80.5,100.0,1.0,12,1932.0,22243.1,19.2,,,,
270.03,82.4,100.0,4.0,12,1970.0,22243.1,19.2,,,,
271.03,81.6,100.0,10.1,12,1954.0,22243.1,19.2,,,,
272.03,81.7,100.0,1.0,12,1951.0,22243.3,19.2,,,,
273.03,82.7,100.0,1.0,12,1978.0,22243.3,19.2,,,,
274.03,82.0,100.0,8.0,12,1967.0,22243.3,19.2,,,,
275.03,81.8,100.0,1.0,12,1959.0,22243.3,19.2,,,,
276.03,81.6,100.0,4.0,12,1953.0,22243.5,19.2,,,,
277.03,82.1,100.0,18.0,12,1962.0,22243.5,19.2,,,,
278.03,82.3,100.0,0.0,12,1972.0,22243.5,19.2,,,,
279.03,82.2,100.0,1.0,12,1963.0,22243.5,19.2,,,,
280.04,82.9,100.0,1.0,12,1987.0,22243.5,19.2,100.0,9289.5,2.0,99.0
281.04,82.6,100.0,1.0,12,1973.0,22243.5,19.2,,,,
282.04,80.9,100.0,1.0,12,1940.0,22243.5,19.2,,,,
283.04,82.3,100.0,1.0,12,1969.0,22243.5,19.2,,,,
284.04,81.5,100.0,1.0,12,1952.0,22243.5,19.2,,,,
285.04,83.0,100.0,0.0,12,1986.0,22243.5,19.2,,,,
286.04,81.8,100.0,0.0,12,1963.0,22243.5,19.2,,,,
287.04,80.7,100.0,2.0,12,1930.1,22243.5,19.2,,,,
288.04,82.9,100.0,0.0,12,1985.0,22243.5,19.2,,,,
289.04,81.9,100.0,1.0,12,1962.7,22243.5,19.2,,,,
290.04,82.7,100.0,1.0,12,1981.0,22243.5,19.2,,,,
291.04,81.5,100.0,1.0,12,1946.0,22243.5,19.2,,,,
292.04,81.6,100.0,10.0,12,1956.0,22243.5,19.2,,,,
293.04,81.8,100.0,0.0,12,1955.0,22243.6,19.2,,,,
294.04,82.8,100.0,0.0,12,1981.0,22243.8,19.2,,,,
295.04,81.3,100.0,2.0,12,1944.8,22244.0,19.2,,,,
296.04,82.3,100.0,0.0,12,1970.0,22244.2,19.2,,,,
297.04,82.0,100.0,9.0,12,1964.0,22244.2,19.2,,,,
298.04,82.1,100.0,3.0,12,1963.2,22244.2,19.2,,,,
299.04,81.3,100.0,0.0,12,1944.0,22244.2,19.2,,,,
300.04,82.3,100.0,1.0,12,1972.0,22244.2,19.2,100.0,9291.5,2.0,99.0
301.04,82.7,100.0,1.0,12,1979.0,22244.2,19.2,,,,
302.04,81.3,100.0,11.8,12,1944.0,22244.2,19.2,,,,
303.04,81.7,100.0,1.0,12,1952.0,22244.2,19.2,,,,
304.04,82.3,100.0,6.0,12,1967.0,22244.2,19.2,,,,
305.04,82.3,100.0,3.0,12,1972.0,22244.2,19.2,,,,
306.04,82.8,100.0,0.0,12,1980.0,22244.2,19.2,,,,
307.04,80.4,100.0,13.0,12,1922.0,22244.2,19.2,,,,
308.04,81.6,100.0,1.0,12,1953.0,22244.2,19.2,,,,
309.04,82.9,100.0,5.1,12,1984.0,22244.2,19.2,,,,
310.04,81.3,100.0,20.0,12,1944.0,22244.2,19.2,,,,
311.04,82.8,100.0,0.0,12,1985.0,22244.2,19.2,,,,
312.04,80.9,100.0,3.0,12,1933.0,22244.2,19.2,,,,
313.04,81.2,100.0,0.0,12,1948.0,22244.2,19.2,,,,
314.04,82.6,100.0,2.0,12,1976.0,22244.2,19.2,,,,
315.04,81.7,100.0,5.1,12,1958.0,22244.4,19.2,,,,
316.04,81.5,100.0,3.0,12,1951.0,22244.4,19.2,,,,
317.04,81.0,100.0,3.0,12,1935.1,22244.4,19.2,,,,
318.04,81.2,100.0,3.0,12,1943.0,22244.4,19.2,,,,
319.04,79.2,100.0,1.0,12,1896.0,22244.4,19.2,,,,
320.04,82.5,100.0,1.0,12,1974.0,22244.4,19.2,100.0,9291.5,2.0,99.0
321.04,81.5,100.0,2.0,12,1950.0,22244.4,19.2,,,,
322.04,82.7,100.0,1.0,12,1980.0,22244.6,19.2,,,,
323.04,81.6,100.0,2.0,12,1952.0,22244.6,19.2,,,,
324.04,82.3,100.0,11.1,12,1971.0,22244.8,19.2,,,,
325.04,82.7,100.0,0.0,12,1974.0,22244.8,19.2,,,,
326.04,80.4,100.0,2.0,12,1931.0,22244.8,19.2,,,,
327.04,81.5,100.0,3.0,12,1949.5,22244.8,19.2,,,,
328.04,81.9,100.0,0.0,12,1957.0,22244.8,19.2,,,,
329.04,81.3,100.0,11.8,12,1947.0,22244.8,19.2,,,,
330.04,82.9,100.0,2.0,12,1987.0,22244.8,19.2,,,,
331.04,81.4,100.0,8.1,12,1947.0,22244.8,19.2,,,,
332.04,82.5,100.0,0.0,12,1972.0,22245.0,19.2,,,,
333.04,82.4,100.0,0.0,12,1976.0,22245.0,19.2,,,,
334.04,82.1,100.0,0.0,12,1968.0,22245.0,19.2,,,,
335.04,81.5,100.0,2.0,12,1951.0,22245.0,19.2,,,,
336.04,82.4,100.0,0.0,12,1973.0,22245.0,19.2,,,,
337.04,82.0,100.0,0.0,12,1964.0,22245.1,19.2,,,,
338.04,82.6,100.0,2.0,12,1973.0,22245.1,19.2,,,,
339.04,81.1,100.0,1.0,12,1940.0,22245.1,19.2,,,,
340.04,82.2,100.0,1.0,12,1968.0,22245.1,19.2,100.0,9291.5,2.0,99.0
341.04,81.3,100.0,1.0,12,1945.0,22245.3,19.2,,,,
342.04,81.6,100.0,1.0,12,1953.0,22245.3,19.2,,,,
343.04,81.8,100.0,1.0,12,1955.0,22245.3,19.2,,,,
344.04,82.7,100.0,1.0,12,1978.1,22245.3,19.2,,,,
345.04,81.6,100.0,4.0,12,1955.0,22245.3,19.2,,,,
346.04,82.4,100.0,0.0,12,1973.0,22245.3,19.2,,,,
347.04,81.6,100.0,3.0,12,1957.0,22245.3,19.2,,,,
348.04,81.8,100.0,1.0,12,1958.0,22245.3,19.2,,,,
349.04,82.2,100.0,0.0,12,1963.0,22245.5,19.2,,,,
350.05,82.7,100.0,16.0,12,1981.0,22245.5,19.2,,,,
351.05,82.3,100.0,2.0,12,1970.0,22245.5,19.2,,,,
352.05,81.6,100.0,0.0,12,1955.0,22245.5,19.2,,,,
353.05,81.9,100.0,2.0,12,1958.0,22245.5,19.2,,,,
354.05,82.1,100.0,11.0,12,1965.0,22245.5,19.2,,,,
355.05,82.6,100.0,0.0,12,1976.9,22245.5,19.2,,,,
356.05,80.7,100.0,1.0,12,1932.0,22245.5,19.2,,,,
357.05,82.1,100.0,23.2,12,1969.0,22245.5,19.2,,,,
358.05,82.3,100.0,1.0,12,1971.0,22245.5,19.2,,,,
359.05,82.9,100.0,5.9,12,1982.0,22245.5,19.2,,,,
360.05,80.9,100.0,1.0,12,1938.0,22245.5,19.2,100.0,9291.5,2.0,99.0
361.05,82.1,100.0,1.0,12,1968.0,22245.5,19.2,,,,
362.05,82.5,100.0,2.0,12,1974.0,22245.5,19.2,,,,
363.05,81.3,100.0,1.0,12,1949.0,22245.5,19.2,,,,
364.05,81.7,100.0,2.0,12,1955.0,22245.5,19.2,,,,
365.05,82.2,100.0,1.0,12,1968.0,22245.5,19.2,,,,
366.05,82.4,100.0,17.0,12,1974.0,22245.7,19.2,,,,
367.05,83.0,100.0,2.0,12,1984.0,22245.7,19.2,,,,
368.05,79.9,100.0,1.0,12,1912.0,22245.7,19.2,,,,
369.05,82.8,100.0,0.0,12,1983.0,22245.7,19.2,,,,
370.05,82.6,100.0,2.0,12,1976.0,22245.7,19.2,,,,
371.05,81.9,100.0,1.0,12,1957.0,22245.7,19.2,,,,
372.05,82.0,100.0,1.0,12,1964.0,22245.7,19.2,,,,
373.05,81.9,100.0,2.0,12,1959.0,22245.7,19.2,,,,
374.05,82.4,100.0,0.0,12,1970.1,22245.7,19.2,,,,
375.05,82.7,100.0,2.0,12,1980.0,22245.7,19.2,,,,
376.05,80.9,100.0,1.0,12,1937.0,22245.7,19.2,,,,
